target,source,train_session,test_session,heldout_class,permutation_index,gain
9,4,1test,0train,left_hand,2,0.05397291800086723
9,4,1test,0train,left_hand,3,-0.0872473103390784
9,4,1test,0train,left_hand,4,-0.04156903643228016
9,4,1test,0train,right_hand,0,-0.024534385460018737
9,4,1test,0train,right_hand,1,-0.40651268078715264
9,4,1test,0train,right_hand,2,-0.2405139613505456
9,4,1test,0train,right_hand,3,-0.4140882607548362
9,4,1test,0train,right_hand,4,-0.3449344936195988
9,4,1test,0train,feet,0,0.11445441022356562
9,4,1test,0train,feet,1,0.19213463556575938
9,4,1test,0train,feet,2,-0.19529775985509756
9,4,1test,0train,feet,3,0.08446925663772697
9,4,1test,0train,feet,4,-0.047230172414910676
9,4,1test,0train,tongue,0,-0.002610935605830589
9,4,1test,0train,tongue,1,-0.0073277132019438085
9,4,1test,0train,tongue,2,-0.11218673412078195
9,4,1test,0train,tongue,3,0.003981035023873147
9,4,1test,0train,tongue,4,-0.14077663220897874
9,5,0train,1test,left_hand,0,0.0020660228598217145
9,5,0train,1test,left_hand,1,-0.03242412824991203
9,5,0train,1test,left_hand,2,-0.05087922179024529
9,5,0train,1test,left_hand,3,-0.035237720505425396
9,5,0train,1test,left_hand,4,-0.040515704706702405
9,5,0train,1test,right_hand,0,-0.1799488325378833
9,5,0train,1test,right_hand,1,-0.010909536666953601
9,5,0train,1test,right_hand,2,-0.26947428747737057
9,5,0train,1test,right_hand,3,-0.20814185330537138
9,5,0train,1test,right_hand,4,-0.12493313972873388
9,5,0train,1test,feet,0,-0.05788086290418193
9,5,0train,1test,feet,1,-0.02673635579069844
9,5,0train,1test,feet,2,-0.026261844028493964
9,5,0train,1test,feet,3,-0.03385268533507102
9,5,0train,1test,feet,4,-0.007985725948444156
9,5,0train,1test,tongue,0,0.02883692588370801
9,5,0train,1test,tongue,1,0.03347274271389267
9,5,0train,1test,tongue,2,0.00723504056042823
9,5,0train,1test,tongue,3,0.006787206748197772
9,5,0train,1test,tongue,4,-0.009926760145563152
9,5,1test,0train,left_hand,0,-0.019653126505370988
9,5,1test,0train,left_hand,1,-0.061771725238044084
9,5,1test,0train,left_hand,2,-0.05814438308238157
9,5,1test,0train,left_hand,3,-0.06937197532388883
9,5,1test,0train,left_hand,4,-0.05110569195772208
9,5,1test,0train,right_hand,0,-0.1596751205618383
9,5,1test,0train,right_hand,1,-0.17032921444796
9,5,1test,0train,right_hand,2,-0.1579187773419446
9,5,1test,0train,right_hand,3,-0.12455935507969396
9,5,1test,0train,right_hand,4,-0.07335628210572032
9,5,1test,0train,feet,0,-0.189530287575292
9,5,1test,0train,feet,1,-0.0936818518050726
9,5,1test,0train,feet,2,-0.12047701508958775
9,5,1test,0train,feet,3,-0.17815978202258598
9,5,1test,0train,feet,4,-0.10364393705776043
9,5,1test,0train,tongue,0,-0.01685589081468497
9,5,1test,0train,tongue,1,-0.025078834106857628
9,5,1test,0train,tongue,2,-0.045076259696672505
9,5,1test,0train,tongue,3,-0.02374648030991855
9,5,1test,0train,tongue,4,-0.04788170507669831
9,6,0train,1test,left_hand,0,0.015326252458386702
9,6,0train,1test,left_hand,1,-0.016069108853032366
9,6,0train,1test,left_hand,2,-0.0021934030604048305
9,6,0train,1test,left_hand,3,-0.01279040357523864
9,6,0train,1test,left_hand,4,-0.0005512500471454018
9,6,0train,1test,right_hand,0,-0.3276691898429811
9,6,0train,1test,right_hand,1,-0.1203409855742783
9,6,0train,1test,right_hand,2,-0.1146844481713869
9,6,0train,1test,right_hand,3,-0.27779838877797824
9,6,0train,1test,right_hand,4,-0.10523347378203529
9,6,0train,1test,feet,0,0.2872600129979519
9,6,0train,1test,feet,1,0.30285747650165207
9,6,0train,1test,feet,2,0.22746833136971367
9,6,0train,1test,feet,3,0.19415005066989854
9,6,0train,1test,feet,4,0.19330408723343506
9,6,0train,1test,tongue,0,0.042109328267142976
9,6,0train,1test,tongue,1,0.005967232779754639
9,6,0train,1test,tongue,2,0.06553503116528403
9,6,0train,1test,tongue,3,0.040677082261204034
9,6,0train,1test,tongue,4,0.07952877799509672
9,6,1test,0train,left_hand,0,0.005872639449332251
9,6,1test,0train,left_hand,1,0.02259106401829425
9,6,1test,0train,left_hand,2,0.047899544386195925
9,6,1test,0train,left_hand,3,-0.03317617520392435
9,6,1test,0train,left_hand,4,-0.03569748471009859
9,6,1test,0train,right_hand,0,-0.09216626478714252
9,6,1test,0train,right_hand,1,-0.2585359549084817
9,6,1test,0train,right_hand,2,-0.15135502062783912
9,6,1test,0train,right_hand,3,-0.30326334806710753
9,6,1test,0train,right_hand,4,-0.2932152516959786
9,6,1test,0train,feet,0,0.7915581845880919
9,6,1test,0train,feet,1,0.6379641412693382
9,6,1test,0train,feet,2,0.6559662298762201
9,6,1test,0train,feet,3,0.5321046117535095
9,6,1test,0train,feet,4,0.8139478965288047
9,6,1test,0train,tongue,0,0.0032414006330696576
9,6,1test,0train,tongue,1,-0.024410637757193432
9,6,1test,0train,tongue,2,-0.04230776777767287
9,6,1test,0train,tongue,3,-0.02704057663118431
9,6,1test,0train,tongue,4,-0.05638543188348233
9,7,0train,1test,left_hand,0,-0.0365077945618959
9,7,0train,1test,left_hand,1,-0.08779604220116954
9,7,0train,1test,left_hand,2,-0.07836702264664286
9,7,0train,1test,left_hand,3,-0.19968963849350474
9,7,0train,1test,left_hand,4,-0.20298078724481494
9,7,0train,1test,right_hand,0,-0.06171259023306375
9,7,0train,1test,right_hand,1,0.6518615717167022
9,7,0train,1test,right_hand,2,0.7042599771669629
9,7,0train,1test,right_hand,3,-0.08517075905389015
9,7,0train,1test,right_hand,4,-0.13319873392172532
9,7,0train,1test,feet,0,-0.004569500128090542
9,7,0train,1test,feet,1,-0.007891838907350013
9,7,0train,1test,feet,2,-0.3500950032958392
9,7,0train,1test,feet,3,-0.20136815022931454
9,7,0train,1test,feet,4,-0.3423323044983255
9,7,0train,1test,tongue,0,-0.03017589492647471
9,7,0train,1test,tongue,1,-0.037273830618210546
9,7,0train,1test,tongue,2,-0.10412067281861659
9,7,0train,1test,tongue,3,-0.10262602765570328
9,7,0train,1test,tongue,4,-0.13079454515111072
9,7,1test,0train,left_hand,0,-0.24550018710021515
9,7,1test,0train,left_hand,1,-0.06525357651506775
9,7,1test,0train,left_hand,2,-0.24416298369841427
9,7,1test,0train,left_hand,3,-0.3780647876807256
9,7,1test,0train,left_hand,4,-0.35980989611248504
9,7,1test,0train,right_hand,0,0.1986429651107705
9,7,1test,0train,right_hand,1,-0.28779436924979596
9,7,1test,0train,right_hand,2,-0.38189879493109435
9,7,1test,0train,right_hand,3,-0.260098145630254
9,7,1test,0train,right_hand,4,-0.33578796475558503
9,7,1test,0train,feet,0,-0.3747885026487616
9,7,1test,0train,feet,1,-0.38834898603251133
9,7,1test,0train,feet,2,-0.773754303015129
9,7,1test,0train,feet,3,-0.1654282220611114
9,7,1test,0train,feet,4,-0.5726925078390501
9,7,1test,0train,tongue,0,-0.03847042694737668
9,7,1test,0train,tongue,1,-0.024792165070364525
9,7,1test,0train,tongue,2,-0.20601331579119603
9,7,1test,0train,tongue,3,-0.07447928743046567
9,7,1test,0train,tongue,4,-0.1829010008541116
9,8,0train,1test,left_hand,0,-0.014167502839047108
9,8,0train,1test,left_hand,1,0.1338494290296972
9,8,0train,1test,left_hand,2,-0.019617541502149893
9,8,0train,1test,left_hand,3,0.11594409396220873
9,8,0train,1test,left_hand,4,0.016437107883877533
9,8,0train,1test,right_hand,0,-0.4263494925087947
9,8,0train,1test,right_hand,1,-0.49152840617748517
9,8,0train,1test,right_hand,2,-1.0229983832197331
9,8,0train,1test,right_hand,3,-0.5381625923181339
9,8,0train,1test,right_hand,4,-0.40151032874795956
9,8,0train,1test,feet,0,-0.12405927248879312
9,8,0train,1test,feet,1,-0.24319975267964
9,8,0train,1test,feet,2,-0.17509520191546002
9,8,0train,1test,feet,3,-0.006472014523490999
9,8,0train,1test,feet,4,-0.3089421762647816
9,8,0train,1test,tongue,0,-0.03192839950664228
9,8,0train,1test,tongue,1,-0.06438002444050211
9,8,0train,1test,tongue,2,-0.08131175957964631
9,8,0train,1test,tongue,3,-0.0351970522099877
9,8,0train,1test,tongue,4,-0.07407241752873756
9,8,1test,0train,left_hand,0,-0.043748577116295095
9,8,1test,0train,left_hand,1,-0.05844450588688532
9,8,1test,0train,left_hand,2,-0.07822262248845979
9,8,1test,0train,left_hand,3,-0.03933135032503965
9,8,1test,0train,left_hand,4,0.024247211663753654
9,8,1test,0train,right_hand,0,-0.681105548147133
9,8,1test,0train,right_hand,1,-0.507171974494819
9,8,1test,0train,right_hand,2,-0.5409749593564551
9,8,1test,0train,right_hand,3,-0.329886449434576
9,8,1test,0train,right_hand,4,-0.6223294496914581
9,8,1test,0train,feet,0,-1.511986723991895
9,8,1test,0train,feet,1,-0.7349042594200395
9,8,1test,0train,feet,2,-0.5282678239944689
9,8,1test,0train,feet,3,-1.1725126143534907
9,8,1test,0train,feet,4,-0.5800508819864691
9,8,1test,0train,tongue,0,-0.05018840967932514
9,8,1test,0train,tongue,1,-0.15295245438698857
9,8,1test,0train,tongue,2,-0.17412495954085422
9,8,1test,0train,tongue,3,-0.1990400719498313
9,8,1test,0train,tongue,4,-0.19158284774339673
