dataset,geometry,template,split,subject,session,class,R_frobenius_norm,Z_frobenius_norm,sensor_Z_raw_norm,spectrum_Z_raw_norm
BNCI2014_001,AIRM,session_specific,A,8,1test,right_hand,0.50121825624987359,0.50176267577874134,1.2755343171457798,1.2755343171457798
BNCI2014_001,AIRM,session_specific,A,8,1test,feet,0.6778861456458275,0.6778457273898385,1.2755343171457798,1.2755343171457798
BNCI2014_001,AIRM,session_specific,A,8,1test,tongue,0.69260592151011291,0.69400347154428221,1.2755343171457798,1.2755343171457798
BNCI2014_001,AIRM,session_specific,A,9,0train,left_hand,0.59703283586874933,0.59765422212169361,1.346502612953077,1.3465026129530773
BNCI2014_001,AIRM,session_specific,A,9,0train,right_hand,0.55382142899088171,0.55457787171891293,1.346502612953077,1.3465026129530773
BNCI2014_001,AIRM,session_specific,A,9,0train,feet,0.54490000372305447,0.54448704547387006,1.346502612953077,1.3465026129530773
BNCI2014_001,AIRM,session_specific,A,9,0train,tongue,0.92360710262764212,0.92296043196901667,1.346502612953077,1.3465026129530773
BNCI2014_001,AIRM,session_specific,A,9,1test,left_hand,1.9578861058951076,1.957535293928544,2.7798574139791232,2.7798574139791232
BNCI2014_001,AIRM,session_specific,A,9,1test,right_hand,0.76071084020210999,0.76216918831502034,2.7798574139791232,2.7798574139791232
BNCI2014_001,AIRM,session_specific,A,9,1test,feet,0.94907192378584437,0.94939085592340233,2.7798574139791232,2.7798574139791232
BNCI2014_001,AIRM,session_specific,A,9,1test,tongue,1.5540389827632732,1.5535179259187966,2.7798574139791232,2.7798574139791232
BNCI2014_001,AIRM,pooled_session,A,1,0train,left_hand,0.49280274353011755,0.4923924055292398,1.5584864037765247,1.5584864037765245
BNCI2014_001,AIRM,pooled_session,A,1,0train,right_hand,1.0077454126495424,1.0069942430935359,1.5584864037765247,1.5584864037765245
BNCI2014_001,AIRM,pooled_session,A,1,0train,feet,0.66564576847202894,0.6657694874613298,1.5584864037765247,1.5584864037765245
BNCI2014_001,AIRM,pooled_session,A,1,0train,tongue,0.85289400554501904,0.85389880763200998,1.5584864037765247,1.5584864037765245
BNCI2014_001,AIRM,pooled_session,A,1,1test,left_hand,0.65661413224594578,0.65586775054948032,1.5649479855295838,1.5649479855295838
BNCI2014_001,AIRM,pooled_session,A,1,1test,right_hand,0.9692086505279347,0.96834690314205152,1.5649479855295838,1.5649479855295838
BNCI2014_001,AIRM,pooled_session,A,1,1test,feet,0.87201290737437454,0.87262067099815543,1.5649479855295838,1.5649479855295838
BNCI2014_001,AIRM,pooled_session,A,1,1test,tongue,0.56408975380725956,0.56545303158104498,1.5649479855295838,1.5649479855295838
BNCI2014_001,AIRM,pooled_session,A,2,0train,left_hand,0.68276500095548787,0.68261456722569758,1.6115601370126218,1.6115601370126216
BNCI2014_001,AIRM,pooled_session,A,2,0train,right_hand,0.67385785513941643,0.67374403342185052,1.6115601370126218,1.6115601370126216
BNCI2014_001,AIRM,pooled_session,A,2,0train,feet,0.79381717838073595,0.79380552525982073,1.6115601370126218,1.6115601370126216
BNCI2014_001,AIRM,pooled_session,A,2,0train,tongue,1.0231013651280156,1.0232815806584472,1.6115601370126218,1.6115601370126216
BNCI2014_001,AIRM,pooled_session,A,2,1test,left_hand,1.1275531072551519,1.1275504635707252,1.9262979389728268,1.9262979389728268
BNCI2014_001,AIRM,pooled_session,A,2,1test,right_hand,0.60801799362757791,0.60791837486450551,1.9262979389728268,1.9262979389728268
BNCI2014_001,AIRM,pooled_session,A,2,1test,feet,0.68319556108119239,0.68294721793243818,1.9262979389728268,1.9262979389728268
BNCI2014_001,AIRM,pooled_session,A,2,1test,tongue,1.2660237073761467,1.2662037943446718,1.9262979389728268,1.9262979389728268
BNCI2014_001,AIRM,pooled_session,A,3,0train,left_hand,0.79442149564735631,0.79449505376632801,1.6030964550934916,1.6030964550934914
BNCI2014_001,AIRM,pooled_session,A,3,0train,right_hand,0.90672287137403507,0.90568687203267506,1.6030964550934916,1.6030964550934914
BNCI2014_001,AIRM,pooled_session,A,3,0train,feet,0.50716886219459545,0.5076382370809297,1.6030964550934916,1.6030964550934914
BNCI2014_001,AIRM,pooled_session,A,3,0train,tongue,0.92708829611604715,0.92775565961905793,1.6030964550934916,1.6030964550934914
BNCI2014_001,AIRM,pooled_session,A,3,1test,left_hand,0.61275311816928013,0.61199572339393438,1.430436919950717,1.430436919950717
BNCI2014_001,AIRM,pooled_session,A,3,1test,right_hand,0.83854322072482812,0.83771059104848944,1.430436919950717,1.430436919950717
BNCI2014_001,AIRM,pooled_session,A,3,1test,feet,0.55372780907099972,0.55515102308193354,1.430436919950717,1.430436919950717
BNCI2014_001,AIRM,pooled_session,A,3,1test,tongue,0.81299790854431742,0.81342444254024082,1.430436919950717,1.430436919950717
BNCI2014_001,AIRM,pooled_session,A,4,0train,left_hand,0.53061641265660231,0.53050882924381004,1.0463223371433015,1.0463223371433017
BNCI2014_001,AIRM,pooled_session,A,4,0train,right_hand,0.47325803650021786,0.4732202014448309,1.0463223371433015,1.0463223371433017
BNCI2014_001,AIRM,pooled_session,A,4,0train,feet,0.41594415666104911,0.41589688692910221,1.0463223371433015,1.0463223371433017
BNCI2014_001,AIRM,pooled_session,A,4,0train,tongue,0.64518279951728918,0.64532413226732654,1.0463223371433015,1.0463223371433017
BNCI2014_001,AIRM,pooled_session,A,4,1test,left_hand,0.48612240403052581,0.48577216173348409,1.0664310156124082,1.0664310156124084
BNCI2014_001,AIRM,pooled_session,A,4,1test,right_hand,0.46916681568050544,0.46900160264639684,1.0664310156124082,1.0664310156124084
BNCI2014_001,AIRM,pooled_session,A,4,1test,feet,0.6947040143051102,0.69486185562706604,1.0664310156124082,1.0664310156124084
BNCI2014_001,AIRM,pooled_session,A,4,1test,tongue,0.44524009602093223,0.44553901765671627,1.0664310156124082,1.0664310156124084
BNCI2014_001,AIRM,pooled_session,A,5,0train,left_hand,0.68807960076329266,0.68785781939014512,1.272367563482979,1.272367563482979
BNCI2014_001,AIRM,pooled_session,A,5,0train,right_hand,0.5954682121662721,0.59526126156275183,1.272367563482979,1.272367563482979
BNCI2014_001,AIRM,pooled_session,A,5,0train,feet,0.44174220297521383,0.44207916502660205,1.272367563482979,1.272367563482979
BNCI2014_001,AIRM,pooled_session,A,5,0train,tongue,0.77185147451953495,0.77201093207256488,1.272367563482979,1.272367563482979
BNCI2014_001,AIRM,pooled_session,A,5,1test,left_hand,0.71502682737181877,0.71484202668340224,1.3047266340164112,1.3047266340164112
BNCI2014_001,AIRM,pooled_session,A,5,1test,right_hand,0.47962645869079018,0.47965194510176618,1.3047266340164112,1.3047266340164112
BNCI2014_001,AIRM,pooled_session,A,5,1test,feet,0.36558157156155302,0.36570110726409288,1.3047266340164112,1.3047266340164112
BNCI2014_001,AIRM,pooled_session,A,5,1test,tongue,0.90959716526984757,0.90967531466170337,1.3047266340164112,1.3047266340164112
BNCI2014_001,AIRM,pooled_session,A,6,0train,left_hand,0.50589057321360598,0.50548705696330243,1.1101648963075474,1.1101648963075472
BNCI2014_001,AIRM,pooled_session,A,6,0train,right_hand,0.50423571580937776,0.50379133924102892,1.1101648963075474,1.1101648963075472
BNCI2014_001,AIRM,pooled_session,A,6,0train,feet,0.58176737336693296,0.58222971901334242,1.1101648963075474,1.1101648963075472
BNCI2014_001,AIRM,pooled_session,A,6,0train,tongue,0.61956547269808682,0.61979978463976693,1.1101648963075474,1.1101648963075472
BNCI2014_001,AIRM,pooled_session,A,6,1test,left_hand,0.45703441548005058,0.45659188889454866,1.17791171392073,1.17791171392073
BNCI2014_001,AIRM,pooled_session,A,6,1test,right_hand,0.44141770610012149,0.44099949472041433,1.17791171392073,1.17791171392073
BNCI2014_001,AIRM,pooled_session,A,6,1test,feet,0.58927727657351614,0.58951101177822085,1.17791171392073,1.17791171392073
BNCI2014_001,AIRM,pooled_session,A,6,1test,tongue,0.79782136526321035,0.79812033267918769,1.17791171392073,1.17791171392073
BNCI2014_001,AIRM,pooled_session,A,7,0train,left_hand,0.63630303553710144,0.63600431927198697,1.1884342347024159,1.1884342347024162
BNCI2014_001,AIRM,pooled_session,A,7,0train,right_hand,0.5053148017651945,0.50535225273124396,1.1884342347024159,1.1884342347024162
BNCI2014_001,AIRM,pooled_session,A,7,0train,feet,0.6017547764293173,0.60180690373119283,1.1884342347024159,1.1884342347024162
BNCI2014_001,AIRM,pooled_session,A,7,0train,tongue,0.62454788704210462,0.6247575428604486,1.1884342347024159,1.1884342347024162
BNCI2014_001,AIRM,pooled_session,A,7,1test,left_hand,0.61073595833659355,0.61050554927272083,1.1775410924931484,1.1775410924931484
BNCI2014_001,AIRM,pooled_session,A,7,1test,right_hand,0.51265543751294551,0.51262506034305499,1.1775410924931484,1.1775410924931484
BNCI2014_001,AIRM,pooled_session,A,7,1test,feet,0.6651660051870445,0.66519309733183285,1.1775410924931484,1.1775410924931484
BNCI2014_001,AIRM,pooled_session,A,7,1test,tongue,0.55530009686163173,0.55553549804448377,1.1775410924931484,1.1775410924931484
BNCI2014_001,AIRM,pooled_session,A,8,0train,left_hand,0.68772259972887173,0.68751291118076685,1.4248163219255978,1.4248163219255978
BNCI2014_001,AIRM,pooled_session,A,8,0train,right_hand,0.58500722309950104,0.5849659260509944,1.4248163219255978,1.4248163219255978
BNCI2014_001,AIRM,pooled_session,A,8,0train,feet,0.66538203068281754,0.66496349763065865,1.4248163219255978,1.4248163219255978
BNCI2014_001,AIRM,pooled_session,A,8,0train,tongue,0.87876561969606326,0.8792416962152324,1.4248163219255978,1.4248163219255978
BNCI2014_001,AIRM,pooled_session,A,8,1test,left_hand,0.64499702110079671,0.64316821152746773,1.243929055608253,1.2439290556082532
BNCI2014_001,AIRM,pooled_session,A,8,1test,right_hand,0.52351829882847944,0.52422692935886317,1.243929055608253,1.2439290556082532
BNCI2014_001,AIRM,pooled_session,A,8,1test,feet,0.62403123950045747,0.62390966060121222,1.243929055608253,1.2439290556082532
BNCI2014_001,AIRM,pooled_session,A,8,1test,tongue,0.68404548802997878,0.68528607822606191,1.243929055608253,1.2439290556082532
BNCI2014_001,AIRM,pooled_session,A,9,0train,left_hand,0.60374683043876387,0.60435621036208464,1.386575516811001,1.3865755168110008
BNCI2014_001,AIRM,pooled_session,A,9,0train,right_hand,0.53211005749254592,0.53295594827020776,1.386575516811001,1.3865755168110008
BNCI2014_001,AIRM,pooled_session,A,9,0train,feet,0.58732090439036999,0.58688393994264754,1.386575516811001,1.3865755168110008
BNCI2014_001,AIRM,pooled_session,A,9,0train,tongue,0.96439396434032487,0.96377924498158396,1.386575516811001,1.3865755168110008
BNCI2014_001,AIRM,pooled_session,A,9,1test,left_hand,1.9403524328897488,1.9399590177591925,2.7290470370330473,2.7290470370330477
BNCI2014_001,AIRM,pooled_session,A,9,1test,right_hand,0.74319993242172011,0.74468314148016312,2.7290470370330473,2.7290470370330477
BNCI2014_001,AIRM,pooled_session,A,9,1test,feet,0.92762205119498098,0.92798835043417116,2.7290470370330473,2.7290470370330477
BNCI2014_001,AIRM,pooled_session,A,9,1test,tongue,1.5066744686578772,1.5061677795011228,2.7290470370330473,2.7290470370330477
BNCI2014_001,AIRM,session_specific,B,1,0train,left_hand,0.70488624240883635,0.70349210906025839,1.6697018369326957,1.6697018369326959
BNCI2014_001,AIRM,session_specific,B,1,0train,right_hand,0.9541251699718829,0.95220596375843503,1.6697018369326957,1.6697018369326959
BNCI2014_001,AIRM,session_specific,B,1,0train,feet,0.63289107619658924,0.63420649826870168,1.6697018369326957,1.6697018369326959
BNCI2014_001,AIRM,session_specific,B,1,0train,tongue,0.99004854194491543,0.9920125991553681,1.6697018369326957,1.6697018369326959
BNCI2014_001,AIRM,session_specific,B,1,1test,left_hand,0.77436143719507711,0.77243205623705269,1.9514941740179175,1.9514941740179177
BNCI2014_001,AIRM,session_specific,B,1,1test,right_hand,1.1505993853245138,1.1488273894880299,1.9514941740179175,1.9514941740179177
BNCI2014_001,AIRM,session_specific,B,1,1test,feet,0.85169895576607602,0.85346989989743283,1.9514941740179175,1.9514941740179177
BNCI2014_001,AIRM,session_specific,B,1,1test,tongue,1.0767963655451183,1.07863941558542,1.9514941740179175,1.9514941740179177
BNCI2014_001,AIRM,session_specific,B,2,0train,left_hand,0.68670624314830675,0.68659869641795823,1.4773031558658059,1.4773031558658054
BNCI2014_001,AIRM,session_specific,B,2,0train,right_hand,0.55713757055419888,0.55720409279439009,1.4773031558658059,1.4773031558658054
BNCI2014_001,AIRM,session_specific,B,2,0train,feet,0.70605337006675961,0.70589780255548273,1.4773031558658059,1.4773031558658054
BNCI2014_001,AIRM,session_specific,B,2,0train,tongue,0.94971215744633486,0.94986248253563044,1.4773031558658059,1.4773031558658054
BNCI2014_001,AIRM,session_specific,B,2,1test,left_hand,0.8504653229864314,0.85030528383861137,1.5830633546391728,1.5830633546391728
BNCI2014_001,AIRM,session_specific,B,2,1test,right_hand,0.50604634150677108,0.5057763632993405,1.5830633546391728,1.5830633546391728
BNCI2014_001,AIRM,session_specific,B,2,1test,feet,0.57799842588150685,0.57795288432608816,1.5830633546391728,1.5830633546391728
BNCI2014_001,AIRM,session_specific,B,2,1test,tongue,1.0920821744837685,1.092351245206604,1.5830633546391728,1.5830633546391728
BNCI2014_001,AIRM,session_specific,B,3,0train,left_hand,0.57412203209436152,0.57295866166559584,1.0718573743911335,1.0718573743911335
BNCI2014_001,AIRM,session_specific,B,3,0train,right_hand,0.6226820660636958,0.62319824121695344,1.0718573743911335,1.0718573743911335
BNCI2014_001,AIRM,session_specific,B,3,0train,feet,0.47874764093103889,0.47907364636222294,1.0718573743911335,1.0718573743911335
BNCI2014_001,AIRM,session_specific,B,3,0train,tongue,0.44985219299127127,0.45023215851860632,1.0718573743911335,1.0718573743911335
BNCI2014_001,AIRM,session_specific,B,3,1test,left_hand,0.59722302351354106,0.59725232327132538,1.3319660383432419,1.3319660383432417
BNCI2014_001,AIRM,session_specific,B,3,1test,right_hand,0.86146973929635828,0.86039458881617314,1.3319660383432419,1.3319660383432417
BNCI2014_001,AIRM,session_specific,B,3,1test,feet,0.49725277094932713,0.49804627048595801,1.3319660383432419,1.3319660383432417
BNCI2014_001,AIRM,session_specific,B,3,1test,tongue,0.65430831506969378,0.6550528632390451,1.3319660383432419,1.3319660383432417
BNCI2014_001,AIRM,session_specific,B,4,0train,left_hand,0.41226078686663148,0.41201582747879872,0.86124970530954514,0.86124970530954514
BNCI2014_001,AIRM,session_specific,B,4,0train,right_hand,0.37641954988341469,0.37638217961509585,0.86124970530954514,0.86124970530954514
BNCI2014_001,AIRM,session_specific,B,4,0train,feet,0.43899944167806687,0.43911396419461562,0.86124970530954514,0.86124970530954514
BNCI2014_001,AIRM,session_specific,B,4,0train,tongue,0.48722472739953421,0.48734935530912399,0.86124970530954514,0.86124970530954514
BNCI2014_001,AIRM,session_specific,B,4,1test,left_hand,0.46038440899932531,0.46019044096963746,1.1941280498979387,1.194128049897939
BNCI2014_001,AIRM,session_specific,B,4,1test,right_hand,0.6156463167862658,0.61550812569373814,1.1941280498979387,1.194128049897939
BNCI2014_001,AIRM,session_specific,B,4,1test,feet,0.73427195318748961,0.73428861880000795,1.1941280498979387,1.194128049897939
BNCI2014_001,AIRM,session_specific,B,4,1test,tongue,0.54390299658254615,0.54418427862166596,1.1941280498979387,1.194128049897939
BNCI2014_001,AIRM,session_specific,B,5,0train,left_hand,0.50598434531636338,0.50569125307872609,0.93855986667015101,0.93855986667015101
BNCI2014_001,AIRM,session_specific,B,5,0train,right_hand,0.43739566300785693,0.43722996042338785,0.93855986667015101,0.93855986667015101
BNCI2014_001,AIRM,session_specific,B,5,0train,feet,0.3245394724363922,0.32472572636705649,0.93855986667015101,0.93855986667015101
BNCI2014_001,AIRM,session_specific,B,5,0train,tongue,0.57292549948087224,0.57319642726303655,0.93855986667015101,0.93855986667015101
BNCI2014_001,AIRM,session_specific,B,5,1test,left_hand,0.62251652613564823,0.62233724207886276,1.1525962553063644,1.1525962553063644
BNCI2014_001,AIRM,session_specific,B,5,1test,right_hand,0.45170971101820795,0.45142378172063713,1.1525962553063644,1.1525962553063644
BNCI2014_001,AIRM,session_specific,B,5,1test,feet,0.42060618164551561,0.4208472283789168,1.1525962553063644,1.1525962553063644
BNCI2014_001,AIRM,session_specific,B,5,1test,tongue,0.74834087234868818,0.74851764476914717,1.1525962553063644,1.1525962553063644
BNCI2014_001,AIRM,session_specific,B,6,0train,left_hand,0.44069694286744149,0.44056413427865476,1.0578194855103549,1.0578194855103547
BNCI2014_001,AIRM,session_specific,B,6,0train,right_hand,0.4420963424395295,0.44217241325853335,1.0578194855103549,1.0578194855103547
BNCI2014_001,AIRM,session_specific,B,6,0train,feet,0.57166425846403324,0.57169610466114584,1.0578194855103549,1.0578194855103547
BNCI2014_001,AIRM,session_specific,B,6,0train,tongue,0.6344619204197266,0.63445443365232179,1.0578194855103549,1.0578194855103547
BNCI2014_001,AIRM,session_specific,B,6,1test,left_hand,0.59131500758077071,0.59113718931265813,1.4571928802189502,1.45719288021895
BNCI2014_001,AIRM,session_specific,B,6,1test,right_hand,0.52684689165717236,0.526709246740242,1.4571928802189502,1.45719288021895
BNCI2014_001,AIRM,session_specific,B,6,1test,feet,0.71694669735417715,0.71709843550812635,1.4571928802189502,1.45719288021895
BNCI2014_001,AIRM,session_specific,B,6,1test,tongue,0.99105950084958672,0.99111811443563802,1.4571928802189502,1.45719288021895
BNCI2014_001,AIRM,session_specific,B,7,0train,left_hand,0.53885342484728693,0.5387566320157412,1.0201852715925472,1.020185271592547
BNCI2014_001,AIRM,session_specific,B,7,0train,right_hand,0.47792611127915841,0.47775783852494402,1.0201852715925472,1.020185271592547
BNCI2014_001,AIRM,session_specific,B,7,0train,feet,0.49613198513639534,0.49620616626956743,1.0201852715925472,1.020185271592547
BNCI2014_001,AIRM,session_specific,B,7,0train,tongue,0.52523026185694444,0.52540095938002085,1.0201852715925472,1.020185271592547
BNCI2014_001,AIRM,session_specific,B,7,1test,left_hand,0.58193250326374157,0.58205716092929127,1.1483332479854875,1.1483332479854877
BNCI2014_001,AIRM,session_specific,B,7,1test,right_hand,0.50924477588805783,0.50934647113138798,1.1483332479854875,1.1483332479854877
BNCI2014_001,AIRM,session_specific,B,7,1test,feet,0.69424523850287656,0.69401172466670791,1.1483332479854875,1.1483332479854877
BNCI2014_001,AIRM,session_specific,B,7,1test,tongue,0.48860217885739737,0.48866410571165975,1.1483332479854875,1.1483332479854877
BNCI2014_001,AIRM,session_specific,B,8,0train,left_hand,0.55274236488520112,0.55248407700509161,1.3816653788613269,1.3816653788613267
BNCI2014_001,AIRM,session_specific,B,8,0train,right_hand,0.52101885439817841,0.52038240871031671,1.3816653788613269,1.3816653788613267
BNCI2014_001,AIRM,session_specific,B,8,0train,feet,0.70558594831891597,0.70504027055796181,1.3816653788613269,1.3816653788613267
BNCI2014_001,AIRM,session_specific,B,8,0train,tongue,0.91335171349043942,0.91426524017718758,1.3816653788613269,1.3816653788613267
BNCI2014_001,AIRM,session_specific,B,8,1test,left_hand,0.71442160746924199,0.71333078293286001,1.372051361927108,1.3720513619271077
BNCI2014_001,AIRM,session_specific,B,8,1test,right_hand,0.61250241308515996,0.61277913739395562,1.372051361927108,1.3720513619271077
BNCI2014_001,AIRM,session_specific,B,8,1test,feet,0.61598671779006497,0.61636939350646092,1.372051361927108,1.3720513619271077
BNCI2014_001,AIRM,session_specific,B,8,1test,tongue,0.78585553587756429,0.78630441522963701,1.372051361927108,1.3720513619271077
BNCI2014_001,AIRM,session_specific,B,9,0train,left_hand,0.76392283591156707,0.76405597758332999,1.3489013834397408,1.3489013834397405
BNCI2014_001,AIRM,session_specific,B,9,0train,right_hand,0.48401833132424738,0.48363175637574435,1.3489013834397408,1.3489013834397405
BNCI2014_001,AIRM,session_specific,B,9,0train,feet,0.48421582286711168,0.48482725043249592,1.3489013834397408,1.3489013834397405
BNCI2014_001,AIRM,session_specific,B,9,0train,tongue,0.87594272614011726,0.87566903955079212,1.3489013834397408,1.3489013834397405
BNCI2014_001,AIRM,session_specific,B,9,1test,left_hand,1.7204899381936152,1.7206709181195114,2.4820945766357529,2.4820945766357529
BNCI2014_001,AIRM,session_specific,B,9,1test,right_hand,0.76639828645558994,0.76678546943792758,2.4820945766357529,2.4820945766357529
BNCI2014_001,AIRM,session_specific,B,9,1test,feet,0.87459812442796248,0.8737540836733233,2.4820945766357529,2.4820945766357529
BNCI2014_001,AIRM,session_specific,B,9,1test,tongue,1.3596115184837025,1.3596613269580864,2.4820945766357529,2.4820945766357529
BNCI2014_001,AIRM,pooled_session,B,1,0train,left_hand,0.67771330200021052,0.67625877561206371,1.6202257789781009,1.6202257789781014
BNCI2014_001,AIRM,pooled_session,B,1,0train,right_hand,0.929497009062355,0.92762894296592824,1.6202257789781009,1.6202257789781014
BNCI2014_001,AIRM,pooled_session,B,1,0train,feet,0.5958712773326682,0.59726250726012131,1.6202257789781009,1.6202257789781014
BNCI2014_001,AIRM,pooled_session,B,1,0train,tongue,0.97307156394708061,0.97498086384612404,1.6202257789781009,1.6202257789781014
BNCI2014_001,AIRM,pooled_session,B,1,1test,left_hand,0.7870665620098074,0.78525055007438938,1.9839052933315175,1.9839052933315178
BNCI2014_001,AIRM,pooled_session,B,1,1test,right_hand,1.1719661412431186,1.1701263456072939,1.9839052933315175,1.9839052933315178
BNCI2014_001,AIRM,pooled_session,B,1,1test,feet,0.87172268684620624,0.87345687933274774,1.9839052933315175,1.9839052933315178
BNCI2014_001,AIRM,pooled_session,B,1,1test,tongue,1.0876888002947152,1.0895591777313893,1.9839052933315175,1.9839052933315178
BNCI2014_001,AIRM,pooled_session,B,2,0train,left_hand,0.7335294681291824,0.7333955299313859,1.5174870142711512,1.5174870142711516
BNCI2014_001,AIRM,pooled_session,B,2,0train,right_hand,0.57425038426141128,0.57426385227377785,1.5174870142711512,1.5174870142711516
BNCI2014_001,AIRM,pooled_session,B,2,0train,feet,0.69776115329706601,0.69761490943220161,1.5174870142711512,1.5174870142711516
BNCI2014_001,AIRM,pooled_session,B,2,0train,tongue,0.97369133331711144,0.97388515815152243,1.5174870142711512,1.5174870142711516
BNCI2014_001,AIRM,pooled_session,B,2,1test,left_hand,0.79167120336081354,0.79154386985279035,1.5210777304486196,1.5210777304486198
BNCI2014_001,AIRM,pooled_session,B,2,1test,right_hand,0.47198687900533909,0.47183732209133478,1.5210777304486196,1.5210777304486198
BNCI2014_001,AIRM,pooled_session,B,2,1test,feet,0.57882927588953614,0.5787282924927013,1.5210777304486196,1.5210777304486198
BNCI2014_001,AIRM,pooled_session,B,2,1test,tongue,1.0626037803115338,1.0628164795087403,1.5210777304486196,1.5210777304486198
BNCI2014_001,AIRM,pooled_session,B,3,0train,left_hand,0.56702941932072715,0.56592521789474015,1.062448131431285,1.0624481314312844
BNCI2014_001,AIRM,pooled_session,B,3,0train,right_hand,0.61398458528927502,0.61440456889107997,1.062448131431285,1.0624481314312844
BNCI2014_001,AIRM,pooled_session,B,3,0train,feet,0.4796509190469273,0.48004073770567457,1.062448131431285,1.0624481314312844
BNCI2014_001,AIRM,pooled_session,B,3,0train,tongue,0.44751026401191052,0.44787564747525344,1.062448131431285,1.0624481314312844
BNCI2014_001,AIRM,pooled_session,B,3,1test,left_hand,0.59708145280345959,0.59701972410782744,1.3308758869686637,1.3308758869686634
BNCI2014_001,AIRM,pooled_session,B,3,1test,right_hand,0.86718964205489235,0.86613664783514499,1.3308758869686637,1.3308758869686634
BNCI2014_001,AIRM,pooled_session,B,3,1test,feet,0.48702976155197614,0.48786551054904126,1.3308758869686637,1.3308758869686634
BNCI2014_001,AIRM,pooled_session,B,3,1test,tongue,0.65234870549328206,0.65314058703656008,1.3308758869686637,1.3308758869686634
BNCI2014_001,AIRM,pooled_session,B,4,0train,left_hand,0.41362115267778993,0.41332252879872905,0.87289116683186851,0.8728911668318684
BNCI2014_001,AIRM,pooled_session,B,4,0train,right_hand,0.3922203537054344,0.39213325447170644,0.87289116683186851,0.8728911668318684
BNCI2014_001,AIRM,pooled_session,B,4,0train,feet,0.43193842117178238,0.43204477104049027,0.87289116683186851,0.8728911668318684
BNCI2014_001,AIRM,pooled_session,B,4,0train,tongue,0.50045744429786332,0.5006718514900983,0.87289116683186851,0.8728911668318684
BNCI2014_001,AIRM,pooled_session,B,4,1test,left_hand,0.45279541328518125,0.45263299927869127,1.1744815633863677,1.1744815633863679
BNCI2014_001,AIRM,pooled_session,B,4,1test,right_hand,0.59073494623215672,0.59062944144248863,1.1744815633863677,1.1744815633863679
BNCI2014_001,AIRM,pooled_session,B,4,1test,feet,0.74725286078707298,0.74727137251895215,1.1744815633863677,1.1744815633863679
BNCI2014_001,AIRM,pooled_session,B,4,1test,tongue,0.51676308364259171,0.51698420615473129,1.1744815633863677,1.1744815633863679
BNCI2014_001,AIRM,pooled_session,B,5,0train,left_hand,0.53881489681687966,0.53851895987652576,0.9951808359205494,0.99518083592054929
BNCI2014_001,AIRM,pooled_session,B,5,0train,right_hand,0.46752486984028069,0.46732868028810837,0.9951808359205494,0.99518083592054929
BNCI2014_001,AIRM,pooled_session,B,5,0train,feet,0.35464401620935193,0.35488320231755038,0.9951808359205494,0.99518083592054929
BNCI2014_001,AIRM,pooled_session,B,5,0train,tongue,0.59642339312460313,0.59669426286000427,0.9951808359205494,0.99518083592054929
BNCI2014_001,AIRM,pooled_session,B,5,1test,left_hand,0.55758159109022998,0.55739352895754679,1.0650260693780578,1.0650260693780578
BNCI2014_001,AIRM,pooled_session,B,5,1test,right_hand,0.41904264294828064,0.41881563303353492,1.0650260693780578,1.0650260693780578
BNCI2014_001,AIRM,pooled_session,B,5,1test,feet,0.37292650262774063,0.37311267716072499,1.0650260693780578,1.0650260693780578
BNCI2014_001,AIRM,pooled_session,B,5,1test,tongue,0.7132485818139529,0.71342370159660662,1.0650260693780578,1.0650260693780578
BNCI2014_001,AIRM,pooled_session,B,6,0train,left_hand,0.43494351481973326,0.43485061938894187,1.0604148413593226,1.0604148413593222
BNCI2014_001,AIRM,pooled_session,B,6,0train,right_hand,0.46063577963412611,0.46064080488144371,1.0604148413593226,1.0604148413593222
BNCI2014_001,AIRM,pooled_session,B,6,0train,feet,0.54165996953670414,0.54169485527032057,1.0604148413593226,1.0604148413593222
BNCI2014_001,AIRM,pooled_session,B,6,0train,tongue,0.65554942909535252,0.65556182564576859,1.0604148413593226,1.0604148413593222
BNCI2014_001,AIRM,pooled_session,B,6,1test,left_hand,0.54965794755497555,0.54948507191582185,1.4057912351435244,1.4057912351435242
BNCI2014_001,AIRM,pooled_session,B,6,1test,right_hand,0.48802070728346542,0.48794319442207407,1.4057912351435244,1.4057912351435242
BNCI2014_001,AIRM,pooled_session,B,6,1test,feet,0.72665231916232065,0.72678691664987538,1.4057912351435244,1.4057912351435242
BNCI2014_001,AIRM,pooled_session,B,6,1test,tongue,0.95286783229743111,0.95289420679935355,1.4057912351435244,1.4057912351435242
BNCI2014_001,AIRM,pooled_session,B,7,0train,left_hand,0.55241412921840627,0.552411685845414,1.0240663912237118,1.0240663912237116
BNCI2014_001,AIRM,pooled_session,B,7,0train,right_hand,0.47005489027477793,0.46992193105859575,1.0240663912237118,1.0240663912237116
BNCI2014_001,AIRM,pooled_session,B,7,0train,feet,0.52155561194600397,0.52161800178026063,1.0240663912237118,1.0240663912237116
BNCI2014_001,AIRM,pooled_session,B,7,0train,tongue,0.50059023642393852,0.50064093111162244,1.0240663912237118,1.0240663912237116
BNCI2014_001,AIRM,pooled_session,B,7,1test,left_hand,0.54975393461627997,0.54978484486108836,1.1102683180708528,1.1102683180708528
BNCI2014_001,AIRM,pooled_session,B,7,1test,right_hand,0.51742437744551939,0.51749255137382633,1.1102683180708528,1.1102683180708528
