outer_fold,inner_fold,method,l2,kappa,mean_balanced_accuracy
1,1,SELECTIVE_GATE,0.0001,,0.70222222222222219
1,1,SELECTIVE_GATE,0.001,,0.70888888888888901
1,1,SELECTIVE_GATE,0.01,,0.69444444444444453
1,1,SELECTIVE_GATE,0.10000000000000001,,0.69111111111111112
1,1,SELECTIVE_GATE,1,,0.69444444444444442
1,1,SELECTIVE_GATE,10,,0.69333333333333325
1,1,GLOBAL_KAPPA,,0,0.69444444444444442
1,1,GLOBAL_KAPPA,,0.10000000000000001,0.70777777777777773
1,1,GLOBAL_KAPPA,,0.20000000000000001,0.71888888888888891
1,1,GLOBAL_KAPPA,,0.29999999999999999,0.71111111111111114
1,1,GLOBAL_KAPPA,,0.40000000000000002,0.7022222222222223
1,1,GLOBAL_KAPPA,,0.5,0.69777777777777783
1,1,GLOBAL_KAPPA,,0.59999999999999998,0.69444444444444442
1,1,GLOBAL_KAPPA,,0.69999999999999996,0.69444444444444442
1,1,GLOBAL_KAPPA,,0.80000000000000004,0.6855555555555557
1,1,GLOBAL_KAPPA,,0.90000000000000002,0.68666666666666676
1,1,GLOBAL_KAPPA,,1,0.68666666666666676
1,2,SELECTIVE_GATE,0.0001,,0.71111111111111114
1,2,SELECTIVE_GATE,0.001,,0.72111111111111115
1,2,SELECTIVE_GATE,0.01,,0.72999999999999998
1,2,SELECTIVE_GATE,0.10000000000000001,,0.72111111111111104
1,2,SELECTIVE_GATE,1,,0.7122222222222222
1,2,SELECTIVE_GATE,10,,0.71000000000000008
1,2,GLOBAL_KAPPA,,0,0.69111111111111112
1,2,GLOBAL_KAPPA,,0.10000000000000001,0.71111111111111114
1,2,GLOBAL_KAPPA,,0.20000000000000001,0.71888888888888891
1,2,GLOBAL_KAPPA,,0.29999999999999999,0.72000000000000008
1,2,GLOBAL_KAPPA,,0.40000000000000002,0.72333333333333316
1,2,GLOBAL_KAPPA,,0.5,0.7122222222222222
1,2,GLOBAL_KAPPA,,0.59999999999999998,0.7088888888888889
1,2,GLOBAL_KAPPA,,0.69999999999999996,0.7022222222222223
1,2,GLOBAL_KAPPA,,0.80000000000000004,0.68999999999999995
1,2,GLOBAL_KAPPA,,0.90000000000000002,0.68000000000000005
1,2,GLOBAL_KAPPA,,1,0.68000000000000016
1,3,SELECTIVE_GATE,0.0001,,0.64555555555555566
1,3,SELECTIVE_GATE,0.001,,0.64555555555555566
