subject,session,permutation_index,permutation,cost,cost_rank,is_identity
55,2,19,3|0|2|1,2.0869735460465053,8,False
55,2,20,3|1|0|2,2.4199574881932104,11,False
55,2,21,3|1|2|0,2.6128476834980994,13,False
55,2,22,3|2|0|1,2.0664855241897424,7,False
55,2,23,3|2|1|0,2.654853774137292,16,False
55,3,0,0|1|2|3,0.15687592140796022,2,True
55,3,1,0|1|3|2,3.60665887931763,24,False
55,3,2,0|2|1|3,0.557179733802433,5,False
55,3,3,0|2|3|1,2.3388367132408887,12,False
55,3,4,0|3|1|2,3.179110786156187,20,False
55,3,5,0|3|2|1,1.5109848076849728,9,False
55,3,6,1|0|2|3,0.07886126910836606,1,False
55,3,7,1|0|3|2,3.5286442270180363,23,False
55,3,8,1|2|0|3,0.17690978151710654,3,False
55,3,9,1|2|3|0,3.2181098940096002,21,False
55,3,10,1|3|0|2,2.7988408338708606,17,False
55,3,11,1|3|2|0,2.3902579884536843,14,False
55,3,12,2|0|1|3,0.582486885089512,6,False
55,3,13,2|0|3|1,2.3641438645279678,13,False
55,3,14,2|1|0|3,0.2802315851037796,4,False
55,3,15,2|1|3|0,3.321431697596273,22,False
55,3,16,2|3|0|1,1.6343404713807923,10,False
55,3,17,2|3|1|0,2.89388360443483,18,False
55,3,18,3|0|1|2,2.9907423507106268,19,False
55,3,19,3|0|2|1,1.3226163722394122,7,False
55,3,20,3|1|0|2,2.6884870507248944,16,False
55,3,21,3|1|2|0,2.279904205307718,11,False
55,3,22,3|2|0|1,1.4206648846481529,8,False
55,3,23,3|2|1|0,2.6802080177021907,15,False
56,2,0,0|1|2|3,3.0798839819073773,24,True
56,2,1,0|1|3|2,0.02285876528855443,2,False
56,2,2,0|2|1|3,2.8106305205860016,18,False
56,2,3,0|2|3|1,2.5430222626884795,13,False
56,2,4,0|3|1|2,0.0486901310482729,4,False
56,2,5,0|3|2|1,2.838107089769573,19,False
56,2,6,1|0|2|3,3.070217829563893,23,False
56,2,7,1|0|3|2,0.013192612945070164,1,False
56,2,8,1|2|0|3,2.792603228662766,17,False
56,2,9,1|2|3|0,2.611614858299977,15,False
56,2,10,1|3|0|2,0.030662839125036836,3,False
56,2,11,1|3|2|0,2.906699685381071,21,False
56,2,12,2|0|1|3,2.489685630300418,12,False
56,2,13,2|0|3|1,2.2220773724028953,7,False
56,2,14,2|1|0|3,2.4813244907206657,11,False
56,2,15,2|1|3|0,2.300336120357877,9,False
56,2,16,2|3|0|1,2.2395475985828615,8,False
56,2,17,2|3|1|0,2.326167486117596,10,False
56,2,18,3|0|1|2,0.06888712287216713,6,False
56,2,19,3|0|2|1,2.8583040815934675,20,False
56,2,20,3|1|0|2,0.06052598329241535,5,False
56,2,21,3|1|2|0,2.93656282954845,22,False
56,2,22,3|2|0|1,2.58068948069234,14,False
56,2,23,3|2|1|0,2.667309368227074,16,False
56,3,0,0|1|2|3,3.77772547480638,24,True
56,3,1,0|1|3|2,0.10095187738221027,2,False
56,3,2,0|2|1|3,3.1437045302134408,19,False
56,3,3,0|2|3|1,1.913838776366355,11,False
56,3,4,0|3|1|2,0.41962372643588,4,False
56,3,5,0|3|2|1,2.866531570012964,18,False
56,3,6,1|0|2|3,3.7555581932354736,23,False
56,3,7,1|0|3|2,0.07878459581130354,1,False
56,3,8,1|2|0|3,3.292662602278373,21,False
56,3,9,1|2|3|0,1.4023644548054395,7,False
56,3,10,1|3|0|2,0.5685817985008118,6,False
56,3,11,1|3|2|0,2.3550572484520487,15,False
56,3,12,2|0|1|3,3.2036672223841953,20,False
56,3,13,2|0|3|1,1.9738014685371095,12,False
56,3,14,2|1|0|3,3.3747925760200337,22,False
56,3,15,2|1|3|0,1.4844944285471007,8,False
56,3,16,2|3|0|1,2.4635986712266176,16,False
56,3,17,2|3|1|0,1.8031662776007704,10,False
56,3,18,3|0|1|2,0.35617624612991705,3,False
56,3,19,3|0|2|1,2.803084089707001,17,False
56,3,20,3|1|0|2,0.5273015997657556,5,False
56,3,21,3|1|2|0,2.3137770497169923,13,False
56,3,22,3|2|0|1,2.3401884987499004,14,False
56,3,23,3|2|1|0,1.6797561051240528,9,False
57,2,0,0|1|2|3,0.8459355418565321,6,True
57,2,1,0|1|3|2,3.3545639727304817,21,False
57,2,2,0|2|1|3,0.8543296095678437,8,False
57,2,3,0|2|3|1,2.796251065414133,15,False
57,2,4,0|3|1|2,3.3258002184293685,19,False
57,2,5,0|3|2|1,2.7590932434017077,13,False
57,2,6,1|0|2|3,1.0059196370122132,9,False
57,2,7,1|0|3|2,3.514548067886163,23,False
57,2,8,1|2|0|3,1.046589552930928,10,False
57,2,9,1|2|3|0,0.8094782760032586,4,False
57,2,10,1|3|0|2,3.5180601617924525,24,False
57,2,11,1|3|2|0,0.7723204539908335,3,False
57,2,12,2|0|1|3,1.0559212038925696,11,False
57,2,13,2|0|3|1,2.997842659738859,17,False
57,2,14,2|1|0|3,1.0881970520999726,12,False
57,2,15,2|1|3|0,0.8510857751723032,7,False
57,2,16,2|3|0|1,3.0013547536451486,18,False
57,2,17,2|3|1|0,0.8223220208711898,5,False
57,2,18,3|0|1|2,3.343208875270512,20,False
57,2,19,3|0|2|1,2.7765019002428515,14,False
57,2,20,3|1|0|2,3.375484723477915,22,False
57,2,21,3|1|2|0,0.6297450156762958,1,False
57,2,22,3|2|0|1,2.8171718161615664,16,False
57,2,23,3|2|1|0,0.6381390833876076,2,False
57,3,0,0|1|2|3,3.205135021461155,24,True
57,3,1,0|1|3|2,0.00885958046853042,2,False
57,3,2,0|2|1|3,2.7166984323795638,18,False
57,3,3,0|2|3|1,2.2836515364479935,8,False
57,3,4,0|3|1|2,0.08540625234597872,5,False
57,3,5,0|3|2|1,2.848634797407033,19,False
57,3,6,1|0|2|3,3.20350808511854,23,False
57,3,7,1|0|3|2,0.007232644125915496,1,False
57,3,8,1|2|0|3,2.688837315067921,17,False
57,3,9,1|2|3|0,2.4042048486249756,12,False
57,3,10,1|3|0|2,0.0575451350343362,3,False
57,3,11,1|3|2|0,2.9691881095840156,21,False
57,3,12,2|0|1|3,2.6847806613896656,16,False
57,3,13,2|0|3|1,2.2517337654580953,7,False
57,3,14,2|1|0|3,2.658546480420638,15,False
57,3,15,2|1|3|0,2.373914013977693,11,False
57,3,16,2|3|0|1,2.302046256366516,9,False
57,3,17,2|3|1|0,2.450460685855141,13,False
57,3,18,3|0|1|2,0.08852642674909929,6,False
57,3,19,3|0|2|1,2.8517549718101534,20,False
57,3,20,3|1|0|2,0.06229224578007169,4,False
57,3,21,3|1|2|0,2.973935220329751,22,False
57,3,22,3|2|0|1,2.3370842017595344,10,False
57,3,23,3|2|1|0,2.4854986312481597,14,False
58,2,0,0|1|2|3,0.530433935483062,4,True
58,2,1,0|1|3|2,3.7230207799537833,23,False
58,2,2,0|2|1|3,0.5257451147658881,3,False
58,2,3,0|2|3|1,1.4454484246293826,9,False
58,2,4,0|3|1|2,3.7249180720355293,24,False
58,2,5,0|3|2|1,1.4520345374283026,10,False
58,2,6,1|0|2|3,0.3882009227153991,2,False
58,2,7,1|0|3|2,3.5807877671861204,21,False
58,2,8,1|2|0|3,0.3857791847023758,1,False
58,2,9,1|2|3|0,2.404440049283912,15,False
58,2,10,1|3|0|2,3.5849521419720167,22,False
58,2,11,1|3|2|0,2.411026162082832,16,False
58,2,12,2|0|1|3,0.6776809453801189,5,False
58,2,13,2|0|3|1,1.5973842552436135,11,False
58,2,14,2|1|0|3,0.6799480280842694,6,False
58,2,15,2|1|3|0,2.6986088926658063,17,False
58,2,16,2|3|0|1,1.60154863002951,12,False
58,2,17,2|3|1|0,2.700506184747552,18,False
58,2,18,3|0|1|2,3.4636520974826968,19,False
58,2,19,3|0|2|1,1.1907685628754698,8,False
58,2,20,3|1|0|2,3.465919180186847,20,False
58,2,21,3|1|2|0,2.2919932002976626,14,False
58,2,22,3|2|0|1,1.1883468248624467,7,False
58,2,23,3|2|1|0,2.2873043795804886,13,False
58,3,0,0|1|2|3,2.953564052465627,17,True
58,3,1,0|1|3|2,2.2733021841133048,14,False
58,3,2,0|2|1|3,3.544422110704607,22,False
58,3,3,0|2|3|1,0.1696211141126794,1,False
58,3,4,0|3|1|2,3.0133279432092657,18,False
58,3,5,0|3|2|1,0.3187888149696597,2,False
58,3,6,1|0|2|3,2.828127677147096,16,False
58,3,7,1|0|3|2,2.1478658087947737,13,False
58,3,8,1|2|0|3,3.206893772626676,20,False
58,3,9,1|2|3|0,0.7993133876036849,5,False
58,3,10,1|3|0|2,2.675799605131334,15,False
58,3,11,1|3|2|0,0.9484810884606654,7,False
58,3,12,2|0|1|3,3.7684336455707745,24,False
58,3,13,2|0|3|1,0.3936326489788468,3,False
58,3,14,2|1|0|3,3.5563416828113743,23,False
58,3,15,2|1|3|0,1.1487612977883837,9,False
58,3,16,2|3|0|1,0.9215664453154072,6,False
58,3,17,2|3|1|0,1.8887870568843441,11,False
58,3,18,3|0|1|2,3.325560905548027,21,False
58,3,19,3|0|2|1,0.6310217773084213,4,False
58,3,20,3|1|0|2,3.113468942788627,19,False
58,3,21,3|1|2|0,1.3861504261179582,10,False
58,3,22,3|2|0|1,1.0097878727880014,8,False
58,3,23,3|2|1|0,1.9770084843569384,12,False
59,2,0,0|1|2|3,1.3537444876948794,8,True
59,2,1,0|1|3|2,2.57360646735447,14,False
59,2,2,0|2|1|3,1.342177079825512,7,False
59,2,3,0|2|3|1,3.342987098982862,20,False
59,2,4,0|3|1|2,2.5439704552382296,13,False
59,2,5,0|3|2|1,3.3249184947359884,19,False
59,2,6,1|0|2|3,1.5837363223368666,11,False
59,2,7,1|0|3|2,2.803598301996457,17,False
59,2,8,1|2|0|3,1.618568411471395,12,False
59,2,9,1|2|3|0,0.48681868793716077,6,False
59,2,10,1|3|0|2,2.8203617868841127,18,False
59,2,11,1|3|2|0,0.46875008369028776,5,False
59,2,12,2|0|1|3,1.5148318843332151,9,False
59,2,13,2|0|3|1,3.515641903490565,23,False
59,2,14,2|1|0|3,1.5612313813371106,10,False
59,2,15,2|1|3|0,0.42948165780287656,4,False
59,2,16,2|3|0|1,3.53240538837822,24,False
59,2,17,2|3|1|0,0.39984564568663616,3,False
59,2,18,3|0|1|2,2.6270632664379128,15,False
59,2,19,3|0|2|1,3.4080113059356716,21,False
59,2,20,3|1|0|2,2.673462763441808,16,False
59,2,21,3|1|2|0,0.32185106024798343,2,False
59,2,22,3|2|0|1,3.4428433950702004,22,False
59,2,23,3|2|1|0,0.31028365237861605,1,False
59,3,0,0|1|2|3,3.577357372935775,23,True
59,3,1,0|1|3|2,0.3996962450913183,1,False
59,3,2,0|2|1|3,3.1372792667735654,20,False
59,3,3,0|2|3|1,2.4492686118601856,14,False
59,3,4,0|3|1|2,0.5213110779064799,3,False
59,3,5,0|3|2|1,3.010961550837557,17,False
59,3,6,1|0|2|3,3.5969877123428695,24,False
59,3,7,1|0|3|2,0.4193265844984133,2,False
59,3,8,1|2|0|3,3.473446807422008,22,False
59,3,9,1|2|3|0,0.9946926873467294,8,False
59,3,10,1|3|0|2,0.8574786185549227,5,False
59,3,11,1|3|2|0,1.5563856263241003,11,False
59,3,12,2|0|1|3,3.1296177663725206,19,False
59,3,13,2|0|3|1,2.441607111459141,13,False
59,3,14,2|1|0|3,3.446154967613868,21,False
59,3,15,2|1|3|0,0.9674008475385897,7,False
59,3,16,2|3|0|1,2.87975914551565,15,False
59,3,17,2|3|1|0,1.0890156803537514,9,False
59,3,18,3|0|1|2,0.548483470619589,4,False
59,3,19,3|0|2|1,3.0381339435506654,18,False
59,3,20,3|1|0|2,0.8650206718609368,6,False
59,3,21,3|1|2|0,1.5639276796301145,12,False
59,3,22,3|2|0|1,2.9145930386298042,16,False
59,3,23,3|2|1|0,1.1238495734679053,10,False
60,2,0,0|1|2|3,0.595926275283302,6,True
60,2,1,0|1|3|2,1.8398404137594846,12,False
60,2,2,0|2|1|3,0.4565474137091167,4,False
60,2,3,0|2|3|1,3.1444012447497465,19,False
60,2,4,0|3|1|2,1.5803905150016562,10,False
60,2,5,0|3|2|1,3.0243302075661034,18,False
60,2,6,1|0|2|3,0.5355648909975679,5,False
60,2,7,1|0|3|2,1.7794790294737506,11,False
60,2,8,1|2|0|3,0.34397394530697023,3,False
60,2,9,1|2|3|0,3.5727354852764344,24,False
60,2,10,1|3|0|2,1.4678170465995097,9,False
60,2,11,1|3|2|0,3.4526644480927913,23,False
60,2,12,2|0|1|3,0.23505281347993134,2,False
60,2,13,2|0|3|1,2.922906644520561,16,False
60,2,14,2|1|0|3,0.1828407293635189,1,False
60,2,15,2|1|3|0,3.411602269332983,22,False
60,2,16,2|3|0|1,2.6112446616463205,14,False
60,2,17,2|3|1|0,3.1521523705751546,20,False
60,2,18,3|0|1|2,1.2200841025324325,8,False
60,2,19,3|0|2|1,2.6640237950968797,15,False
60,2,20,3|1|0|2,1.16787201841602,7,False
60,2,21,3|1|2|0,3.1527194199093014,21,False
60,2,22,3|2|0|1,2.4724328494062817,13,False
60,2,23,3|2|1|0,3.0133405583351163,17,False
60,3,0,0|1|2|3,0.6867179353645457,5,True
60,3,1,0|1|3|2,2.0450590876377133,11,False
60,3,2,0|2|1|3,0.3453123140350369,3,False
60,3,3,0|2|3|1,3.021256772313856,18,False
60,3,4,0|3|1|2,1.3516922174592487,9,False
60,3,5,0|3|2|1,2.6692955234649003,15,False
60,3,6,1|0|2|3,0.7142788246938259,6,False
60,3,7,1|0|3|2,2.0726199769669935,12,False
60,3,8,1|2|0|3,0.16011067233835496,1,False
60,3,9,1|2|3|0,3.657179906425625,23,False
60,3,10,1|3|0|2,1.166490575762567,7,False
60,3,11,1|3|2|0,3.3052186575766695,21,False
60,3,12,2|0|1|3,0.41709829553859923,4,False
60,3,13,2|0|3|1,3.0930427538174183,20,False
60,3,14,2|1|0|3,0.20433576451263705,2,False
60,3,15,2|1|3|0,3.701404998599907,24,False
60,3,16,2|3|0|1,2.186913352612992,13,False
60,3,17,2|3|1|0,3.008038128421443,17,False
60,3,18,3|0|1|2,1.4690706488220282,10,False
60,3,19,3|0|2|1,2.7866739548276795,16,False
60,3,20,3|1|0|2,1.256308117796066,8,False
60,3,21,3|1|2|0,3.3950361996101686,22,False
60,3,22,3|2|0|1,2.232505802472209,14,False
60,3,23,3|2|1|0,3.05363057828066,19,False
61,2,0,0|1|2|3,2.5786814499602033,14,True
61,2,1,0|1|3|2,2.1702976914221725,7,False
61,2,2,0|2|1|3,2.564697242548676,13,False
61,2,3,0|2|3|1,2.4505579675542792,9,False
61,2,4,0|3|1|2,2.1757222529164113,8,False
61,2,5,0|3|2|1,2.4699667364600453,10,False
61,2,6,1|0|2|3,2.8986005877694847,21,False
61,2,7,1|0|3|2,2.490216829231454,11,False
61,2,8,1|2|0|3,3.021197579493551,24,False
61,2,9,1|2|3|0,0.03322618668493132,3,False
61,2,10,1|3|0|2,2.632222589861286,15,False
61,2,11,1|3|2|0,0.05263495559069748,5,False
61,2,12,2|0|1|3,2.851860659904804,19,False
61,2,13,2|0|3|1,2.737721384910407,17,False
61,2,14,2|1|0|3,2.9884418590403974,23,False
61,2,15,2|1|3|0,0.00047046623177783125,1,False
61,2,16,2|3|0|1,2.8797271455402393,20,False
61,2,17,2|3|1|0,0.005895027726016705,2,False
61,2,18,3|0|1|2,2.5083475395017585,12,False
61,2,19,3|0|2|1,2.802592023045392,18,False
61,2,20,3|1|0|2,2.6449287386373523,16,False
61,2,21,3|1|2|0,0.0653411043667634,6,False
61,2,22,3|2|0|1,2.9251890147694586,22,False
61,2,23,3|2|1|0,0.05135689695523609,4,False
61,3,0,0|1|2|3,0.39526244866853893,2,True
61,3,1,0|1|3|2,3.7386748216535173,24,False
61,3,2,0|2|1|3,1.0165471606176477,7,False
61,3,3,0|2|3|1,1.6733133170728507,11,False
61,3,4,0|3|1|2,3.5867981920397227,22,False
61,3,5,0|3|2|1,0.9001519755099477,6,False
61,3,6,1|0|2|3,0.34066910967735015,1,False
61,3,7,1|0|3|2,3.6840814826623283,23,False
61,3,8,1|2|0|3,0.5652184957974092,3,False
61,3,9,1|2|3|0,2.9376030178782475,17,False
61,3,10,1|3|0|2,3.1354695272194846,20,False
61,3,11,1|3|2|0,2.164441676315345,14,False
61,3,12,2|0|1|3,1.047446604046585,8,False
61,3,13,2|0|3|1,1.704212760501788,12,False
61,3,14,2|1|0|3,0.6507112782175355,4,False
61,3,15,2|1|3|0,3.023095800298374,18,False
61,3,16,2|3|0|1,1.1556008050589441,10,False
61,3,17,2|3|1|0,2.8712191706845798,16,False
61,3,18,3|0|1|2,3.511305649510209,21,False
61,3,19,3|0|2|1,0.8246594329804336,5,False
61,3,20,3|1|0|2,3.1145703236811593,19,False
61,3,21,3|1|2|0,2.14354247277702,13,False
61,3,22,3|2|0|1,1.0492088191004927,9,False
61,3,23,3|2|1|0,2.764827184726128,15,False
62,2,0,0|1|2|3,0.9561529703477428,2,True
62,2,1,0|1|3|2,3.9908971612507327,24,False
62,2,2,0|2|1|3,1.085088609445327,4,False
62,2,3,0|2|3|1,1.406872428681924,13,False
62,2,4,0|3|1|2,3.9756041246041827,22,False
62,2,5,0|3|2|1,1.26264375293779,7,False
62,2,6,1|0|2|3,0.9554546275422746,1,False
62,2,7,1|0|3|2,3.990198818445265,23,False
62,2,8,1|2|0|3,1.0840921272461614,3,False
62,2,9,1|2|3|0,1.4121491566362427,14,False
62,2,10,1|3|0|2,3.9746076424050174,21,False
62,2,11,1|3|2|0,1.2679204808921087,8,False
62,2,12,2|0|1|3,1.3864009295572142,12,False
62,2,13,2|0|3|1,1.7081847487938115,17,False
62,2,14,2|1|0|3,1.386102790163517,11,False
62,2,15,2|1|3|0,1.7141598195535985,18,False
62,2,16,2|3|0|1,1.6925935727535646,15,False
62,2,17,2|3|1|0,1.6988667829070485,16,False
62,2,18,3|0|1|2,3.9390843427616122,20,False
62,2,19,3|0|2|1,1.2261239710952192,5,False
62,2,20,3|1|0|2,3.938786203367915,19,False
62,2,21,3|1|2|0,1.2320990418550062,6,False
62,2,22,3|2|0|1,1.3547614707991062,9,False
62,2,23,3|2|1|0,1.3610346809525902,10,False
62,3,0,0|1|2|3,0.2183579254559476,1,True
62,3,1,0|1|3|2,3.4066288124816064,22,False
62,3,2,0|2|1|3,0.23419595903928503,2,False
62,3,3,0|2|3|1,3.353977806844177,21,False
62,3,4,0|3|1|2,2.685181844610599,16,False
62,3,5,0|3|2|1,2.616692805389832,14,False
62,3,6,1|0|2|3,0.27543639720039387,3,False
62,3,7,1|0|3|2,3.463707284226053,24,False
62,3,8,1|2|0|3,0.7060694681235782,5,False
62,3,9,1|2|3|0,2.032136620763542,11,False
62,3,10,1|3|0|2,3.1570553536948918,20,False
62,3,11,1|3|2|0,1.2948516193091968,9,False
62,3,12,2|0|1|3,0.29345384632874777,4,False
62,3,13,2|0|3|1,3.4132356941336397,23,False
62,3,14,2|1|0|3,0.7082488836685945,6,False
62,3,15,2|1|3|0,2.034316036308558,12,False
62,3,16,2|3|0|1,3.1065837636024787,19,False
62,3,17,2|3|1|0,1.3128690684375506,10,False
62,3,18,3|0|1|2,2.642984561671888,15,False
62,3,19,3|0|2|1,2.5744955224511212,13,False
62,3,20,3|1|0|2,3.0577795990117345,18,False
62,3,21,3|1|2|0,1.1955758646260395,7,False
62,3,22,3|2|0|1,3.0051285933743053,17,False
62,3,23,3|2|1|0,1.211413898209377,8,False
