subject,feature,seed,nmi,ari,hungarian_accuracy,purity,cluster_entropy,cluster_size_imbalance
1,F2-S,16,0.1775426716347481,0.1376420874781749,0.4375,0.4496527777777778,0.9972779302568222,0.05381944444444445
1,F2-S,17,0.16845910990222393,0.13356430237112993,0.4322916666666667,0.4427083333333333,0.9963335349930733,0.06770833333333333
1,F2-S,18,0.1726747537394324,0.13108643325821467,0.4305555555555556,0.4392361111111111,0.9980402164311055,0.04513888888888889
1,F2-S,19,0.168118122634819,0.13097907192412592,0.4322916666666667,0.4392361111111111,0.996879107522293,0.059027777777777776
1,F2-V,0,0.09558302816752456,0.07908781300707743,0.3940972222222222,0.4079861111111111,0.996321213151624,0.06770833333333333
1,F2-V,1,0.0954806585432133,0.07848604775713885,0.3923611111111111,0.4131944444444444,0.9928575424509979,0.09895833333333333
1,F2-V,2,0.08673152489037608,0.07128457326844065,0.3888888888888889,0.3975694444444444,0.9976133541556256,0.052083333333333336
1,F2-V,3,0.08746384729166157,0.07301272378684766,0.390625,0.40625,0.9973669467141383,0.059027777777777776
1,F2-V,4,0.08816944250939161,0.07055148225108647,0.3836805555555556,0.390625,0.9975875575399699,0.05381944444444445
1,F2-V,5,0.08829584313313363,0.07338475850491588,0.390625,0.40625,0.9962866030447288,0.07118055555555555
1,F2-V,6,0.09667746400281409,0.08036776273172708,0.3975694444444444,0.4097222222222222,0.9960418586063309,0.06597222222222222
1,F2-V,7,0.08684809651252137,0.07057525161498199,0.3854166666666667,0.3923611111111111,0.997482783452681,0.052083333333333336
1,F2-V,8,0.08909905102289958,0.07345580308563635,0.390625,0.3993055555555556,0.9963481581565573,0.06770833333333333
1,F2-V,9,0.08138846655997996,0.06614806226134654,0.3854166666666667,0.3923611111111111,0.9972796323942837,0.05381944444444445
1,F2-V,10,0.08189231945741651,0.06786173649048635,0.3854166666666667,0.3940972222222222,0.9953057847995114,0.078125
1,F2-V,11,0.08236195684394651,0.06652463975694652,0.3784722222222222,0.390625,0.9962866030447286,0.07118055555555555
1,F2-V,12,0.08871481216370171,0.07352095575707036,0.3940972222222222,0.4010416666666667,0.9967730041051822,0.06597222222222222
1,F2-V,13,0.09318224487027692,0.07742828971657285,0.3923611111111111,0.40625,0.9956676573575362,0.07465277777777778
1,F2-V,14,0.07849009270531149,0.06369609127370189,0.3767361111111111,0.3854166666666667,0.9966878777114953,0.06770833333333333
1,F2-V,15,0.0917517693538877,0.0758882486093577,0.3975694444444444,0.4079861111111111,0.9947494146951995,0.0798611111111111
1,F2-V,16,0.09126871991405065,0.07622875826880486,0.3975694444444444,0.4045138888888889,0.996579441820905,0.0625
1,F2-V,17,0.09474359963062061,0.07892141015827414,0.3958333333333333,0.4045138888888889,0.9965074962994935,0.06597222222222222
1,F2-V,18,0.06143041810968071,0.04783793843630797,0.3715277777777778,0.3715277777777778,0.9956208246166044,0.07291666666666667
1,F2-V,19,0.08193798648729544,0.0681374536698344,0.3871527777777778,0.3940972222222222,0.9956433472685262,0.07291666666666667
1,F3-G,0,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295792,0.4635416666666667
1,F3-G,1,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,2,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,3,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,4,0.03363550358713756,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,5,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,6,0.030948188810046334,0.018713681792527942,0.3194444444444444,0.3298611111111111,0.810326376044226,0.4392361111111111
1,F3-G,7,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,8,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,9,0.030948188810046327,0.018713681792527942,0.3194444444444444,0.3298611111111111,0.810326376044226,0.4392361111111111
1,F3-G,10,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,11,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295792,0.4635416666666667
1,F3-G,12,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,13,0.03363550358713756,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,14,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295792,0.4635416666666667
1,F3-G,15,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,16,0.030948188810046327,0.018713681792527942,0.3194444444444444,0.3298611111111111,0.810326376044226,0.4392361111111111
1,F3-G,17,0.030948188810046334,0.018713681792527942,0.3194444444444444,0.3298611111111111,0.810326376044226,0.4392361111111111
1,F3-G,18,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
1,F3-G,19,0.03363550358713755,0.019828488197338113,0.3263888888888889,0.3298611111111111,0.7751884082295794,0.4635416666666667
2,F0,0,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,1,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,2,0.0034079016372953004,-0.0028657735639842524,0.2708333333333333,0.2708333333333333,0.8745727775108025,0.4097222222222222
2,F0,3,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,4,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,5,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,6,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,7,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,8,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
2,F0,9,0.0038967514068857317,-0.0025272719037119406,0.2743055555555556,0.2743055555555556,0.8754243592395536,0.4079861111111111
