row_cell,row_subject,row_class,column_cell,column_subject,column_class,relation,c_len,c_ang,c_ori,c_full,c_sensor,fraction_valid,fraction_len,fraction_ang,fraction_ori
2,1,feet,14,4,feet,different_subject_same_class,0.15848995603500154,0.26503255516677,0.6911352159961912,0.42352251120177153,1.1146577271979627,True,0.14218710566284334,0.23777034752453685,0.6200425468126198
2,1,feet,15,4,tongue,different_subject_different_class,0.24866702977274044,0.42508925394738795,0.7313327478398876,0.6737562837201284,1.405089031560016,True,0.17697599524825489,0.30253545818048827,0.5204885465712569
2,1,feet,16,5,left_hand,different_subject_different_class,0.19809880622324716,0.4238805352289119,0.47949150277095876,0.621979341452159,1.1014708442231178,True,0.17984934168908384,0.38483137111802584,0.4353192871928903
2,1,feet,17,5,right_hand,different_subject_different_class,0.14829461183866657,0.29818789942699797,0.5218941788198184,0.4464825112656646,0.968376690085483,True,0.15313732079360143,0.3079255236933425,0.538937155513056
2,1,feet,18,5,feet,different_subject_same_class,0.13155926869527929,0.4253559409397418,0.5182464536112438,0.5569152096350211,1.0751616632462648,True,0.12236231368039929,0.39562044991025164,0.48201723640934907
2,1,feet,19,5,tongue,different_subject_different_class,0.08779233046313402,0.31427786588020373,0.4209905969203105,0.40207019634333774,0.8230607932636482,True,0.1066656693912181,0.38184040407757847,0.5114939265312034
2,1,feet,20,6,left_hand,different_subject_different_class,0.06670190911878252,0.4698087792067642,0.5353243447721735,0.5365106883255467,1.0718350330977202,True,0.06223150677022258,0.4383219102747235,0.49944658295505395
2,1,feet,21,6,right_hand,different_subject_different_class,0.08303201793807409,0.5193331164574994,0.6202491786665277,0.6023651343955735,1.2226143130621012,True,0.06791350064446414,0.42477264572242945,0.5073138536331064
2,1,feet,22,6,feet,different_subject_same_class,0.07547622876007669,0.5521660594355899,0.5375566657592928,0.6276422881956666,1.1651989539549594,True,0.06477540037595521,0.47388135524959785,0.46134324437444696
2,1,feet,23,6,tongue,different_subject_different_class,0.09935657106696437,0.7779575851772017,0.6320657524234051,0.8773141562441661,1.5093799086675712,True,0.06582608559741128,0.5154153574655409,0.4187585569370478
2,1,feet,24,7,left_hand,different_subject_different_class,0.03799811299897749,0.962877818894238,0.759449153087117,1.0008759318932154,1.7603250849803325,True,0.02158584986556732,0.5469886369908749,0.43142551314355787
2,1,feet,25,7,right_hand,different_subject_different_class,0.04463184219478297,0.8458394565228968,0.7438067247070456,0.8904712987176798,1.6342780234247254,True,0.02730982216921349,0.5175615436291499,0.45512863420163663
2,1,feet,26,7,feet,different_subject_same_class,0.11197378937834689,0.6774653754665205,0.46867985894834774,0.7894391648448674,1.2581190237932152,True,0.08900095083273372,0.5384747886761697,0.3725242604910965
2,1,feet,27,7,tongue,different_subject_different_class,0.023599748040344863,0.48369384214802885,0.5562003378359122,0.5072935901883737,1.0634939280242859,True,0.022190768953601343,0.4548158004499516,0.522993430596447
2,1,feet,28,8,left_hand,different_subject_different_class,0.04311707782481999,1.1632136896178882,0.7512266347702263,1.2063307674427082,1.9575574022129345,True,0.02202595835814469,0.5942168992352026,0.38375714240665276
2,1,feet,29,8,right_hand,different_subject_different_class,0.14455804224655683,0.8148827456050667,0.7465954733930975,0.9594407878516236,1.706036261244721,True,0.08473327650204078,0.47764679105386054,0.4376199324440987
2,1,feet,30,8,feet,different_subject_same_class,0.16463520313368762,0.5773330365069136,0.5003446739516805,0.7419682396406012,1.2423129135922817,True,0.13252313594457227,0.4647243300703467,0.40275253398508104
2,1,feet,31,8,tongue,different_subject_different_class,0.03705488769900351,0.4051027888754344,0.6201127117178937,0.4421576765744379,1.0622703882923317,True,0.03488272675902379,0.3813556259688866,0.5837616472720896
2,1,feet,32,9,left_hand,different_subject_different_class,1.8932285919344858,4.434783685606211,1.839930817931883,6.328012277540697,8.16794309547258,True,0.23178768140339837,0.5429498753565476,0.22526244324005398
2,1,feet,33,9,right_hand,different_subject_different_class,0.046788031889978494,0.47275953174465235,0.6881251970915349,0.5195475636346308,1.2076727607261657,True,0.03874230951590327,0.3914632730975775,0.5697944173865193
2,1,feet,34,9,feet,different_subject_same_class,0.03571044242513606,1.1101563760113906,0.8989252615737435,1.1458668184365266,2.04479208001027,True,0.017464094650130248,0.5429189534056758,0.43961695194419403
2,1,feet,35,9,tongue,different_subject_different_class,0.060501330341562375,0.38130620139455795,0.6448657083685705,0.4418075317361203,1.0866732401046908,True,0.05567573407414876,0.3508931547424713,0.59343111118338
3,1,tongue,0,1,left_hand,same_subject_different_class,0.18997454766987007,1.3377077692556176,0.794000609170014,1.5276823169254876,2.3216829260955016,True,0.08182622421631038,0.5761802157477689,0.34199356003592074
3,1,tongue,1,1,right_hand,same_subject_different_class,0.1664170321960664,1.462081017916554,0.8909471778950402,1.6284980501126203,2.5194452280076605,True,0.06605304626037316,0.5803186358898327,0.3536283178497942
3,1,tongue,2,1,feet,same_subject_different_class,0.10214327697852267,0.2809895170454551,0.34317244553718035,0.38313279402397776,0.7263052395611581,True,0.14063409075809338,0.38687524437415893,0.47249066486774766
3,1,tongue,3,1,tongue,same_subject_same_class,0.056739206744711536,0.3033856670645641,0.29881297378665633,0.36012487380927566,0.658937847595932,True,0.08610706905320249,0.4604162109847476,0.45347671996204986
3,1,tongue,4,2,left_hand,different_subject_different_class,0.14228761127236722,0.2411655074951513,0.4102457801869063,0.38345311876751853,0.7936988989544248,True,0.17927152407519914,0.3038501222728789,0.516878353651922
3,1,tongue,5,2,right_hand,different_subject_different_class,0.09758775981380892,0.28775747273469005,0.4359731495243018,0.38534523254849895,0.8213183820728007,True,0.11881842893558768,0.35036044366675767,0.5308211273976546
3,1,tongue,6,2,feet,different_subject_different_class,0.04633450162700961,0.31374509374694626,0.5256606572564553,0.3600795953739559,0.8857402526304112,True,0.05231161335324725,0.35421794687009805,0.5934704397766546
3,1,tongue,7,2,tongue,different_subject_same_class,0.06581826039902863,0.23705168223027642,0.476811399149432,0.30286994262930506,0.779681341778737,True,0.08441687247366111,0.3040366230766472,0.6115465044496917
3,1,tongue,8,3,left_hand,different_subject_different_class,0.16466325707611168,1.0488124427357652,0.7885143540593316,1.213475699811877,2.0019900538712085,True,0.08224978778376325,0.5238849417396941,0.3938652704765426
3,1,tongue,9,3,right_hand,different_subject_different_class,0.1318774997422429,1.2062372910756014,0.8930897549121635,1.3381147908178443,2.231204545730008,True,0.05910596587597713,0.5406215639816848,0.400272470142338
3,1,tongue,10,3,feet,different_subject_different_class,0.02604196954129287,0.424719778906129,0.6173185017053675,0.45076174844742184,1.0680802501527893,True,0.024382034531176433,0.39764781611248096,0.5779701493563427
3,1,tongue,11,3,tongue,different_subject_same_class,0.11816191894310656,0.4046104950859236,0.5762353391640247,0.5227724140290302,1.0990077531930549,True,0.10751691114079874,0.3681598186276385,0.5243232702315627
3,1,tongue,12,4,left_hand,different_subject_different_class,0.3997467752324834,0.754108935547164,0.5744113852091122,1.1538557107796474,1.7282670959887596,True,0.2312991875852292,0.4363381894485067,0.33236262296626407
3,1,tongue,13,4,right_hand,different_subject_different_class,0.15961627860028807,0.5250002026389862,0.6285633518958523,0.6846164812392742,1.3131798331351265,True,0.12154944400814867,0.39979307433132316,0.47865748166052824
3,1,tongue,14,4,feet,different_subject_different_class,0.08442655156775518,0.2920920647776454,0.6992866222218337,0.37651861634540057,1.0758052385672343,True,0.07847754271971673,0.2715101714569227,0.6500122858233606
3,1,tongue,15,4,tongue,different_subject_same_class,0.1494991868431551,0.4954047563898327,0.643048870848883,0.6449039432329878,1.2879528140818708,True,0.11607504965135466,0.38464511352691644,0.4992798368217289
3,1,tongue,16,5,left_hand,different_subject_different_class,0.46212780374927404,0.5606826662945257,0.5600017154635863,1.0228104700437997,1.582812185507386,True,0.2919662913772264,0.3542319622177999,0.3538017464049737
3,1,tongue,17,5,right_hand,different_subject_different_class,0.39319514727866334,0.47212304798475735,0.5510061897057595,0.8653181952634207,1.4163243849691802,True,0.2776165908399716,0.3333438674043806,0.38903954175564776
3,1,tongue,18,5,feet,different_subject_different_class,0.36153954904160523,0.5272918887960341,0.5815149933805409,0.8888314378376393,1.4703464312181802,True,0.24588732380713174,0.3586174506909731,0.39549522550189514
3,1,tongue,19,5,tongue,different_subject_same_class,0.2794266292699666,0.325737238994202,0.4236458291956703,0.6051638682641686,1.0288096974598389,True,0.2716018618019242,0.3166156382453011,0.4117824999527747
3,1,tongue,20,6,left_hand,different_subject_different_class,0.2368039908539247,0.6716722368415678,0.5745724821059124,0.9084762276954925,1.483048709801405,True,0.1596737782710017,0.4528996467900987,0.3874265749388996
3,1,tongue,21,6,right_hand,different_subject_different_class,0.2608967653503763,0.7746488231591943,0.6179057854400338,1.0355455885095706,1.6534513739496044,True,0.15778919746951578,0.46850414554906944,0.3737066569814148
3,1,tongue,22,6,feet,different_subject_different_class,0.19740777400439252,0.5965092499830325,0.5122274299035792,0.7939170239874249,1.306144453891004,True,0.15113778067679634,0.45669470034959114,0.39216751897361257
