mode,subject,source_session,target_session,representation,seed,permutation,score
zero,8,both,both,F1,13.0,"3,1,2,0",5.829629899044258
zero,8,both,both,F1,13.0,"0,1,2,3",5.849402622866994
zero,8,both,both,F1,14.0,"1,0,3,2",4.975103229782963
zero,8,both,both,F1,14.0,"1,3,0,2",5.012274663190517
zero,8,both,both,F1,14.0,"3,0,1,2",5.034952376863931
zero,8,both,both,F1,14.0,"3,1,0,2",5.052899777869664
zero,8,both,both,F1,14.0,"0,3,1,2",5.069699573929903
zero,8,both,both,F1,14.0,"0,1,3,2",5.081315288427791
zero,8,both,both,F1,14.0,"2,3,0,1",5.15696504240142
zero,8,both,both,F1,14.0,"2,0,3,1",5.1587818250295765
zero,8,both,both,F1,14.0,"2,0,1,3",5.228830173920953
zero,8,both,both,F1,14.0,"2,1,0,3",5.26492466589437
zero,8,both,both,F1,14.0,"2,3,1,0",5.279416208712245
zero,8,both,both,F1,14.0,"2,1,3,0",5.298318070867834
zero,8,both,both,F1,14.0,"0,3,2,1",5.521515803657087
zero,8,both,both,F1,14.0,"3,0,2,1",5.523652822360935
zero,8,both,both,F1,14.0,"1,3,2,0",5.5616744445220245
zero,8,both,both,F1,14.0,"1,0,2,3",5.607956111728673
zero,8,both,both,F1,14.0,"0,2,3,1",5.686503706147233
zero,8,both,both,F1,14.0,"3,2,0,1",5.706827078089148
zero,8,both,both,F1,14.0,"1,2,3,0",5.713928862383807
zero,8,both,both,F1,14.0,"0,1,2,3",5.714987634469558
zero,8,both,both,F1,14.0,"3,1,2,0",5.719354837464177
zero,8,both,both,F1,14.0,"1,2,0,3",5.752840832481888
zero,8,both,both,F1,14.0,"0,2,1,3",5.831197167820731
zero,8,both,both,F1,14.0,"3,2,1,0",5.850199780090573
zero,8,both,both,F1,15.0,"2,0,3,1",4.975103229782963
zero,8,both,both,F1,15.0,"2,3,0,1",5.012274663190517
zero,8,both,both,F1,15.0,"3,0,2,1",5.034952376863931
zero,8,both,both,F1,15.0,"3,2,0,1",5.052899777869664
zero,8,both,both,F1,15.0,"0,3,2,1",5.069699573929903
zero,8,both,both,F1,15.0,"0,2,3,1",5.081315288427791
zero,8,both,both,F1,15.0,"1,3,0,2",5.15696504240142
zero,8,both,both,F1,15.0,"1,0,3,2",5.1587818250295765
zero,8,both,both,F1,15.0,"1,0,2,3",5.228830173920953
zero,8,both,both,F1,15.0,"1,2,0,3",5.26492466589437
zero,8,both,both,F1,15.0,"1,3,2,0",5.279416208712245
zero,8,both,both,F1,15.0,"1,2,3,0",5.298318070867834
zero,8,both,both,F1,15.0,"0,3,1,2",5.521515803657087
zero,8,both,both,F1,15.0,"3,0,1,2",5.523652822360935
zero,8,both,both,F1,15.0,"2,3,1,0",5.5616744445220245
zero,8,both,both,F1,15.0,"2,0,1,3",5.607956111728673
zero,8,both,both,F1,15.0,"0,1,3,2",5.686503706147233
zero,8,both,both,F1,15.0,"3,1,0,2",5.706827078089148
zero,8,both,both,F1,15.0,"2,1,3,0",5.713928862383807
zero,8,both,both,F1,15.0,"0,2,1,3",5.714987634469558
zero,8,both,both,F1,15.0,"3,2,1,0",5.719354837464177
zero,8,both,both,F1,15.0,"2,1,0,3",5.752840832481888
zero,8,both,both,F1,15.0,"0,1,2,3",5.831197167820731
zero,8,both,both,F1,15.0,"3,1,2,0",5.850199780090573
zero,8,both,both,F1,16.0,"2,3,1,0",4.945578269506017
zero,8,both,both,F1,16.0,"2,1,3,0",4.978080649885644
zero,8,both,both,F1,16.0,"1,3,2,0",5.020942248653773
zero,8,both,both,F1,16.0,"1,2,3,0",5.026584388793857
zero,8,both,both,F1,16.0,"3,1,2,0",5.0425225941452405
zero,8,both,both,F1,16.0,"3,2,1,0",5.056702328869285
zero,8,both,both,F1,16.0,"0,3,1,2",5.119980030979864
zero,8,both,both,F1,16.0,"0,1,3,2",5.120814429390164
zero,8,both,both,F1,16.0,"0,3,2,1",5.215920425403902
zero,8,both,both,F1,16.0,"0,1,2,3",5.23011525202096
zero,8,both,both,F1,16.0,"0,2,3,1",5.232790392065328
zero,8,both,both,F1,16.0,"0,2,1,3",5.256941102104881
zero,8,both,both,F1,16.0,"3,1,0,2",5.475684595805949
zero,8,both,both,F1,16.0,"1,3,0,2",5.499108569646633
zero,8,both,both,F1,16.0,"2,1,0,3",5.52788139443696
zero,8,both,both,F1,16.0,"2,3,0,1",5.567991139470634
zero,8,both,both,F1,16.0,"3,0,1,2",5.634263201244702
zero,8,both,both,F1,16.0,"1,0,3,2",5.671757637069407
zero,8,both,both,F1,16.0,"2,0,1,3",5.680383860238207
zero,8,both,both,F1,16.0,"3,2,0,1",5.684671384252709
zero,8,both,both,F1,16.0,"1,2,0,3",5.686269969109628
zero,8,both,both,F1,16.0,"2,0,3,1",5.7197204656409655
zero,8,both,both,F1,16.0,"3,0,2,1",5.80066452823201
zero,8,both,both,F1,16.0,"1,0,2,3",5.812118994577401
zero,8,both,both,F1,17.0,"3,0,2,1",4.970616345910027
zero,8,both,both,F1,17.0,"3,2,0,1",5.003531853043346
zero,8,both,both,F1,17.0,"2,0,3,1",5.0370196047222695
zero,8,both,both,F1,17.0,"2,3,0,1",5.050824446632397
zero,8,both,both,F1,17.0,"0,2,3,1",5.0621386997106175
zero,8,both,both,F1,17.0,"0,3,2,1",5.0916646852560525
zero,8,both,both,F1,17.0,"1,2,0,3",5.1357687640759
zero,8,both,both,F1,17.0,"1,0,2,3",5.1536915876187654
zero,8,both,both,F1,17.0,"1,0,3,2",5.230377360497852
zero,8,both,both,F1,17.0,"1,3,0,2",5.237544043807775
zero,8,both,both,F1,17.0,"1,2,3,0",5.276636412109836
zero,8,both,both,F1,17.0,"1,3,2,0",5.289342112636713
zero,8,both,both,F1,17.0,"0,2,1,3",5.531584758782212
zero,8,both,both,F1,17.0,"2,0,1,3",5.534691723525192
zero,8,both,both,F1,17.0,"3,2,1,0",5.565583715846264
zero,8,both,both,F1,17.0,"3,0,1,2",5.591436693176681
zero,8,both,both,F1,17.0,"0,1,2,3",5.680702512725564
zero,8,both,both,F1,17.0,"2,1,0,3",5.713601355272617
zero,8,both,both,F1,17.0,"0,3,1,2",5.714755237381938
zero,8,both,both,F1,17.0,"3,1,2,0",5.718459030292938
zero,8,both,both,F1,17.0,"2,3,1,0",5.72587490973538
zero,8,both,both,F1,17.0,"3,1,0,2",5.74292460719945
zero,8,both,both,F1,17.0,"0,1,3,2",5.8333296245767166
zero,8,both,both,F1,17.0,"2,1,3,0",5.852860168462978
zero,8,both,both,F1,18.0,"1,3,2,0",4.949883034927993
zero,8,both,both,F1,18.0,"1,2,3,0",4.983192094713024
zero,8,both,both,F1,18.0,"2,3,1,0",5.032453894592151
zero,8,both,both,F1,18.0,"2,1,3,0",5.043479747940731
zero,8,both,both,F1,18.0,"3,2,1,0",5.04536143108587
zero,8,both,both,F1,18.0,"3,1,2,0",5.056818530812782
zero,8,both,both,F1,18.0,"0,2,3,1",5.1318307018378135
zero,8,both,both,F1,18.0,"0,3,2,1",5.141208541529307
zero,8,both,both,F1,18.0,"0,3,1,2",5.2323520320304375
zero,8,both,both,F1,18.0,"0,2,1,3",5.244178070775844
zero,8,both,both,F1,18.0,"0,1,3,2",5.250725433362934
zero,8,both,both,F1,18.0,"0,1,2,3",5.250887739731101
zero,8,both,both,F1,18.0,"3,2,0,1",5.4950413682663735
zero,8,both,both,F1,18.0,"2,3,0,1",5.527608997651312
zero,8,both,both,F1,18.0,"1,2,0,3",5.545830915927041
zero,8,both,both,F1,18.0,"1,3,0,2",5.595331346154871
zero,8,both,both,F1,18.0,"3,0,2,1",5.663604396632237
zero,8,both,both,F1,18.0,"2,1,0,3",5.694432134540383
zero,8,both,both,F1,18.0,"1,0,2,3",5.6952663780874015
zero,8,both,both,F1,18.0,"3,1,0,2",5.711391828811764
zero,8,both,both,F1,18.0,"2,0,3,1",5.715908561517584
zero,8,both,both,F1,18.0,"1,0,3,2",5.7519636582356695
zero,8,both,both,F1,18.0,"3,0,1,2",5.8256385303016645
zero,8,both,both,F1,18.0,"2,0,1,3",5.841550511535975
zero,8,both,both,F1,19.0,"0,2,3,1",4.953481341462458
zero,8,both,both,F1,19.0,"0,3,2,1",4.971615302697776
zero,8,both,both,F1,19.0,"3,2,0,1",5.027453535925293
zero,8,both,both,F1,19.0,"2,3,0,1",5.029523134942359
zero,8,both,both,F1,19.0,"3,0,2,1",5.033910583731156
zero,8,both,both,F1,19.0,"2,0,3,1",5.052365075533499
zero,8,both,both,F1,19.0,"1,3,2,0",5.12176709410777
zero,8,both,both,F1,19.0,"1,2,3,0",5.128824429219803
zero,8,both,both,F1,19.0,"1,2,0,3",5.2308761050789965
zero,8,both,both,F1,19.0,"1,0,2,3",5.232610163051327
zero,8,both,both,F1,19.0,"1,3,0,2",5.23564859007023
zero,8,both,both,F1,19.0,"1,0,3,2",5.268815442583283
zero,8,both,both,F1,19.0,"2,3,1,0",5.487707107277673
zero,8,both,both,F1,19.0,"3,2,1,0",5.513696249890969
zero,8,both,both,F1,19.0,"0,3,1,2",5.51982038007011
zero,8,both,both,F1,19.0,"0,2,1,3",5.599797839684011
zero,8,both,both,F1,19.0,"2,1,3,0",5.65931084415956
zero,8,both,both,F1,19.0,"3,0,1,2",5.687386356767847
zero,8,both,both,F1,19.0,"0,1,3,2",5.694685034717444
zero,8,both,both,F1,19.0,"3,1,2,0",5.694852842265405
zero,8,both,both,F1,19.0,"2,0,1,3",5.702742734541741
zero,8,both,both,F1,19.0,"0,1,2,3",5.74171391686194
zero,8,both,both,F1,19.0,"2,1,0,3",5.814135390948444
zero,8,both,both,F1,19.0,"3,1,0,2",5.817521921227552
zero,8,both,both,F2-S,0.0,"1,0,2,3",4.58409999635524
zero,8,both,both,F2-S,0.0,"1,2,0,3",4.650393094033321
zero,8,both,both,F2-S,0.0,"2,0,1,3",4.710510893481839
zero,8,both,both,F2-S,0.0,"3,0,2,1",5.027496407409873
zero,8,both,both,F2-S,0.0,"0,2,1,3",5.518232669849661
zero,8,both,both,F2-S,0.0,"3,2,0,1",5.5435374980405285
zero,8,both,both,F2-S,0.0,"2,1,0,3",5.558037151412096
zero,8,both,both,F2-S,0.0,"3,0,1,2",5.80972104846158
zero,8,both,both,F2-S,0.0,"0,1,2,3",5.972915146179874
zero,8,both,both,F2-S,0.0,"3,1,0,2",6.273625660085455
zero,8,both,both,F2-S,0.0,"1,0,3,2",6.703542952916637
zero,8,both,both,F2-S,0.0,"2,0,3,1",6.767499358437296
zero,8,both,both,F2-S,0.0,"3,2,1,0",6.7901216338105375
zero,8,both,both,F2-S,0.0,"2,3,0,1",7.03957600473453
zero,8,both,both,F2-S,0.0,"3,1,2,0",7.045864571960465
zero,8,both,both,F2-S,0.0,"1,3,0,2",7.181002845008675
zero,8,both,both,F2-S,0.0,"2,3,1,0",7.528858238323609
zero,8,both,both,F2-S,0.0,"1,2,3,0",7.548665449594519
zero,8,both,both,F2-S,0.0,"0,2,3,1",7.655700436014884
zero,8,both,both,F2-S,0.0,"0,3,2,1",7.778286958783423
zero,8,both,both,F2-S,0.0,"2,1,3,0",7.821033773926871
zero,8,both,both,F2-S,0.0,"1,3,2,0",7.822249948801844
zero,8,both,both,F2-S,0.0,"0,3,1,2",7.9503393388215535
zero,8,both,both,F2-S,0.0,"0,1,3,2",7.953191183874714
zero,8,both,both,F2-S,1.0,"2,1,0,3",4.413641806780361
zero,8,both,both,F2-S,1.0,"2,0,1,3",4.435019881914156
zero,8,both,both,F2-S,1.0,"0,1,2,3",4.780470866007341
zero,8,both,both,F2-S,1.0,"3,0,1,2",5.13653175857507
zero,8,both,both,F2-S,1.0,"3,1,0,2",5.182693817992094
zero,8,both,both,F2-S,1.0,"1,2,0,3",5.423918627638839
zero,8,both,both,F2-S,1.0,"0,2,1,3",5.578168293930525
zero,8,both,both,F2-S,1.0,"1,0,2,3",5.584884686977922
zero,8,both,both,F2-S,1.0,"3,1,2,0",5.675129716060605
zero,8,both,both,F2-S,1.0,"3,2,1,0",6.24882567947368
zero,8,both,both,F2-S,1.0,"2,1,3,0",6.537791736921305
zero,8,both,both,F2-S,1.0,"3,2,0,1",6.648332989013058
zero,8,both,both,F2-S,1.0,"3,0,2,1",6.802520674982682
zero,8,both,both,F2-S,1.0,"0,1,3,2",6.87224921389998
zero,8,both,both,F2-S,1.0,"0,3,1,2",7.151066480162025
zero,8,both,both,F2-S,1.0,"2,3,1,0",7.322255867460722
zero,8,both,both,F2-S,1.0,"1,0,3,2",7.449565069418261
zero,8,both,both,F2-S,1.0,"2,0,3,1",7.628915075183106
zero,8,both,both,F2-S,1.0,"1,3,0,2",7.7001480502731
zero,8,both,both,F2-S,1.0,"2,3,0,1",8.00430322581214
zero,8,both,both,F2-S,1.0,"1,3,2,0",8.20302753385366
zero,8,both,both,F2-S,1.0,"0,3,2,1",8.228382823913861
zero,8,both,both,F2-S,1.0,"0,2,3,1",8.243847434283705
zero,8,both,both,F2-S,1.0,"1,2,3,0",8.431820359455376
zero,8,both,both,F2-S,2.0,"1,2,0,3",4.175834244451332
zero,8,both,both,F2-S,2.0,"1,0,2,3",4.264749514814254
zero,8,both,both,F2-S,2.0,"3,0,2,1",4.923983487833463
zero,8,both,both,F2-S,2.0,"3,2,0,1",4.99659441573674
zero,8,both,both,F2-S,2.0,"0,2,1,3",5.101518435406555
zero,8,both,both,F2-S,2.0,"2,1,0,3",5.535949482007677
zero,8,both,both,F2-S,2.0,"0,1,2,3",5.666880820254619
zero,8,both,both,F2-S,2.0,"3,2,1,0",5.731822890326235
zero,8,both,both,F2-S,2.0,"2,0,1,3",5.819193807785471
zero,8,both,both,F2-S,2.0,"3,1,2,0",6.311033894465945
zero,8,both,both,F2-S,2.0,"0,2,3,1",6.506084178776998
zero,8,both,both,F2-S,2.0,"3,0,1,2",6.556085135642512
zero,8,both,both,F2-S,2.0,"1,2,3,0",6.665480918310434
zero,8,both,both,F2-S,2.0,"0,3,2,1",6.9267282586663805
zero,8,both,both,F2-S,2.0,"1,3,2,0",7.035933340065981
zero,8,both,both,F2-S,2.0,"3,1,0,2",7.051071250699387
zero,8,both,both,F2-S,2.0,"2,0,3,1",7.142375368165078
zero,8,both,both,F2-S,2.0,"1,0,3,2",7.342865092023683
zero,8,both,both,F2-S,2.0,"2,3,0,1",7.442750473183285
zero,8,both,both,F2-S,2.0,"1,3,0,2",7.686161292054807
zero,8,both,both,F2-S,2.0,"0,1,3,2",7.9889692764157445
zero,8,both,both,F2-S,2.0,"2,3,1,0",8.030989256574628
zero,8,both,both,F2-S,2.0,"0,3,1,2",8.046623192786317
zero,8,both,both,F2-S,2.0,"2,1,3,0",8.139349410631617
zero,8,both,both,F2-S,3.0,"1,2,0,3",4.3340104792802325
zero,8,both,both,F2-S,3.0,"1,0,2,3",4.637842470270313
zero,8,both,both,F2-S,3.0,"3,2,0,1",4.9343825907801975
zero,8,both,both,F2-S,3.0,"3,0,2,1",5.0532144073819705
zero,8,both,both,F2-S,3.0,"2,0,1,3",5.08641149113641
zero,8,both,both,F2-S,3.0,"0,1,2,3",5.539957821886004
zero,8,both,both,F2-S,3.0,"2,1,0,3",5.675869375790157
zero,8,both,both,F2-S,3.0,"0,2,1,3",5.694778985365434
zero,8,both,both,F2-S,3.0,"3,0,1,2",5.794292722386116
zero,8,both,both,F2-S,3.0,"3,1,0,2",6.394648493341412
zero,8,both,both,F2-S,3.0,"2,0,3,1",6.551735838359738
zero,8,both,both,F2-S,3.0,"3,2,1,0",6.6094224978789855
zero,8,both,both,F2-S,3.0,"1,0,3,2",6.625349595988811
zero,8,both,both,F2-S,3.0,"2,3,0,1",6.969179637115676
zero,8,both,both,F2-S,3.0,"3,1,2,0",7.027072025355408
zero,8,both,both,F2-S,3.0,"1,3,0,2",7.050006267982401
zero,8,both,both,F2-S,3.0,"0,2,3,1",7.21924498176095
zero,8,both,both,F2-S,3.0,"0,3,2,1",7.477548034910251
zero,8,both,both,F2-S,3.0,"1,2,3,0",7.562113607751182
zero,8,both,both,F2-S,3.0,"1,3,2,0",7.742330881540587
zero,8,both,both,F2-S,3.0,"0,3,1,2",8.124584378713003
zero,8,both,both,F2-S,3.0,"2,3,1,0",8.161087499821063
zero,8,both,both,F2-S,3.0,"2,1,3,0",8.163030965327724
zero,8,both,both,F2-S,3.0,"0,1,3,2",8.26921187087256
zero,8,both,both,F2-S,4.0,"1,0,2,3",4.640015545778819
zero,8,both,both,F2-S,4.0,"1,2,0,3",4.680970069846038
zero,8,both,both,F2-S,4.0,"2,0,1,3",4.738269188740942
zero,8,both,both,F2-S,4.0,"3,0,2,1",5.134680962336196
zero,8,both,both,F2-S,4.0,"3,2,0,1",5.546120119892697
zero,8,both,both,F2-S,4.0,"2,1,0,3",5.658065276716122
zero,8,both,both,F2-S,4.0,"0,2,1,3",5.722804400786541
zero,8,both,both,F2-S,4.0,"3,0,1,2",5.858766138558473
zero,8,both,both,F2-S,4.0,"0,1,2,3",6.313933042921432
zero,8,both,both,F2-S,4.0,"3,1,0,2",6.31896204274801
zero,8,both,both,F2-S,4.0,"1,0,3,2",6.58623529402822
zero,8,both,both,F2-S,4.0,"3,2,1,0",6.643422315328053
zero,8,both,both,F2-S,4.0,"2,0,3,1",6.690845196001098
zero,8,both,both,F2-S,4.0,"3,1,2,0",7.024626420219548
zero,8,both,both,F2-S,4.0,"2,3,0,1",7.030335908652549
zero,8,both,both,F2-S,4.0,"1,3,0,2",7.188275458376976
zero,8,both,both,F2-S,4.0,"0,2,3,1",7.548759878315631
zero,8,both,both,F2-S,4.0,"2,3,1,0",7.637041778763342
zero,8,both,both,F2-S,4.0,"1,2,3,0",7.668069780093461
zero,8,both,both,F2-S,4.0,"0,3,2,1",7.779304425542438
zero,8,both,both,F2-S,4.0,"0,1,3,2",7.8132291860089005
zero,8,both,both,F2-S,4.0,"2,1,3,0",7.845628483720341
zero,8,both,both,F2-S,4.0,"1,3,2,0",7.884627289454745
zero,8,both,both,F2-S,4.0,"0,3,1,2",7.978858443778909
zero,8,both,both,F2-S,5.0,"0,1,2,3",4.431919695902999
zero,8,both,both,F2-S,5.0,"0,2,1,3",4.573938459303989
zero,8,both,both,F2-S,5.0,"2,1,0,3",4.792350283577666
zero,8,both,both,F2-S,5.0,"3,1,2,0",5.163409995742633
zero,8,both,both,F2-S,5.0,"3,2,1,0",5.449312046183053
zero,8,both,both,F2-S,5.0,"2,0,1,3",5.690552174960284
zero,8,both,both,F2-S,5.0,"1,0,2,3",5.899258040547247
zero,8,both,both,F2-S,5.0,"3,1,0,2",5.926462878015587
zero,8,both,both,F2-S,5.0,"1,2,0,3",5.946704604782776
zero,8,both,both,F2-S,5.0,"3,0,1,2",6.416749124976381
zero,8,both,both,F2-S,5.0,"3,2,0,1",6.519835625689748
zero,8,both,both,F2-S,5.0,"2,1,3,0",6.79993523653366
zero,8,both,both,F2-S,5.0,"3,0,2,1",7.018573947807948
zero,8,both,both,F2-S,5.0,"0,1,3,2",7.028139274678867
zero,8,both,both,F2-S,5.0,"2,3,1,0",7.2428205857693095
zero,8,both,both,F2-S,5.0,"0,3,1,2",7.433926810538905
zero,8,both,both,F2-S,5.0,"0,2,3,1",7.453426496110522
zero,8,both,both,F2-S,5.0,"1,2,3,0",7.613568867842107
zero,8,both,both,F2-S,5.0,"2,3,0,1",7.691628114665081
zero,8,both,both,F2-S,5.0,"1,3,2,0",7.859445143900859
zero,8,both,both,F2-S,5.0,"0,3,2,1",7.983029237412502
zero,8,both,both,F2-S,5.0,"2,0,3,1",8.032819594398003
zero,8,both,both,F2-S,5.0,"1,0,3,2",8.047625153723885
zero,8,both,both,F2-S,5.0,"1,3,0,2",8.228801405610675
zero,8,both,both,F2-S,6.0,"2,0,3,1",4.463846629066955
zero,8,both,both,F2-S,6.0,"2,3,0,1",4.585066730062643
zero,8,both,both,F2-S,6.0,"3,0,2,1",4.9984957684703915
zero,8,both,both,F2-S,6.0,"1,0,3,2",5.105919684164436
zero,8,both,both,F2-S,6.0,"1,3,0,2",5.336623952674324
zero,8,both,both,F2-S,6.0,"3,2,0,1",5.606299333605495
zero,8,both,both,F2-S,6.0,"0,3,2,1",5.665893138674911
zero,8,both,both,F2-S,6.0,"0,2,3,1",5.745982199671033
zero,8,both,both,F2-S,6.0,"1,0,2,3",5.93231806598917
zero,8,both,both,F2-S,6.0,"1,2,0,3",6.216397635726924
zero,8,both,both,F2-S,6.0,"3,0,1,2",6.535412540987174
zero,8,both,both,F2-S,6.0,"1,3,2,0",6.584100688563694
zero,8,both,both,F2-S,6.0,"2,0,1,3",6.590648637601191
zero,8,both,both,F2-S,6.0,"3,1,0,2",6.9611970550553615
zero,8,both,both,F2-S,6.0,"2,1,0,3",7.136355020204451
zero,8,both,both,F2-S,6.0,"1,2,3,0",7.200548934426488
zero,8,both,both,F2-S,6.0,"2,3,1,0",7.4186494544307795
zero,8,both,both,F2-S,6.0,"0,3,1,2",7.432787130327936
zero,8,both,both,F2-S,6.0,"0,1,3,2",7.560930043464245
zero,8,both,both,F2-S,6.0,"3,1,2,0",7.712538177165672
zero,8,both,both,F2-S,6.0,"2,1,3,0",7.784725734779749
zero,8,both,both,F2-S,6.0,"3,2,1,0",7.834235183252679
zero,8,both,both,F2-S,6.0,"0,1,2,3",7.945237705815297
zero,8,both,both,F2-S,6.0,"0,2,1,3",8.01335067041625
zero,8,both,both,F2-S,7.0,"1,3,0,2",4.312447922403194
zero,8,both,both,F2-S,7.0,"1,0,3,2",4.319739089033085
zero,8,both,both,F2-S,7.0,"0,3,1,2",4.872896620479414
zero,8,both,both,F2-S,7.0,"2,0,3,1",4.980500393479763
zero,8,both,both,F2-S,7.0,"2,3,0,1",5.065749765493512
zero,8,both,both,F2-S,7.0,"3,1,0,2",5.391154387908722
zero,8,both,both,F2-S,7.0,"3,0,1,2",5.544631753814346
zero,8,both,both,F2-S,7.0,"0,1,3,2",5.611719365721003
zero,8,both,both,F2-S,7.0,"2,3,1,0",5.707521978299774
zero,8,both,both,F2-S,7.0,"2,1,3,0",6.3791103577752075
zero,8,both,both,F2-S,7.0,"0,3,2,1",6.622816902887554
zero,8,both,both,F2-S,7.0,"1,3,2,0",6.79815213091177
zero,8,both,both,F2-S,7.0,"2,0,1,3",6.804562479157023
zero,8,both,both,F2-S,7.0,"2,1,0,3",6.996420770265895
zero,8,both,both,F2-S,7.0,"0,2,3,1",7.083545051974859
zero,8,both,both,F2-S,7.0,"1,2,3,0",7.147648355643815
zero,8,both,both,F2-S,7.0,"3,0,2,1",7.225377186472844
zero,8,both,both,F2-S,7.0,"1,0,2,3",7.49015460789409
zero,8,both,both,F2-S,7.0,"3,2,0,1",7.629086853156639
zero,8,both,both,F2-S,7.0,"1,2,0,3",7.7952042874524015
zero,8,both,both,F2-S,7.0,"0,2,1,3",8.151519343487575
zero,8,both,both,F2-S,7.0,"3,2,1,0",8.169704849521448
zero,8,both,both,F2-S,7.0,"0,1,2,3",8.191668207708428
zero,8,both,both,F2-S,7.0,"3,1,2,0",8.28649803153523
zero,8,both,both,F2-S,8.0,"2,0,1,3",4.282322411297686
zero,8,both,both,F2-S,8.0,"2,1,0,3",4.498855673438682
zero,8,both,both,F2-S,8.0,"1,0,2,3",4.822364708514714
zero,8,both,both,F2-S,8.0,"3,0,1,2",5.060076971548343
zero,8,both,both,F2-S,8.0,"3,1,0,2",5.37334713598455
zero,8,both,both,F2-S,8.0,"0,2,1,3",5.591563183338316
zero,8,both,both,F2-S,8.0,"1,2,0,3",5.673636484834285
zero,8,both,both,F2-S,8.0,"3,0,2,1",5.918064821552693
zero,8,both,both,F2-S,8.0,"0,1,2,3",6.068039533221406
zero,8,both,both,F2-S,8.0,"3,2,0,1",6.328020720525845
zero,8,both,both,F2-S,8.0,"3,1,2,0",6.525626744028097
zero,8,both,both,F2-S,8.0,"1,0,3,2",6.5364969264949115
zero,8,both,both,F2-S,8.0,"2,0,3,1",6.674262712523699
zero,8,both,both,F2-S,8.0,"1,3,0,2",6.961030720129224
zero,8,both,both,F2-S,8.0,"3,2,1,0",7.043979000562177
zero,8,both,both,F2-S,8.0,"2,3,0,1",7.241505345036408
zero,8,both,both,F2-S,8.0,"0,1,3,2",7.449861206482346
zero,8,both,both,F2-S,8.0,"2,1,3,0",7.464236483179239
zero,8,both,both,F2-S,8.0,"1,3,2,0",7.528140623087347
zero,8,both,both,F2-S,8.0,"0,3,1,2",7.601367794755416
zero,8,both,both,F2-S,8.0,"2,3,1,0",7.755824615400973
zero,8,both,both,F2-S,8.0,"1,2,3,0",7.767196258222558
zero,8,both,both,F2-S,8.0,"0,2,3,1",7.9054268177469265
zero,8,both,both,F2-S,8.0,"0,3,2,1",7.910032391287591
zero,8,both,both,F2-S,9.0,"3,2,0,1",4.283705175983874
zero,8,both,both,F2-S,9.0,"3,0,2,1",4.598984923572004
zero,8,both,both,F2-S,9.0,"1,2,0,3",4.9211450001110935
zero,8,both,both,F2-S,9.0,"1,0,2,3",4.973755608395001
zero,8,both,both,F2-S,9.0,"2,0,3,1",5.049490893630274
zero,8,both,both,F2-S,9.0,"0,3,2,1",5.581946413283562
zero,8,both,both,F2-S,9.0,"0,2,3,1",5.830773224665696
zero,8,both,both,F2-S,9.0,"1,0,3,2",5.846080519281387
zero,8,both,both,F2-S,9.0,"2,3,0,1",5.858187692606872
zero,8,both,both,F2-S,9.0,"1,3,0,2",6.5616736092101124
zero,8,both,both,F2-S,9.0,"2,0,1,3",6.562648806884985
zero,8,both,both,F2-S,9.0,"3,0,1,2",6.6664940458077595
zero,8,both,both,F2-S,9.0,"1,2,3,0",6.7718612074947835
zero,8,both,both,F2-S,9.0,"2,1,0,3",6.872186919009711
zero,8,both,both,F2-S,9.0,"1,3,2,0",7.026691910124994
zero,8,both,both,F2-S,9.0,"3,1,0,2",7.052202375472904
zero,8,both,both,F2-S,9.0,"0,2,1,3",7.295032756833335
zero,8,both,both,F2-S,9.0,"3,2,1,0",7.416403019937405
zero,8,both,both,F2-S,9.0,"0,1,2,3",7.471722709782623
zero,8,both,both,F2-S,9.0,"3,1,2,0",7.696206137182028
zero,8,both,both,F2-S,9.0,"2,1,3,0",7.9491969713054065
zero,8,both,both,F2-S,9.0,"0,1,3,2",8.210204447785713
zero,8,both,both,F2-S,9.0,"2,3,1,0",8.220238395467884
zero,8,both,both,F2-S,9.0,"0,3,1,2",8.26434675868242
zero,8,both,both,F2-S,10.0,"3,0,1,2",4.4914807198028885
zero,8,both,both,F2-S,10.0,"3,1,0,2",4.5129322681772805
zero,8,both,both,F2-S,10.0,"1,0,3,2",4.757352078125105
zero,8,both,both,F2-S,10.0,"2,0,1,3",5.105276274329004
zero,8,both,both,F2-S,10.0,"2,1,0,3",5.386403475831549
zero,8,both,both,F2-S,10.0,"1,3,0,2",5.594561043940117
zero,8,both,both,F2-S,10.0,"0,1,3,2",5.730829627399668
zero,8,both,both,F2-S,10.0,"0,3,1,2",5.752397863140491
zero,8,both,both,F2-S,10.0,"2,0,3,1",5.843720749022617
zero,8,both,both,F2-S,10.0,"2,3,0,1",6.184493611914665
zero,8,both,both,F2-S,10.0,"2,1,3,0",6.518134683919712
zero,8,both,both,F2-S,10.0,"1,0,2,3",6.582538940740601
zero,8,both,both,F2-S,10.0,"3,0,2,1",6.646994241462672
zero,8,both,both,F2-S,10.0,"2,3,1,0",6.954409376411681
zero,8,both,both,F2-S,10.0,"1,2,0,3",7.0055132115570835
zero,8,both,both,F2-S,10.0,"3,2,0,1",7.194563379073386
zero,8,both,both,F2-S,10.0,"3,1,2,0",7.3750601608472275
zero,8,both,both,F2-S,10.0,"0,1,2,3",7.3966679001339175
zero,8,both,both,F2-S,10.0,"1,2,3,0",7.563809746004958
zero,8,both,both,F2-S,10.0,"0,2,1,3",7.638613377897506
