mode,subject,source_session,target_session,representation,seed,permutation,heldout,error,best_cost,determinants,iterations
zero,4,both,both,F2-S,16.0,"2,1,3,0",2,1.1365302215427608,37.185193780436464,"-1,1,-1,1","20,24,21,23"
zero,4,both,both,F2-S,16.0,"2,1,3,0",3,1.695087885797533,30.0829820509152,"-1,1,-1,1","25,24,18,29"
zero,4,both,both,F2-S,16.0,"2,3,0,1",0,1.5495088275403464,14.811666987042546,"-1,1,-1,1","19,12,24,31"
zero,4,both,both,F2-S,16.0,"2,3,0,1",1,1.2901325547828446,14.662092691488892,"-1,1,-1,1","18,20,18,17"
zero,4,both,both,F2-S,16.0,"2,3,0,1",2,0.9023668970262002,17.391295229616148,"-1,1,-1,1","18,20,23,21"
zero,4,both,both,F2-S,16.0,"2,3,0,1",3,1.0707849306750552,15.167895895207435,"-1,1,-1,1","20,20,15,14"
zero,4,both,both,F2-S,16.0,"2,3,1,0",0,1.4743048120704272,35.02835700202458,"-1,1,-1,1","15,12,17,28"
zero,4,both,both,F2-S,16.0,"2,3,1,0",1,1.2887413184677678,34.91585161845267,"-1,1,-1,1","14,19,22,20"
zero,4,both,both,F2-S,16.0,"2,3,1,0",2,3.187221723211475,23.720435788004863,"-1,1,-1,1","18,15,19,26"
zero,4,both,both,F2-S,16.0,"2,3,1,0",3,1.7551741329116617,28.840833247149455,"-1,1,-1,1","16,16,13,18"
zero,4,both,both,F2-S,16.0,"3,0,1,2",0,0.7688665466835252,30.884083795474073,"-1,1,-1,1","17,18,27,15"
zero,4,both,both,F2-S,16.0,"3,0,1,2",1,0.8025887982384927,30.58166369407852,"-1,1,-1,1","19,16,27,22"
zero,4,both,both,F2-S,16.0,"3,0,1,2",2,3.1715943599571355,16.293896776603212,"-1,1,-1,1","20,29,18,27"
zero,4,both,both,F2-S,16.0,"3,0,1,2",3,1.6474735127061484,22.243822842401478,"-1,1,-1,1","22,24,25,17"
zero,4,both,both,F2-S,16.0,"3,0,2,1",0,0.7013173248268395,11.551177563020646,"-1,1,-1,1","18,20,19,16"
zero,4,both,both,F2-S,16.0,"3,0,2,1",1,0.797728262617885,10.612265912425777,"-1,1,-1,1","30,29,16,26"
zero,4,both,both,F2-S,16.0,"3,0,2,1",2,1.113622528170605,10.57210913657823,"-1,1,-1,1","16,18,15,22"
zero,4,both,both,F2-S,16.0,"3,0,2,1",3,0.8995038986454175,8.64431640167475,"-1,1,-1,1","18,16,15,22"
zero,4,both,both,F2-S,16.0,"3,1,0,2",0,0.763818046599061,33.41920778604237,"-1,1,-1,1","17,14,19,15"
zero,4,both,both,F2-S,16.0,"3,1,0,2",1,3.249616598869151,16.325602820093504,"-1,1,-1,1","19,16,13,14"
zero,4,both,both,F2-S,16.0,"3,1,0,2",2,0.8643508520280948,32.33795128829307,"-1,1,-1,1","20,15,20,18"
zero,4,both,both,F2-S,16.0,"3,1,0,2",3,1.6115895364715225,24.90291406502407,"-1,1,-1,1","25,19,20,25"
zero,4,both,both,F2-S,16.0,"3,1,2,0",0,0.6978684180896727,34.8312191051571,"-1,1,-1,1","24,18,17,18"
zero,4,both,both,F2-S,16.0,"3,1,2,0",1,3.325054476542547,17.511822342501503,"-1,1,-1,1","13,12,13,16"
zero,4,both,both,F2-S,16.0,"3,1,2,0",2,1.3266398993269373,33.36754104782946,"-1,1,-1,1","38,18,30,29"
zero,4,both,both,F2-S,16.0,"3,1,2,0",3,1.7750538651534622,25.041484228846617,"-1,1,-1,1","17,18,16,13"
zero,4,both,both,F2-S,16.0,"3,2,0,1",0,0.7348475132746083,12.062537566059735,"-1,1,-1,1","21,20,22,29"
zero,4,both,both,F2-S,16.0,"3,2,0,1",1,1.0876317158185953,10.581491196548681,"-1,1,-1,1","29,21,16,21"
zero,4,both,both,F2-S,16.0,"3,2,0,1",2,0.9053031149125339,10.96331141415865,"-1,1,-1,1","17,29,17,23"
zero,4,both,both,F2-S,16.0,"3,2,0,1",3,0.9827736517655445,9.248461829196131,"-1,1,-1,1","20,20,25,18"
zero,4,both,both,F2-S,16.0,"3,2,1,0",0,0.7587737061033709,32.73706459831833,"-1,1,-1,1","21,24,18,27"
zero,4,both,both,F2-S,16.0,"3,2,1,0",1,1.2421902806253102,31.11466860814471,"-1,1,-1,1","15,18,27,17"
zero,4,both,both,F2-S,16.0,"3,2,1,0",2,3.297836037544368,17.694860745886977,"-1,1,-1,1","21,17,16,27"
zero,4,both,both,F2-S,16.0,"3,2,1,0",3,1.7491608786979147,22.667515559517962,"-1,1,-1,1","22,33,19,30"
zero,4,both,both,F2-S,17.0,"0,1,2,3",0,1.3629471036564593,15.305345408922717,"-1,1,-1,1","18,23,22,14"
zero,4,both,both,F2-S,17.0,"0,1,2,3",1,1.2585779558563444,13.931436605259455,"-1,1,-1,1","24,24,20,20"
zero,4,both,both,F2-S,17.0,"0,1,2,3",2,0.9726175230645485,16.61262108934926,"-1,1,-1,1","25,29,16,16"
zero,4,both,both,F2-S,17.0,"0,1,2,3",3,1.0471441742809993,14.78299803732693,"-1,1,-1,1","23,15,17,16"
zero,4,both,both,F2-S,17.0,"0,1,3,2",0,1.322524397139098,36.00914449757917,"-1,1,-1,1","15,18,26,20"
zero,4,both,both,F2-S,17.0,"0,1,3,2",1,1.329641287207237,34.96935806343968,"-1,1,-1,1","20,33,20,24"
zero,4,both,both,F2-S,17.0,"0,1,3,2",2,3.1727984054117555,23.92737385171118,"-1,1,-1,1","25,29,26,22"
zero,4,both,both,F2-S,17.0,"0,1,3,2",3,1.85136800532372,28.1075241431505,"-1,1,-1,1","15,24,27,24"
zero,4,both,both,F2-S,17.0,"0,2,1,3",0,1.4275050588201312,13.284694256632976,"-1,1,-1,1","19,13,19,22"
zero,4,both,both,F2-S,17.0,"0,2,1,3",1,0.775089671973128,15.394846712445512,"-1,1,-1,1","22,31,12,12"
zero,4,both,both,F2-S,17.0,"0,2,1,3",2,1.2091329786054772,13.794063695195781,"-1,1,-1,1","14,16,31,17"
zero,4,both,both,F2-S,17.0,"0,2,1,3",3,0.9433803318406948,13.055137779766845,"-1,1,-1,1","22,19,13,14"
zero,4,both,both,F2-S,17.0,"0,2,3,1",0,1.2733817055666914,21.676223003611874,"-1,1,-1,1","21,17,15,12"
zero,4,both,both,F2-S,17.0,"0,2,3,1",1,0.8062020312761334,23.630159015597464,"-1,1,-1,1","20,26,13,16"
zero,4,both,both,F2-S,17.0,"0,2,3,1",2,3.2148887850656096,9.719292495030375,"-1,1,-1,1","22,31,17,19"
zero,4,both,both,F2-S,17.0,"0,2,3,1",3,0.42925403477106927,25.403179908901343,"-1,1,-1,1","33,20,20,19"
zero,4,both,both,F2-S,17.0,"0,3,1,2",0,1.4155070583066862,37.293291094780365,"-1,1,-1,1","12,19,15,14"
zero,4,both,both,F2-S,17.0,"0,3,1,2",1,3.334742246794861,22.910667984481634,"-1,1,-1,1","22,16,13,13"
zero,4,both,both,F2-S,17.0,"0,3,1,2",2,1.1786259431702948,37.31705752881532,"-1,1,-1,1","15,20,19,19"
zero,4,both,both,F2-S,17.0,"0,3,1,2",3,1.807544071632927,29.402145296729913,"-1,1,-1,1","27,25,20,15"
zero,4,both,both,F2-S,17.0,"0,3,2,1",0,1.3450730089973948,24.26593597171057,"-1,1,-1,1","19,22,29,15"
zero,4,both,both,F2-S,17.0,"0,3,2,1",1,3.276737554873158,9.974018518396754,"-1,1,-1,1","16,18,22,24"
zero,4,both,both,F2-S,17.0,"0,3,2,1",2,0.9233159194265045,26.067765563255154,"-1,1,-1,1","13,17,21,18"
zero,4,both,both,F2-S,17.0,"0,3,2,1",3,0.4114023442963162,27.854773056794638,"-1,1,-1,1","18,23,18,19"
zero,4,both,both,F2-S,17.0,"1,0,2,3",0,0.764751208281479,12.032708118585273,"-1,1,-1,1","19,17,12,13"
zero,4,both,both,F2-S,17.0,"1,0,2,3",1,1.0313028204050503,10.999409026355776,"-1,1,-1,1","18,15,22,22"
zero,4,both,both,F2-S,17.0,"1,0,2,3",2,0.9849603374685602,10.832254914982855,"-1,1,-1,1","18,15,32,20"
zero,4,both,both,F2-S,17.0,"1,0,2,3",3,0.9002565222119087,9.143139199528981,"-1,1,-1,1","21,19,16,30"
zero,4,both,both,F2-S,17.0,"1,0,3,2",0,0.777825035313149,33.39291770666661,"-1,1,-1,1","28,18,19,16"
zero,4,both,both,F2-S,17.0,"1,0,3,2",1,1.1119426967971475,32.06121417574569,"-1,1,-1,1","26,22,16,15"
zero,4,both,both,F2-S,17.0,"1,0,3,2",2,3.2280096852312257,18.497821035095136,"-1,1,-1,1","25,16,25,15"
zero,4,both,both,F2-S,17.0,"1,0,3,2",3,1.8646418729962895,22.33232595118525,"-1,1,-1,1","15,18,14,14"
zero,4,both,both,F2-S,17.0,"1,2,0,3",0,0.7741541218917855,11.537003395342666,"-1,1,-1,1","14,21,17,22"
zero,4,both,both,F2-S,17.0,"1,2,0,3",1,0.8811097861604275,10.37919770618338,"-1,1,-1,1","22,19,20,26"
zero,4,both,both,F2-S,17.0,"1,2,0,3",2,0.9092776886708316,10.753653420431428,"-1,1,-1,1","26,30,26,18"
zero,4,both,both,F2-S,17.0,"1,2,0,3",3,0.8352050902539654,8.440005238858767,"-1,1,-1,1","17,19,16,16"
zero,4,both,both,F2-S,17.0,"1,2,3,0",0,0.7648163149692009,29.923205318125305,"-1,1,-1,1","12,15,19,26"
zero,4,both,both,F2-S,17.0,"1,2,3,0",1,0.8758958820203375,28.867120115270318,"-1,1,-1,1","33,32,24,26"
zero,4,both,both,F2-S,17.0,"1,2,3,0",2,3.152090689173252,14.920301574795435,"-1,1,-1,1","28,12,22,34"
zero,4,both,both,F2-S,17.0,"1,2,3,0",3,1.5506749486306388,22.447817744559416,"-1,1,-1,1","18,16,14,16"
zero,4,both,both,F2-S,17.0,"1,3,0,2",0,0.7142027245359619,35.28412431751505,"-1,1,-1,1","29,24,19,19"
zero,4,both,both,F2-S,17.0,"1,3,0,2",1,3.3384136489928884,18.054466898182035,"-1,1,-1,1","18,12,17,14"
zero,4,both,both,F2-S,17.0,"1,3,0,2",2,1.2361446012920263,34.414129209311426,"-1,1,-1,1","20,28,28,24"
zero,4,both,both,F2-S,17.0,"1,3,0,2",3,1.870601027142506,24.669241511474226,"-1,1,-1,1","16,21,20,19"
zero,4,both,both,F2-S,17.0,"1,3,2,0",0,0.7769017696732637,32.42146045074267,"-1,1,-1,1","16,14,17,22"
zero,4,both,both,F2-S,17.0,"1,3,2,0",1,3.277502599339769,15.379213384104705,"-1,1,-1,1","16,13,21,16"
zero,4,both,both,F2-S,17.0,"1,3,2,0",2,0.9401339870984372,31.345014821557555,"-1,1,-1,1","17,18,22,14"
zero,4,both,both,F2-S,17.0,"1,3,2,0",3,1.4563822977165273,25.303150718683348,"-1,1,-1,1","16,22,26,26"
zero,4,both,both,F2-S,17.0,"2,0,1,3",0,1.567143094120064,13.525869174702628,"-1,1,-1,1","13,32,20,17"
zero,4,both,both,F2-S,17.0,"2,0,1,3",1,0.9707046576250311,17.063407145674645,"-1,1,-1,1","20,24,19,21"
zero,4,both,both,F2-S,17.0,"2,0,1,3",2,1.2190507528880918,15.390135563771253,"-1,1,-1,1","23,18,14,20"
zero,4,both,both,F2-S,17.0,"2,0,1,3",3,0.9396893532005636,14.987195214992434,"-1,1,-1,1","21,15,14,13"
zero,4,both,both,F2-S,17.0,"2,0,3,1",0,1.6129862813173599,22.25201744621475,"-1,1,-1,1","20,19,19,20"
zero,4,both,both,F2-S,17.0,"2,0,3,1",1,1.0510488490066907,25.387795961688134,"-1,1,-1,1","14,14,15,18"
zero,4,both,both,F2-S,17.0,"2,0,3,1",2,3.2444905434732982,11.79260589329248,"-1,1,-1,1","18,13,37,20"
zero,4,both,both,F2-S,17.0,"2,0,3,1",3,0.49803553134808953,26.99910963174099,"-1,1,-1,1","25,14,22,17"
zero,4,both,both,F2-S,17.0,"2,1,0,3",0,1.5857180460721887,14.556207177557074,"-1,1,-1,1","20,16,16,21"
zero,4,both,both,F2-S,17.0,"2,1,0,3",1,1.2935144197338688,14.979545868776746,"-1,1,-1,1","19,16,21,12"
zero,4,both,both,F2-S,17.0,"2,1,0,3",2,1.052837633426147,18.451210760068367,"-1,1,-1,1","18,18,16,17"
zero,4,both,both,F2-S,17.0,"2,1,0,3",3,0.9471445629330494,16.13152806326859,"-1,1,-1,1","22,18,16,19"
zero,4,both,both,F2-S,17.0,"2,1,3,0",0,1.5828828468487215,32.97860782267729,"-1,1,-1,1","26,18,21,26"
zero,4,both,both,F2-S,17.0,"2,1,3,0",1,1.2878111704299757,33.411070105280444,"-1,1,-1,1","18,16,17,34"
zero,4,both,both,F2-S,17.0,"2,1,3,0",2,3.0915906024654616,22.847939771159897,"-1,1,-1,1","21,20,17,23"
zero,4,both,both,F2-S,17.0,"2,1,3,0",3,1.509447562699632,29.878314037025994,"-1,1,-1,1","26,15,19,16"
zero,4,both,both,F2-S,17.0,"2,3,0,1",0,1.5727730555173265,24.385536323761897,"-1,1,-1,1","26,15,15,18"
zero,4,both,both,F2-S,17.0,"2,3,0,1",1,3.3575645801031713,11.52220960483397,"-1,1,-1,1","17,26,44,15"
zero,4,both,both,F2-S,17.0,"2,3,0,1",2,1.055710085080398,27.615778443498726,"-1,1,-1,1","17,15,37,32"
zero,4,both,both,F2-S,17.0,"2,3,0,1",3,0.5060249247256574,29.4882513384456,"-1,1,-1,1","20,15,19,27"
zero,4,both,both,F2-S,17.0,"2,3,1,0",0,1.5310823574862071,34.05353910103885,"-1,1,-1,1","24,33,23,28"
zero,4,both,both,F2-S,17.0,"2,3,1,0",1,3.306016502846586,21.611819697064778,"-1,1,-1,1","23,29,21,21"
zero,4,both,both,F2-S,17.0,"2,3,1,0",2,1.2134794897332228,35.387578908978746,"-1,1,-1,1","27,33,26,27"
zero,4,both,both,F2-S,17.0,"2,3,1,0",3,1.4758677034755194,31.31780847893296,"-1,1,-1,1","28,21,17,37"
zero,4,both,both,F2-S,17.0,"3,0,1,2",0,2.292835360254994,21.213611999516232,"-1,1,-1,1","15,16,17,13"
zero,4,both,both,F2-S,17.0,"3,0,1,2",1,0.9054904977824635,28.327267816728945,"-1,1,-1,1","25,17,18,26"
zero,4,both,both,F2-S,17.0,"3,0,1,2",2,1.2016432561685517,26.514152312392277,"-1,1,-1,1","23,38,15,16"
zero,4,both,both,F2-S,17.0,"3,0,1,2",3,1.8228171396752322,18.52186159600125,"-1,1,-1,1","13,17,15,20"
zero,4,both,both,F2-S,17.0,"3,0,2,1",0,2.2305070511483107,8.556033033991882,"-1,1,-1,1","14,16,17,15"
zero,4,both,both,F2-S,17.0,"3,0,2,1",1,1.0273307908470886,15.666449106068397,"-1,1,-1,1","15,19,16,26"
zero,4,both,both,F2-S,17.0,"3,0,2,1",2,1.0269760750784453,15.4955717150423,"-1,1,-1,1","15,16,26,15"
zero,4,both,both,F2-S,17.0,"3,0,2,1",3,0.502806425890399,17.2482501199991,"-1,1,-1,1","27,18,28,16"
zero,4,both,both,F2-S,17.0,"3,1,0,2",0,2.2454978871108997,22.015037048116742,"-1,1,-1,1","23,23,19,16"
zero,4,both,both,F2-S,17.0,"3,1,0,2",1,1.2784833039331889,26.236633327382542,"-1,1,-1,1","23,30,18,21"
zero,4,both,both,F2-S,17.0,"3,1,0,2",2,1.0021062567898567,29.551463250463605,"-1,1,-1,1","27,12,15,15"
zero,4,both,both,F2-S,17.0,"3,1,0,2",3,1.8096452003138308,19.499740443081006,"-1,1,-1,1","20,18,26,27"
zero,4,both,both,F2-S,17.0,"3,1,2,0",0,2.3337271081083992,19.408898943642036,"-1,1,-1,1","20,22,17,19"
zero,4,both,both,F2-S,17.0,"3,1,2,0",1,1.2985642001684607,23.837108536956574,"-1,1,-1,1","19,12,19,17"
zero,4,both,both,F2-S,17.0,"3,1,2,0",2,0.969132555596229,26.824571282192853,"-1,1,-1,1","24,26,17,13"
zero,4,both,both,F2-S,17.0,"3,1,2,0",3,1.5781035244475665,20.39605311158941,"-1,1,-1,1","15,22,21,22"
zero,4,both,both,F2-S,17.0,"3,2,0,1",0,2.2239465844488824,8.034366153143042,"-1,1,-1,1","18,28,18,27"
zero,4,both,both,F2-S,17.0,"3,2,0,1",1,0.8084087294223102,14.99439451251849,"-1,1,-1,1","16,34,17,17"
zero,4,both,both,F2-S,17.0,"3,2,0,1",2,1.0432396872121528,15.527213943369361,"-1,1,-1,1","18,19,27,20"
zero,4,both,both,F2-S,17.0,"3,2,0,1",3,0.44785428154385365,16.360606657381545,"-1,1,-1,1","25,22,18,14"
zero,4,both,both,F2-S,17.0,"3,2,1,0",0,2.36789971353496,17.865303304323692,"-1,1,-1,1","29,17,22,30"
zero,4,both,both,F2-S,17.0,"3,2,1,0",1,0.8372968644075969,25.545372235846642,"-1,1,-1,1","15,17,24,24"
zero,4,both,both,F2-S,17.0,"3,2,1,0",2,1.2849960105323217,23.503238247895858,"-1,1,-1,1","17,22,23,19"
zero,4,both,both,F2-S,17.0,"3,2,1,0",3,1.5451297295201094,18.768616508267527,"-1,1,-1,1","16,18,16,18"
zero,4,both,both,F2-S,18.0,"0,1,2,3",0,1.4707083334419486,35.236920793469054,"-1,1,-1,1","14,18,18,19"
zero,4,both,both,F2-S,18.0,"0,1,2,3",1,3.3652960731601946,21.96844799269918,"-1,1,-1,1","21,21,16,22"
zero,4,both,both,F2-S,18.0,"0,1,2,3",2,1.1041776731508364,36.77183460302461,"-1,1,-1,1","20,18,32,20"
zero,4,both,both,F2-S,18.0,"0,1,2,3",3,1.7590804664215682,30.3976193534586,"-1,1,-1,1","23,19,24,24"
zero,4,both,both,F2-S,18.0,"0,1,3,2",0,1.4635820831237538,25.398686807891764,"-1,1,-1,1","21,14,20,20"
zero,4,both,both,F2-S,18.0,"0,1,3,2",1,3.431207870798641,11.760448495083857,"-1,1,-1,1","18,18,24,15"
zero,4,both,both,F2-S,18.0,"0,1,3,2",2,1.2019413898156546,27.541603074053313,"-1,1,-1,1","24,23,21,24"
zero,4,both,both,F2-S,18.0,"0,1,3,2",3,0.5089958487050887,29.908762578969707,"-1,1,-1,1","32,17,24,20"
zero,4,both,both,F2-S,18.0,"0,2,1,3",0,1.4951436694401758,34.04746020092864,"-1,1,-1,1","19,23,29,20"
zero,4,both,both,F2-S,18.0,"0,2,1,3",1,1.1364821939878285,34.79249771502349,"-1,1,-1,1","21,20,18,32"
zero,4,both,both,F2-S,18.0,"0,2,1,3",2,3.2316616291945386,23.224516617640433,"-1,1,-1,1","13,19,19,20"
zero,4,both,both,F2-S,18.0,"0,2,1,3",3,1.6734817874548642,29.023568948722097,"-1,1,-1,1","20,21,20,19"
zero,4,both,both,F2-S,18.0,"0,2,3,1",0,1.4737037393655978,14.511868434249969,"-1,1,-1,1","18,16,16,20"
zero,4,both,both,F2-S,18.0,"0,2,3,1",1,1.1745568345709763,15.141534577912868,"-1,1,-1,1","23,19,15,16"
zero,4,both,both,F2-S,18.0,"0,2,3,1",2,1.154139766673212,17.32575823241084,"-1,1,-1,1","17,28,21,23"
zero,4,both,both,F2-S,18.0,"0,2,3,1",3,0.9854658024461994,15.348368205026178,"-1,1,-1,1","16,21,17,24"
zero,4,both,both,F2-S,18.0,"0,3,1,2",0,1.4489581943674306,22.90166214922821,"-1,1,-1,1","20,24,15,16"
zero,4,both,both,F2-S,18.0,"0,3,1,2",1,1.1692531014918655,25.13251650205818,"-1,1,-1,1","23,28,19,14"
zero,4,both,both,F2-S,18.0,"0,3,1,2",2,3.272735972704015,11.714621362789956,"-1,1,-1,1","17,18,13,20"
zero,4,both,both,F2-S,18.0,"0,3,1,2",3,0.5763220896585848,27.20481177251714,"-1,1,-1,1","13,23,20,21"
zero,4,both,both,F2-S,18.0,"0,3,2,1",0,1.4498040388271798,13.415783031855891,"-1,1,-1,1","21,31,15,17"
zero,4,both,both,F2-S,18.0,"0,3,2,1",1,1.0666241505799803,15.935417290703668,"-1,1,-1,1","23,20,24,18"
zero,4,both,both,F2-S,18.0,"0,3,2,1",2,1.1120717653561116,15.383621682905597,"-1,1,-1,1","27,31,19,22"
zero,4,both,both,F2-S,18.0,"0,3,2,1",3,0.9452541378457724,14.426110533600111,"-1,1,-1,1","13,17,30,18"
zero,4,both,both,F2-S,18.0,"1,0,2,3",0,2.390470624303203,18.608367016891762,"-1,1,-1,1","16,20,15,14"
zero,4,both,both,F2-S,18.0,"1,0,2,3",1,0.7391959579568878,26.69739569376288,"-1,1,-1,1","15,17,16,26"
zero,4,both,both,F2-S,18.0,"1,0,2,3",2,1.1794426055784746,25.11588113934804,"-1,1,-1,1","23,27,23,15"
zero,4,both,both,F2-S,18.0,"1,0,2,3",3,1.7466636865064609,18.157761377820908,"-1,1,-1,1","23,24,17,18"
zero,4,both,both,F2-S,18.0,"1,0,3,2",0,2.258711042537421,8.464719816881335,"-1,1,-1,1","19,17,19,18"
zero,4,both,both,F2-S,18.0,"1,0,3,2",1,0.790354611156509,15.780948394406717,"-1,1,-1,1","18,31,18,18"
zero,4,both,both,F2-S,18.0,"1,0,3,2",2,1.19285367948467,15.47688167338311,"-1,1,-1,1","30,30,21,28"
zero,4,both,both,F2-S,18.0,"1,0,3,2",3,0.44606862601947334,17.082695378996988,"-1,1,-1,1","21,29,36,15"
zero,4,both,both,F2-S,18.0,"1,2,0,3",0,2.3738616240135753,19.811112504434476,"-1,1,-1,1","23,25,22,22"
zero,4,both,both,F2-S,18.0,"1,2,0,3",1,1.1754233216927727,25.36115676330259,"-1,1,-1,1","19,26,30,32"
zero,4,both,both,F2-S,18.0,"1,2,0,3",2,0.9338373062048148,27.83483600527599,"-1,1,-1,1","16,28,18,27"
zero,4,both,both,F2-S,18.0,"1,2,0,3",3,1.7547708225179663,19.588952064337867,"-1,1,-1,1","17,29,20,21"
zero,4,both,both,F2-S,18.0,"1,2,3,0",0,2.2576292514062284,20.98533998365597,"-1,1,-1,1","24,34,32,34"
zero,4,both,both,F2-S,18.0,"1,2,3,0",1,1.1478677280837488,26.154458654205534,"-1,1,-1,1","14,35,22,21"
zero,4,both,both,F2-S,18.0,"1,2,3,0",2,1.1221066284923316,28.13911395957678,"-1,1,-1,1","37,25,23,21"
zero,4,both,both,F2-S,18.0,"1,2,3,0",3,1.742830336800675,19.66638238211843,"-1,1,-1,1","16,30,22,20"
zero,4,both,both,F2-S,18.0,"1,3,0,2",0,2.2591332171606613,8.702942554083034,"-1,1,-1,1","15,25,16,19"
zero,4,both,both,F2-S,18.0,"1,3,0,2",1,1.1888249169917124,15.59785310801567,"-1,1,-1,1","18,20,17,21"
zero,4,both,both,F2-S,18.0,"1,3,0,2",2,0.9514896705954204,16.31900267186766,"-1,1,-1,1","21,20,19,17"
zero,4,both,both,F2-S,18.0,"1,3,0,2",3,0.4921804314094329,17.620277208209508,"-1,1,-1,1","15,18,17,20"
zero,4,both,both,F2-S,18.0,"1,3,2,0",0,2.306469420992685,20.126195773161207,"-1,1,-1,1","16,18,21,14"
zero,4,both,both,F2-S,18.0,"1,3,2,0",1,1.0614352977147914,27.103976583006062,"-1,1,-1,1","17,16,28,25"
zero,4,both,both,F2-S,18.0,"1,3,2,0",2,1.0547903569222237,26.219544257516066,"-1,1,-1,1","22,18,21,21"
zero,4,both,both,F2-S,18.0,"1,3,2,0",3,1.65113550029737,18.69256816086454,"-1,1,-1,1","16,20,21,14"
zero,4,both,both,F2-S,18.0,"2,0,1,3",0,0.7211395097775705,31.440542281158308,"-1,1,-1,1","26,18,18,21"
zero,4,both,both,F2-S,18.0,"2,0,1,3",1,0.771111050540561,30.809063267224722,"-1,1,-1,1","20,19,14,27"
zero,4,both,both,F2-S,18.0,"2,0,1,3",2,3.270482827699932,16.163009195838356,"-1,1,-1,1","22,25,20,17"
zero,4,both,both,F2-S,18.0,"2,0,1,3",3,1.682584723692005,22.411893231898325,"-1,1,-1,1","27,22,21,15"
zero,4,both,both,F2-S,18.0,"2,0,3,1",0,0.6669458160586542,11.853223857741916,"-1,1,-1,1","17,16,23,19"
zero,4,both,both,F2-S,18.0,"2,0,3,1",1,0.7945330004788901,10.627027068231033,"-1,1,-1,1","13,27,20,19"
zero,4,both,both,F2-S,18.0,"2,0,3,1",2,1.0191329638348192,10.40532747531664,"-1,1,-1,1","18,22,22,29"
zero,4,both,both,F2-S,18.0,"2,0,3,1",3,0.8960839384282449,8.505427796524092,"-1,1,-1,1","14,19,16,15"
zero,4,both,both,F2-S,18.0,"2,1,0,3",0,0.7084628349808201,33.986533001043945,"-1,1,-1,1","27,18,24,21"
zero,4,both,both,F2-S,18.0,"2,1,0,3",1,3.3253740758557786,16.29327367610825,"-1,1,-1,1","15,21,31,19"
zero,4,both,both,F2-S,18.0,"2,1,0,3",2,0.8733976147474427,32.691429946087034,"-1,1,-1,1","32,20,19,16"
zero,4,both,both,F2-S,18.0,"2,1,0,3",3,1.641774692107172,25.11977435507835,"-1,1,-1,1","26,16,28,22"
zero,4,both,both,F2-S,18.0,"2,1,3,0",0,0.7402228439682311,35.426837198532105,"-1,1,-1,1","29,16,17,15"
zero,4,both,both,F2-S,18.0,"2,1,3,0",1,3.447989125450149,17.44288277276427,"-1,1,-1,1","17,16,21,21"
zero,4,both,both,F2-S,18.0,"2,1,3,0",2,1.193852995143601,33.69240048774051,"-1,1,-1,1","19,27,26,18"
zero,4,both,both,F2-S,18.0,"2,1,3,0",3,1.786025754144487,25.285933557785462,"-1,1,-1,1","21,22,21,24"
zero,4,both,both,F2-S,18.0,"2,3,0,1",0,0.6879607154865928,12.290975389295623,"-1,1,-1,1","23,17,14,24"
zero,4,both,both,F2-S,18.0,"2,3,0,1",1,1.0018981809375518,10.607350358932736,"-1,1,-1,1","20,26,22,24"
zero,4,both,both,F2-S,18.0,"2,3,0,1",2,0.966584503072155,11.007764069133573,"-1,1,-1,1","16,17,15,23"
zero,4,both,both,F2-S,18.0,"2,3,0,1",3,0.9167580520609028,9.004026386156523,"-1,1,-1,1","27,30,21,13"
zero,4,both,both,F2-S,18.0,"2,3,1,0",0,0.6726456813402925,32.91975370648595,"-1,1,-1,1","22,22,25,21"
zero,4,both,both,F2-S,18.0,"2,3,1,0",1,1.080191812920538,31.221245404502675,"-1,1,-1,1","18,39,17,28"
zero,4,both,both,F2-S,18.0,"2,3,1,0",2,3.2576643772481275,17.461766354340178,"-1,1,-1,1","24,24,20,21"
zero,4,both,both,F2-S,18.0,"2,3,1,0",3,1.7651003804922587,22.87883760881448,"-1,1,-1,1","22,16,13,15"
zero,4,both,both,F2-S,18.0,"3,0,1,2",0,1.4626494589853325,22.066555977425608,"-1,1,-1,1","19,17,21,28"
zero,4,both,both,F2-S,18.0,"3,0,1,2",1,0.7621818610993273,25.129250539926865,"-1,1,-1,1","16,16,21,22"
zero,4,both,both,F2-S,18.0,"3,0,1,2",2,3.2366387844369764,10.601445320483041,"-1,1,-1,1","22,19,20,23"
zero,4,both,both,F2-S,18.0,"3,0,1,2",3,0.41977739504865014,26.62608161785356,"-1,1,-1,1","13,17,20,19"
zero,4,both,both,F2-S,18.0,"3,0,2,1",0,1.6316549334047232,12.58986809714215,"-1,1,-1,1","32,16,16,23"
zero,4,both,both,F2-S,18.0,"3,0,2,1",1,0.7622789758946175,15.965815070281252,"-1,1,-1,1","26,13,15,15"
zero,4,both,both,F2-S,18.0,"3,0,2,1",2,1.0807943108343687,14.776539271910929,"-1,1,-1,1","20,18,22,21"
zero,4,both,both,F2-S,18.0,"3,0,2,1",3,0.9811820366622597,13.306677115623557,"-1,1,-1,1","26,18,19,26"
zero,4,both,both,F2-S,18.0,"3,1,0,2",0,1.563197905732013,24.714610616940917,"-1,1,-1,1","17,17,20,15"
zero,4,both,both,F2-S,18.0,"3,1,0,2",1,3.3420770682874457,10.808996589732631,"-1,1,-1,1","18,21,18,11"
