dataset,geometry,template,object,signature,subject,session0_half_cosine,session1_half_cosine,mean_session_half_cosine,same_subject_cross_session_cosine
OpenBMI,AIRM,session_specific,R,spectrum,27,0.97259226205300797,0.99150246253226271,0.98204736229263534,0.5230808937370367
OpenBMI,AIRM,session_specific,R,spectrum,28,0.99157830004521197,0.97051562948209491,0.9810469647636535,0.76170544291791231
OpenBMI,AIRM,session_specific,R,spectrum,29,0.99249604768215405,0.9973520826622857,0.99492406517221998,0.9696245272646431
OpenBMI,AIRM,session_specific,R,spectrum,30,0.82253414445732553,0.97418240431915692,0.89835827438824134,0.90205949649520412
OpenBMI,AIRM,session_specific,R,spectrum,31,0.78039382965736193,0.9237868988552308,0.85209036425629647,0.96191534423659086
OpenBMI,AIRM,session_specific,R,spectrum,32,0.97787717635943494,0.98207542496914668,0.97997630066429098,0.97562585977338023
OpenBMI,AIRM,session_specific,R,spectrum,33,0.74802843337504599,0.41268416400953412,0.58035629869229011,0.9494209241569489
OpenBMI,AIRM,session_specific,R,spectrum,34,0.32244490967846129,0.62907194185964688,0.47575842576905419,0.97306458728569833
OpenBMI,AIRM,session_specific,R,spectrum,35,0.96886756393270779,0.91474436770046275,0.94180596581658538,0.88353956027897762
OpenBMI,AIRM,session_specific,R,spectrum,36,0.96881556025834259,0.99257053428928665,0.98069304727381468,0.91596101756930315
OpenBMI,AIRM,session_specific,R,spectrum,37,0.93874799433237688,0.97053076673124528,0.95463938053181119,0.94852100156341135
OpenBMI,AIRM,session_specific,R,spectrum,38,0.76070018633583625,0.98822206498650988,0.8744611256611734,0.71986926723136124
OpenBMI,AIRM,session_specific,R,spectrum,39,0.34442436503454399,-0.4645373660696292,-0.060056500517542605,0.91941537655946393
OpenBMI,AIRM,session_specific,R,spectrum,40,0.83630754662278051,0.99200920488809141,0.91415837575543601,0.96267660297264068
OpenBMI,AIRM,session_specific,R,spectrum,41,0.98728932962867766,0.98422480236646726,0.98575706599757251,0.95793430522480916
OpenBMI,AIRM,session_specific,R,spectrum,42,0.99323617871059067,0.78255538555895932,0.88789578213477505,0.91017774339996838
OpenBMI,AIRM,session_specific,R,spectrum,43,0.96355092851460789,0.9762359493949806,0.96989343895479418,0.96532126878853486
OpenBMI,AIRM,session_specific,R,spectrum,44,0.92965435763767679,0.94349040932950934,0.93657238348359295,0.96985099355486382
OpenBMI,AIRM,session_specific,R,spectrum,45,0.98544547909891289,0.99158615104437042,0.98851581507164188,0.70090852020758643
