protocol,subject,split,feature,n_train,n_test,balanced_accuracy,accuracy,macro_f1,confusion_matrix
P0,9,0train_fold0,F3-D,230,58,0.2904761904761905,0.29310344827586204,0.2895042377800998,"[[2, 4, 6, 2], [4, 6, 1, 4], [5, 4, 4, 1], [2, 4, 4, 5]]"
P0,9,0train_fold0,F2-S-SHUFFLE,230,58,0.375,0.3793103448275862,0.36748066748066743,"[[3, 4, 3, 4], [2, 6, 4, 3], [4, 2, 4, 4], [3, 1, 2, 9]]"
P0,9,0train_fold0,F2-S-REVERSE,230,58,0.7035714285714285,0.7068965517241379,0.70496632996633,"[[9, 1, 2, 2], [0, 12, 2, 1], [3, 0, 8, 3], [2, 0, 1, 12]]"
P0,9,0train_fold1,F0,230,58,0.6726190476190477,0.6724137931034483,0.6542365967365967,"[[6, 3, 4, 2], [3, 7, 2, 2], [1, 1, 12, 0], [0, 1, 0, 14]]"
P0,9,0train_fold1,F1,230,58,0.7595238095238095,0.7586206896551724,0.7571812596006144,"[[11, 1, 2, 1], [1, 13, 0, 0], [2, 2, 9, 1], [2, 0, 2, 11]]"
P0,9,0train_fold1,F2-S,230,58,0.6547619047619048,0.6551724137931034,0.6439154616240267,"[[7, 1, 4, 3], [1, 12, 1, 0], [4, 4, 6, 0], [2, 0, 0, 13]]"
P0,9,0train_fold1,F2-V,230,58,0.7059523809523809,0.7068965517241379,0.7052056664959891,"[[10, 0, 4, 1], [1, 12, 1, 0], [4, 3, 7, 0], [1, 1, 1, 12]]"
P0,9,0train_fold1,F3-G,230,58,0.3333333333333333,0.3275862068965517,0.32494598854418943,"[[2, 2, 8, 3], [2, 7, 2, 3], [1, 1, 7, 5], [3, 1, 8, 3]]"
P0,9,0train_fold1,F3-D,230,58,0.27976190476190477,0.27586206896551724,0.2796005346005346,"[[3, 1, 8, 3], [2, 6, 3, 3], [4, 2, 5, 3], [4, 2, 7, 2]]"
P0,9,0train_fold1,F2-S-SHUFFLE,230,58,0.3416666666666667,0.3448275862068966,0.3368279569892473,"[[4, 4, 5, 2], [3, 5, 3, 3], [5, 6, 2, 1], [4, 2, 0, 9]]"
P0,9,0train_fold1,F2-S-REVERSE,230,58,0.6547619047619048,0.6551724137931034,0.6439154616240267,"[[7, 1, 4, 3], [1, 12, 1, 0], [4, 4, 6, 0], [2, 0, 0, 13]]"
P0,9,0train_fold2,F0,230,58,0.6416666666666666,0.6379310344827587,0.6392857142857142,"[[8, 3, 2, 2], [2, 10, 2, 0], [3, 3, 8, 1], [2, 0, 1, 11]]"
P0,9,0train_fold2,F1,230,58,0.8297619047619048,0.8275862068965517,0.8273809523809524,"[[12, 1, 1, 1], [1, 13, 0, 0], [1, 2, 11, 1], [1, 0, 1, 12]]"
P0,9,0train_fold2,F2-S,230,58,0.6261904761904762,0.6206896551724138,0.6214285714285714,"[[7, 3, 5, 0], [1, 11, 1, 1], [4, 2, 7, 2], [1, 0, 2, 11]]"
P0,9,0train_fold2,F2-V,230,58,0.6607142857142857,0.6551724137931034,0.6502150537634408,"[[7, 2, 4, 2], [1, 11, 2, 0], [1, 3, 8, 3], [1, 0, 1, 12]]"
P0,9,0train_fold2,F3-G,230,58,0.2238095238095238,0.22413793103448276,0.22538246067657833,"[[2, 2, 5, 6], [1, 4, 2, 7], [3, 2, 5, 5], [0, 4, 8, 2]]"
P0,9,0train_fold2,F3-D,230,58,0.2595238095238095,0.25862068965517243,0.2592336576207544,"[[3, 2, 5, 5], [3, 6, 1, 4], [8, 1, 4, 2], [2, 5, 5, 2]]"
P0,9,0train_fold2,F2-S-SHUFFLE,230,58,0.4011904761904762,0.39655172413793105,0.38319618599791017,"[[6, 3, 4, 2], [4, 7, 1, 2], [4, 6, 2, 3], [3, 3, 0, 8]]"
P0,9,0train_fold2,F2-S-REVERSE,230,58,0.6261904761904762,0.6206896551724138,0.6214285714285714,"[[7, 3, 5, 0], [1, 11, 1, 1], [4, 2, 7, 2], [1, 0, 2, 11]]"
P0,9,0train_fold3,F0,231,57,0.6678571428571429,0.6666666666666666,0.6624637310121182,"[[10, 2, 0, 2], [2, 7, 3, 2], [2, 3, 9, 1], [0, 1, 1, 12]]"
P0,9,0train_fold3,F1,231,57,0.7904761904761904,0.7894736842105263,0.783956783956784,"[[8, 5, 0, 1], [0, 14, 0, 0], [3, 0, 11, 1], [1, 0, 1, 12]]"
P0,9,0train_fold3,F2-S,231,57,0.7023809523809523,0.7017543859649122,0.6984719941616493,"[[7, 3, 2, 2], [1, 11, 2, 0], [3, 0, 10, 2], [2, 0, 0, 12]]"
P0,9,0train_fold3,F2-V,231,57,0.6678571428571428,0.6666666666666666,0.6645639481846378,"[[7, 4, 3, 0], [1, 11, 2, 0], [2, 1, 9, 3], [3, 0, 0, 11]]"
P0,9,0train_fold3,F3-G,231,57,0.35119047619047616,0.3508771929824561,0.35104143168659296,"[[6, 3, 2, 3], [4, 4, 2, 4], [3, 2, 5, 5], [6, 1, 2, 5]]"
P0,9,0train_fold3,F3-D,231,57,0.26428571428571423,0.2631578947368421,0.2612108262108262,"[[5, 3, 4, 2], [6, 4, 2, 2], [5, 2, 3, 5], [6, 4, 1, 3]]"
P0,9,0train_fold3,F2-S-SHUFFLE,231,57,0.4380952380952381,0.43859649122807015,0.44287356321839083,"[[5, 3, 4, 2], [3, 6, 4, 1], [4, 3, 7, 1], [3, 4, 0, 7]]"
P0,9,0train_fold3,F2-S-REVERSE,231,57,0.7023809523809523,0.7017543859649122,0.6984719941616493,"[[7, 3, 2, 2], [1, 11, 2, 0], [3, 0, 10, 2], [2, 0, 0, 12]]"
P0,9,0train_fold4,F0,231,57,0.5964285714285714,0.5964912280701754,0.5961305361305361,"[[10, 1, 1, 2], [4, 9, 2, 0], [3, 3, 7, 1], [2, 2, 2, 8]]"
P0,9,0train_fold4,F1,231,57,0.8214285714285715,0.8245614035087719,0.8211822660098522,"[[10, 1, 2, 1], [0, 15, 0, 0], [0, 2, 12, 0], [1, 2, 1, 10]]"
P0,9,0train_fold4,F2-S,231,57,0.6476190476190476,0.6491228070175439,0.640256734006734,"[[10, 1, 1, 2], [2, 11, 2, 0], [5, 4, 5, 0], [1, 2, 0, 11]]"
P0,9,0train_fold4,F2-V,231,57,0.736904761904762,0.7368421052631579,0.740520973279594,"[[12, 0, 2, 0], [2, 11, 2, 0], [3, 2, 9, 0], [2, 1, 1, 10]]"
P0,9,0train_fold4,F3-G,231,57,0.4523809523809524,0.45614035087719296,0.45626212867592175,"[[4, 0, 3, 7], [2, 10, 0, 3], [4, 1, 6, 3], [0, 2, 6, 6]]"
P0,9,0train_fold4,F3-D,231,57,0.3476190476190476,0.3508771929824561,0.34593280282935457,"[[5, 2, 4, 3], [2, 8, 1, 4], [5, 1, 5, 3], [4, 3, 5, 2]]"
P0,9,0train_fold4,F2-S-SHUFFLE,231,57,0.2988095238095238,0.2982456140350877,0.298799918950781,"[[3, 4, 4, 3], [4, 4, 5, 2], [3, 4, 5, 2], [3, 2, 4, 5]]"
P0,9,0train_fold4,F2-S-REVERSE,231,57,0.6476190476190476,0.6491228070175439,0.640256734006734,"[[10, 1, 1, 2], [2, 11, 2, 0], [5, 4, 5, 0], [1, 2, 0, 11]]"
P0,9,1test_fold0,F0,230,58,0.9488095238095238,0.9482758620689655,0.9488505747126437,"[[14, 0, 1, 0], [0, 14, 1, 0], [1, 0, 13, 0], [0, 0, 0, 14]]"
P0,9,1test_fold0,F1,230,58,0.8452380952380952,0.8448275862068966,0.8480311355311356,"[[11, 1, 3, 0], [0, 14, 1, 0], [2, 0, 12, 0], [0, 0, 2, 12]]"
P0,9,1test_fold0,F2-S,230,58,0.6499999999999999,0.6551724137931034,0.6476525392765802,"[[10, 3, 2, 0], [1, 14, 0, 0], [6, 1, 6, 1], [3, 1, 2, 8]]"
P0,9,1test_fold0,F2-V,230,58,0.5988095238095238,0.603448275862069,0.5981071964017991,"[[9, 1, 4, 1], [2, 13, 0, 0], [3, 2, 7, 2], [0, 1, 7, 6]]"
P0,9,1test_fold0,F3-G,230,58,0.34404761904761905,0.3448275862068966,0.3536953242835596,"[[5, 2, 3, 5], [2, 6, 1, 6], [3, 1, 5, 5], [5, 2, 3, 4]]"
P0,9,1test_fold0,F3-D,230,58,0.4119047619047619,0.41379310344827586,0.4039270687237027,"[[5, 4, 4, 2], [3, 9, 2, 1], [3, 1, 7, 3], [5, 2, 4, 3]]"
P0,9,1test_fold0,F2-S-SHUFFLE,230,58,0.5083333333333333,0.5172413793103449,0.48208874458874457,"[[11, 2, 2, 0], [2, 12, 0, 1], [9, 1, 2, 2], [5, 2, 2, 5]]"
P0,9,1test_fold0,F2-S-REVERSE,230,58,0.6499999999999999,0.6551724137931034,0.6476525392765802,"[[10, 3, 2, 0], [1, 14, 0, 0], [6, 1, 6, 1], [3, 1, 2, 8]]"
P0,9,1test_fold1,F0,230,58,0.8416666666666667,0.8448275862068966,0.8411010558069382,"[[11, 1, 1, 1], [0, 15, 0, 0], [0, 3, 10, 1], [1, 0, 1, 13]]"
P0,9,1test_fold1,F1,230,58,0.8083333333333333,0.8103448275862069,0.8064310138837392,"[[11, 1, 1, 1], [0, 15, 0, 0], [2, 0, 10, 2], [2, 0, 2, 11]]"
P0,9,1test_fold1,F2-S,230,58,0.6166666666666667,0.6206896551724138,0.6036231884057971,"[[10, 0, 3, 1], [2, 11, 1, 1], [3, 2, 4, 5], [1, 2, 1, 11]]"
P0,9,1test_fold1,F2-V,230,58,0.5345238095238095,0.5344827586206896,0.5267255717255717,"[[11, 0, 1, 2], [3, 9, 2, 1], [6, 1, 4, 3], [3, 1, 4, 7]]"
P0,9,1test_fold1,F3-G,230,58,0.3559523809523809,0.3620689655172414,0.35470085470085466,"[[1, 1, 3, 9], [5, 8, 1, 1], [5, 2, 4, 3], [2, 1, 4, 8]]"
P0,9,1test_fold1,F3-D,230,58,0.3392857142857143,0.3448275862068966,0.3333855799373041,"[[3, 1, 2, 8], [3, 8, 2, 2], [6, 3, 2, 3], [4, 2, 2, 7]]"
P0,9,1test_fold1,F2-S-SHUFFLE,230,58,0.6011904761904762,0.603448275862069,0.6034798534798536,"[[9, 3, 1, 1], [1, 10, 3, 1], [3, 4, 6, 1], [0, 3, 2, 10]]"
P0,9,1test_fold1,F2-S-REVERSE,230,58,0.6166666666666667,0.6206896551724138,0.6036231884057971,"[[10, 0, 3, 1], [2, 11, 1, 1], [3, 2, 4, 5], [1, 2, 1, 11]]"
P0,9,1test_fold2,F0,230,58,0.861904761904762,0.8620689655172413,0.864971264367816,"[[11, 0, 3, 0], [0, 13, 1, 0], [0, 2, 12, 1], [0, 0, 1, 14]]"
P0,9,1test_fold2,F1,230,58,0.8464285714285713,0.8448275862068966,0.8482142857142857,"[[12, 0, 2, 0], [0, 13, 1, 0], [1, 1, 12, 1], [1, 0, 2, 12]]"
P0,9,1test_fold2,F2-S,230,58,0.6357142857142857,0.6379310344827587,0.6312354312354312,"[[5, 0, 8, 1], [0, 11, 3, 0], [2, 1, 7, 5], [1, 0, 0, 14]]"
P0,9,1test_fold2,F2-V,230,58,0.5357142857142857,0.5344827586206896,0.5274983637052603,"[[6, 0, 6, 2], [2, 10, 2, 0], [4, 4, 3, 4], [0, 0, 3, 12]]"
P0,9,1test_fold2,F3-G,230,58,0.41428571428571426,0.41379310344827586,0.3976548813505335,"[[1, 1, 3, 9], [2, 11, 0, 1], [5, 0, 4, 6], [1, 2, 4, 8]]"
P0,9,1test_fold2,F3-D,230,58,0.46785714285714286,0.46551724137931033,0.44979837408623013,"[[2, 0, 6, 6], [0, 13, 1, 0], [4, 1, 8, 2], [3, 1, 7, 4]]"
P0,9,1test_fold2,F2-S-SHUFFLE,230,58,0.5488095238095239,0.5517241379310345,0.5395034591676783,"[[5, 2, 5, 2], [1, 8, 5, 0], [2, 3, 6, 4], [1, 1, 0, 13]]"
P0,9,1test_fold2,F2-S-REVERSE,230,58,0.6357142857142857,0.6379310344827587,0.6312354312354312,"[[5, 0, 8, 1], [0, 11, 3, 0], [2, 1, 7, 5], [1, 0, 0, 14]]"
P0,9,1test_fold3,F0,231,57,0.9130952380952381,0.9122807017543859,0.9113793103448277,"[[14, 0, 0, 0], [1, 11, 2, 0], [1, 0, 13, 1], [0, 0, 0, 14]]"
P0,9,1test_fold3,F1,231,57,0.8976190476190475,0.8947368421052632,0.8946405765371283,"[[14, 0, 0, 0], [0, 13, 1, 0], [2, 0, 11, 2], [0, 0, 1, 13]]"
P0,9,1test_fold3,F2-S,231,57,0.580952380952381,0.5789473684210527,0.584350369458128,"[[7, 1, 5, 1], [1, 12, 1, 0], [4, 1, 7, 3], [3, 0, 4, 7]]"
P0,9,1test_fold3,F2-V,231,57,0.6345238095238095,0.631578947368421,0.6231090100111235,"[[6, 2, 5, 1], [0, 12, 1, 1], [3, 1, 7, 4], [1, 1, 1, 11]]"
P0,9,1test_fold3,F3-G,231,57,0.4392857142857143,0.43859649122807015,0.43759236453201966,"[[4, 3, 5, 2], [2, 10, 2, 0], [5, 0, 6, 4], [3, 2, 4, 5]]"
P0,9,1test_fold3,F3-D,231,57,0.4035714285714286,0.40350877192982454,0.3901785714285714,"[[2, 3, 6, 3], [0, 11, 2, 1], [3, 0, 6, 6], [5, 2, 3, 4]]"
P0,9,1test_fold3,F2-S-SHUFFLE,231,57,0.4916666666666667,0.49122807017543857,0.5055555555555555,"[[7, 1, 4, 2], [2, 7, 5, 0], [5, 2, 7, 1], [2, 0, 5, 7]]"
P0,9,1test_fold3,F2-S-REVERSE,231,57,0.580952380952381,0.5789473684210527,0.584350369458128,"[[7, 1, 5, 1], [1, 12, 1, 0], [4, 1, 7, 3], [3, 0, 4, 7]]"
P0,9,1test_fold4,F0,231,57,0.8761904761904762,0.8771929824561403,0.8772353897492942,"[[14, 0, 1, 0], [0, 10, 4, 0], [0, 2, 12, 0], [0, 0, 0, 14]]"
P0,9,1test_fold4,F1,231,57,0.9119047619047619,0.9122807017543859,0.911749680715198,"[[14, 0, 1, 0], [0, 13, 1, 0], [0, 3, 11, 0], [0, 0, 0, 14]]"
P0,9,1test_fold4,F2-S,231,57,0.6666666666666666,0.6666666666666666,0.6637119750022976,"[[10, 0, 3, 2], [1, 11, 1, 1], [4, 2, 6, 2], [1, 0, 2, 11]]"
P0,9,1test_fold4,F2-V,231,57,0.6107142857142858,0.6140350877192983,0.602074592074592,"[[12, 0, 2, 1], [1, 11, 2, 0], [4, 4, 4, 2], [1, 1, 4, 8]]"
P0,9,1test_fold4,F3-G,231,57,0.30000000000000004,0.2982456140350877,0.3051242236024845,"[[3, 2, 6, 4], [4, 5, 4, 1], [2, 2, 5, 5], [4, 0, 6, 4]]"
P0,9,1test_fold4,F3-D,231,57,0.33452380952380956,0.3333333333333333,0.3426686217008798,"[[4, 2, 3, 6], [3, 5, 2, 4], [4, 1, 6, 3], [5, 0, 5, 4]]"
P0,9,1test_fold4,F2-S-SHUFFLE,231,57,0.4535714285714285,0.45614035087719296,0.4551551389786684,"[[9, 2, 4, 0], [4, 6, 2, 2], [5, 4, 3, 2], [1, 0, 5, 8]]"
P0,9,1test_fold4,F2-S-REVERSE,231,57,0.6666666666666666,0.6666666666666666,0.6637119750022976,"[[10, 0, 3, 2], [1, 11, 1, 1], [4, 2, 6, 2], [1, 0, 2, 11]]"
P1,9,0train_to_1test,F0,288,288,0.75,0.75,0.7516256352984481,"[[61, 2, 9, 0], [3, 54, 15, 0], [25, 5, 39, 3], [8, 1, 1, 62]]"
P1,9,0train_to_1test,F1,288,288,0.7430555555555556,0.7430555555555556,0.7327091931853573,"[[63, 0, 3, 6], [4, 51, 15, 2], [21, 4, 32, 15], [3, 0, 1, 68]]"
P1,9,0train_to_1test,F2-S,288,288,0.5590277777777778,0.5590277777777778,0.5617965367965368,"[[42, 9, 14, 7], [9, 38, 23, 2], [15, 11, 34, 12], [14, 2, 9, 47]]"
P1,9,0train_to_1test,F2-V,288,288,0.53125,0.53125,0.5296791903363869,"[[39, 10, 12, 11], [8, 44, 13, 7], [20, 7, 26, 19], [13, 4, 11, 44]]"
P1,9,0train_to_1test,F3-G,288,288,0.3645833333333333,0.3645833333333333,0.35777883462055166,"[[12, 12, 13, 35], [5, 36, 6, 25], [9, 11, 21, 31], [11, 4, 21, 36]]"
P1,9,0train_to_1test,F3-D,288,288,0.38888888888888884,0.3888888888888889,0.377186541710154,"[[27, 14, 20, 11], [7, 47, 7, 11], [20, 19, 23, 10], [16, 13, 28, 15]]"
P1,9,0train_to_1test,F2-S-SHUFFLE,288,288,0.4652777777777778,0.4652777777777778,0.4713729670204149,"[[34, 12, 19, 7], [17, 36, 19, 0], [19, 14, 30, 9], [16, 7, 15, 34]]"
P1,9,0train_to_1test,F2-S-REVERSE,288,288,0.5590277777777778,0.5590277777777778,0.5617965367965368,"[[42, 9, 14, 7], [9, 38, 23, 2], [15, 11, 34, 12], [14, 2, 9, 47]]"
P1,9,1test_to_0train,F0,288,288,0.6284722222222222,0.6284722222222222,0.6277115204213733,"[[41, 7, 14, 10], [14, 40, 14, 4], [7, 14, 45, 6], [9, 1, 7, 55]]"
P1,9,1test_to_0train,F1,288,288,0.6736111111111112,0.6736111111111112,0.6715441766533681,"[[35, 10, 22, 5], [6, 62, 3, 1], [4, 15, 48, 5], [4, 0, 19, 49]]"
P1,9,1test_to_0train,F2-S,288,288,0.5694444444444444,0.5694444444444444,0.5693744390148854,"[[37, 8, 18, 9], [14, 37, 15, 6], [13, 9, 39, 11], [5, 5, 11, 51]]"
P1,9,1test_to_0train,F2-V,288,288,0.6041666666666666,0.6041666666666666,0.6060845135012608,"[[36, 7, 20, 9], [5, 54, 9, 4], [15, 12, 39, 6], [6, 2, 19, 45]]"
P1,9,1test_to_0train,F3-G,288,288,0.34374999999999994,0.34375,0.34449186591470765,"[[18, 7, 25, 22], [22, 24, 18, 8], [22, 4, 33, 13], [15, 15, 18, 24]]"
P1,9,1test_to_0train,F3-D,288,288,0.3194444444444444,0.3194444444444444,0.32212392457028444,"[[23, 6, 22, 21], [17, 24, 24, 7], [30, 5, 24, 13], [10, 20, 21, 21]]"
P1,9,1test_to_0train,F2-S-SHUFFLE,288,288,0.42708333333333337,0.4270833333333333,0.42660119527262963,"[[28, 13, 15, 16], [16, 30, 16, 10], [17, 14, 27, 14], [13, 7, 14, 38]]"
P1,9,1test_to_0train,F2-S-REVERSE,288,288,0.5694444444444444,0.5694444444444444,0.5693744390148854,"[[37, 8, 18, 9], [14, 37, 15, 6], [13, 9, 39, 11], [5, 5, 11, 51]]"
P2,1,LOSO,F0,4608,576,0.46875,0.46875,0.3726639729043738,"[[29, 36, 79, 0], [0, 110, 34, 0], [1, 12, 131, 0], [40, 46, 58, 0]]"
P2,1,LOSO,F1,4608,576,0.49652777777777773,0.4965277777777778,0.42435732187611885,"[[69, 29, 44, 2], [6, 114, 24, 0], [4, 38, 102, 0], [71, 36, 36, 1]]"
P2,1,LOSO,F2-S,4608,576,0.4253472222222222,0.4253472222222222,0.42490960110929155,"[[69, 9, 17, 49], [33, 67, 30, 14], [19, 49, 51, 25], [58, 11, 17, 58]]"
P2,1,LOSO,F2-V,4608,576,0.4600694444444444,0.4600694444444444,0.460583731167545,"[[70, 11, 15, 48], [32, 66, 35, 11], [20, 41, 62, 21], [47, 10, 20, 67]]"
P2,1,LOSO,F3-G,4608,576,0.265625,0.265625,0.26428474622101567,"[[24, 61, 30, 29], [18, 46, 50, 30], [16, 56, 43, 29], [16, 62, 26, 40]]"
P2,1,LOSO,F3-D,4608,576,0.2690972222222222,0.2690972222222222,0.2665451821246458,"[[22, 64, 31, 27], [15, 48, 50, 31], [20, 58, 44, 22], [16, 60, 27, 41]]"
P2,1,LOSO,F2-S-SHUFFLE,4608,576,0.3802083333333333,0.3802083333333333,0.38077061109824123,"[[42, 13, 30, 59], [29, 59, 37, 19], [19, 34, 67, 24], [53, 18, 22, 51]]"
P2,1,LOSO,F2-S-REVERSE,4608,576,0.4253472222222222,0.4253472222222222,0.42490960110929155,"[[69, 9, 17, 49], [33, 67, 30, 14], [19, 49, 51, 25], [58, 11, 17, 58]]"
P3,1,LOSO_RA,F0,4608,576,0.6614583333333334,0.6614583333333334,0.6549498622017075,"[[63, 11, 20, 50], [4, 118, 19, 3], [5, 25, 112, 2], [46, 4, 6, 88]]"
P3,1,LOSO_RA,F1,4608,576,0.6059027777777778,0.6059027777777778,0.6058712468096112,"[[61, 2, 10, 71], [12, 90, 20, 22], [7, 29, 98, 10], [34, 5, 5, 100]]"
P3,1,LOSO_RA,F2-S,4608,576,0.3958333333333333,0.3958333333333333,0.3963066779118857,"[[64, 12, 16, 52], [33, 60, 26, 25], [21, 47, 49, 27], [58, 12, 19, 55]]"
P3,1,LOSO_RA,F2-V,4608,576,0.4375,0.4375,0.438448208058268,"[[68, 12, 21, 43], [35, 64, 34, 11], [25, 40, 61, 18], [52, 11, 22, 59]]"
P3,1,LOSO_RA,F3-G,4608,576,0.265625,0.265625,0.26428474622101567,"[[24, 61, 30, 29], [18, 46, 50, 30], [16, 56, 43, 29], [16, 62, 26, 40]]"
P3,1,LOSO_RA,F3-D,4608,576,0.2690972222222222,0.2690972222222222,0.2665451821246458,"[[22, 64, 31, 27], [15, 48, 50, 31], [20, 58, 44, 22], [16, 60, 27, 41]]"
P3,1,LOSO_RA,F2-S-SHUFFLE,4608,576,0.3802083333333333,0.3802083333333333,0.38160443118128,"[[52, 8, 30, 54], [32, 54, 32, 26], [27, 33, 58, 26], [43, 21, 25, 55]]"
P3,1,LOSO_RA,F2-S-REVERSE,4608,576,0.3958333333333333,0.3958333333333333,0.3963066779118857,"[[64, 12, 16, 52], [33, 60, 26, 25], [21, 47, 49, 27], [58, 12, 19, 55]]"
P2,2,LOSO,F0,4608,576,0.2847222222222222,0.2847222222222222,0.24716922910392963,"[[43, 75, 22, 4], [41, 80, 23, 0], [44, 62, 37, 1], [36, 75, 29, 4]]"
P2,2,LOSO,F1,4608,576,0.2899305555555556,0.2899305555555556,0.2676226504972816,"[[39, 34, 59, 12], [32, 58, 52, 2], [44, 37, 60, 3], [34, 53, 47, 10]]"
P2,2,LOSO,F2-S,4608,576,0.2986111111111111,0.2986111111111111,0.2937654249442882,"[[33, 12, 22, 77], [26, 37, 36, 45], [36, 24, 36, 48], [33, 24, 21, 66]]"
P2,2,LOSO,F2-V,4608,576,0.3020833333333333,0.3020833333333333,0.295263447676047,"[[31, 17, 18, 78], [28, 40, 28, 48], [39, 23, 33, 49], [25, 23, 26, 70]]"
P2,2,LOSO,F3-G,4608,576,0.2309027777777778,0.2309027777777778,0.2210966294844317,"[[14, 56, 21, 53], [14, 50, 36, 44], [16, 56, 31, 41], [11, 65, 30, 38]]"
P2,2,LOSO,F3-D,4608,576,0.2482638888888889,0.2482638888888889,0.24106810702385642,"[[16, 68, 17, 43], [17, 51, 38, 38], [16, 65, 35, 28], [11, 67, 25, 41]]"
P2,2,LOSO,F2-S-SHUFFLE,4608,576,0.2708333333333333,0.2708333333333333,0.267940634051236,"[[34, 31, 25, 54], [37, 34, 34, 39], [31, 37, 34, 42], [33, 23, 34, 54]]"
P2,2,LOSO,F2-S-REVERSE,4608,576,0.2986111111111111,0.2986111111111111,0.2937654249442882,"[[33, 12, 22, 77], [26, 37, 36, 45], [36, 24, 36, 48], [33, 24, 21, 66]]"
P3,2,LOSO_RA,F0,4608,576,0.265625,0.265625,0.2637976963430861,"[[27, 31, 24, 62], [40, 53, 23, 28], [52, 41, 33, 18], [26, 55, 23, 40]]"
P3,2,LOSO_RA,F1,4608,576,0.31770833333333337,0.3177083333333333,0.30636827851062787,"[[20, 18, 21, 85], [26, 45, 35, 38], [40, 24, 42, 38], [18, 37, 13, 76]]"
P3,2,LOSO_RA,F2-S,4608,576,0.3246527777777778,0.3246527777777778,0.3100701678433018,"[[39, 9, 18, 78], [28, 25, 39, 52], [32, 16, 41, 55], [21, 23, 18, 82]]"
P3,2,LOSO_RA,F2-V,4608,576,0.3003472222222222,0.3003472222222222,0.2894612632928586,"[[30, 14, 22, 78], [31, 30, 35, 48], [32, 18, 38, 56], [25, 17, 27, 75]]"
P3,2,LOSO_RA,F3-G,4608,576,0.2309027777777778,0.2309027777777778,0.2210966294844317,"[[14, 56, 21, 53], [14, 50, 36, 44], [16, 56, 31, 41], [11, 65, 30, 38]]"
P3,2,LOSO_RA,F3-D,4608,576,0.2482638888888889,0.2482638888888889,0.24106810702385642,"[[16, 68, 17, 43], [17, 51, 38, 38], [16, 65, 35, 28], [11, 67, 25, 41]]"
P3,2,LOSO_RA,F2-S-SHUFFLE,4608,576,0.2517361111111111,0.2517361111111111,0.244135317627998,"[[30, 26, 25, 63], [35, 23, 35, 51], [40, 24, 33, 47], [35, 18, 32, 59]]"
P3,2,LOSO_RA,F2-S-REVERSE,4608,576,0.3246527777777778,0.3246527777777778,0.3100701678433018,"[[39, 9, 18, 78], [28, 25, 39, 52], [32, 16, 41, 55], [21, 23, 18, 82]]"
P2,3,LOSO,F0,4608,576,0.390625,0.390625,0.3440130284727146,"[[47, 0, 0, 97], [1, 19, 0, 124], [4, 1, 18, 121], [3, 0, 0, 141]]"
P2,3,LOSO,F1,4608,576,0.4444444444444444,0.4444444444444444,0.4082753536581876,"[[73, 3, 5, 63], [19, 22, 3, 100], [14, 8, 31, 91], [13, 0, 1, 130]]"
P2,3,LOSO,F2-S,4608,576,0.4392361111111111,0.4392361111111111,0.43964010989671143,"[[73, 21, 24, 26], [44, 61, 22, 17], [28, 42, 63, 11], [49, 9, 30, 56]]"
P2,3,LOSO,F2-V,4608,576,0.44791666666666663,0.4479166666666667,0.4480698118051225,"[[75, 21, 24, 24], [42, 59, 25, 18], [27, 40, 68, 9], [53, 10, 25, 56]]"
P2,3,LOSO,F3-G,4608,576,0.29166666666666663,0.2916666666666667,0.28984134108464027,"[[35, 40, 43, 26], [25, 56, 38, 25], [23, 59, 37, 25], [40, 36, 28, 40]]"
P2,3,LOSO,F3-D,4608,576,0.2951388888888889,0.2951388888888889,0.2907684746225558,"[[42, 43, 38, 21], [23, 61, 33, 27], [27, 65, 25, 27], [45, 32, 25, 42]]"
P2,3,LOSO,F2-S-SHUFFLE,4608,576,0.42187499999999994,0.421875,0.4205837090906794,"[[66, 28, 26, 24], [41, 56, 25, 22], [28, 27, 73, 16], [48, 21, 27, 48]]"
P2,3,LOSO,F2-S-REVERSE,4608,576,0.4392361111111111,0.4392361111111111,0.43964010989671143,"[[73, 21, 24, 26], [44, 61, 22, 17], [28, 42, 63, 11], [49, 9, 30, 56]]"
P3,3,LOSO_RA,F0,4608,576,0.7048611111111112,0.7048611111111112,0.7042805421975001,"[[91, 24, 16, 13], [6, 113, 2, 23], [8, 17, 102, 17], [23, 6, 15, 100]]"
P3,3,LOSO_RA,F1,4608,576,0.640625,0.640625,0.6309952488454452,"[[96, 15, 26, 7], [12, 123, 5, 4], [11, 33, 94, 6], [63, 10, 15, 56]]"
P3,3,LOSO_RA,F2-S,4608,576,0.4357638888888889,0.4357638888888889,0.43693509848228174,"[[70, 24, 21, 29], [44, 62, 19, 19], [27, 40, 63, 14], [52, 13, 23, 56]]"
P3,3,LOSO_RA,F2-V,4608,576,0.45659722222222227,0.4565972222222222,0.4573780241154049,"[[72, 23, 19, 30], [40, 61, 28, 15], [28, 32, 68, 16], [45, 12, 25, 62]]"
P3,3,LOSO_RA,F3-G,4608,576,0.29166666666666663,0.2916666666666667,0.28984134108464027,"[[35, 40, 43, 26], [25, 56, 38, 25], [23, 59, 37, 25], [40, 36, 28, 40]]"
P3,3,LOSO_RA,F3-D,4608,576,0.2951388888888889,0.2951388888888889,0.2907684746225558,"[[42, 43, 38, 21], [23, 61, 33, 27], [27, 65, 25, 27], [45, 32, 25, 42]]"
