stage,representation,subject,session,direction,train_session,test_session,train_runs,test_runs,train_n,test_n,train_subjects,test_subjects,train_uid_sha256,test_uid_sha256,scaler_fit_uid_sha256,scaler_mean_sha256,scaler_scale_sha256,balanced_accuracy,accuracy,macro_f1,recall_left_hand,recall_right_hand,recall_feet,recall_tongue,confusion_matrix_json,prediction_sha256,status,convergence_warning,warning_messages,subject_statistic,group_statistic,chance
W,SCALARS_11,5,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[5],[5],3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,36e55325ae7d24cd10573584a83a6b6a32dd87535acae5c3d83ab664b00bcc6c,5560c8f4f720f7711b093157d9706d8ef45288cd9f6ba8da544fad1f33d01fbf,0.2361111111111111,0.2361111111111111,0.227089824336723,0.1111111111111111,0.19444444444444445,0.3055555555555556,0.3333333333333333,"[[4,6,12,14],[6,7,11,12],[5,7,11,13],[4,8,12,12]]",9720f6be2a9e390653811480aa1bd8f9746cc5b070572ff24bc5656c5fcecea9,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,5,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[5],[5],2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,3964502e367103967568208b953bd470f6abf67870964c36366172634fb902ec,2bdb73f78ae5aae46bb36fdf10652e207b6bed65acdcb6c0392dbb1c208ec975,d00cce2b86d2b84e82d6383582adfb56a534c1e7941eaada12870d4da87dbd49,5f114d370fe15d427ca3a095d673e5900f406e4359edd99d3180a8f660087ef3,0.22916666666666663,0.22916666666666666,0.22264441912806693,0.3611111111111111,0.1388888888888889,0.2222222222222222,0.19444444444444445,"[[13,7,9,7],[14,5,9,8],[11,7,8,10],[13,5,11,7]]",dec5677e931a6e40cc9bf482dc0a91d273a3e66c0aa67038f02d0a88923659f3,PASS,False,[],0.2482638888888889,0.2829861111111111,0.25
W,SCALARS_11,6,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[6],[6],082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,0938ffa6f13fa058c1d83a5266b19e2836700808ad3e941a4982b36ddb433a76,36a84526f87a34e09a651c43e8825c71fd9a6779a8bd32a0bf52ccd12c1750a7,0.21527777777777776,0.2152777777777778,0.21123501218609914,0.3333333333333333,0.16666666666666666,0.1388888888888889,0.2222222222222222,"[[12,9,7,8],[13,6,9,8],[9,8,5,14],[11,5,12,8]]",a86f6b528d453096a0855fcf363fbf3739539a2d294ae53d1ea0d492166f9b4e,PASS,False,[],0.2465277777777778,0.2829861111111111,0.25
W,SCALARS_11,6,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[6],[6],e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,082420d64658c0bfa71da90d9d6d11d8dfffe844f5028547d06b09c716527e63,e54e8e9c9d482dc9276d53ba5f48d7a3f76934386baa470661530658a010ba11,1f50b818be5aa4943464d2226441bd5e202436ae5b7aa7b0091684a6a13cd62d,2ad00fb2e633d90c7ea34fe9da2d5d526a3f9013fd99be2a86f1d602a9699c10,0.2361111111111111,0.2361111111111111,0.21417315410848342,0.2777777777777778,0.2222222222222222,0.027777777777777776,0.4166666666666667,"[[10,10,4,12],[13,8,3,12],[12,9,1,14],[10,6,5,15]]",5579d238ab784780af92c3902e3356d24cc1e0aceadd3954b918f0af8331ea5a,PASS,False,[],0.2465277777777778,0.2829861111111111,0.25
W,SCALARS_11,6,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[6],[6],23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,fa8c03a9fcced598389dbc8dae7cc299ffbc01975ea69d44bb38e5b7f28aa257,ffa2eea8d05f444205f321c53967aa52c95a0e7c1c9aa554462ff226b70f6f06,0.27083333333333337,0.2708333333333333,0.2647037281183623,0.1388888888888889,0.3611111111111111,0.3055555555555556,0.2777777777777778,"[[5,14,10,7],[4,13,12,7],[3,10,11,12],[12,9,5,10]]",7abe99a64a2a6747b5066783fed6da61e95b4f9e6e9490ca5461bceaa2b748d7,PASS,False,[],0.2465277777777778,0.2829861111111111,0.25
W,SCALARS_11,6,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[6],[6],52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,23b9692bfe87ac538cc67bd3f0a587cd92dd93c7eaa2003c949c933e9426a36c,52b5f3b3141955d9fe720e1bed9aefcc62dbfe1e7274c6ffcad3c34d2fc97839,db47fc4c431711f3f7c379a4ce65d34688a0652dfba6d127778ad67c08f8c95d,8b63d68e4282408eb5890746b5483071af72c0b1278a920154867e6d6842a96b,0.2638888888888889,0.2638888888888889,0.2641322180042349,0.3055555555555556,0.16666666666666666,0.25,0.3333333333333333,"[[11,7,3,15],[19,6,3,8],[11,7,9,9],[12,6,6,12]]",773cd95f9e0aee892c595e14ecf7416cb0bbbcf454bd95afbb28ac2e30ac6274,PASS,False,[],0.2465277777777778,0.2829861111111111,0.25
W,SCALARS_11,7,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[7],[7],36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,03a2e3f2a855b5f87ea69869a6466f0411e4db1c422f303cb432fbfa521a88e2,4b593db0787db758bdc792bfd617a3bd557d8fde890cf9797defff20bca394d5,0.25,0.25,0.2409719676197197,0.2777777777777778,0.08333333333333333,0.3055555555555556,0.3333333333333333,"[[10,5,9,12],[13,3,12,8],[11,5,11,9],[4,9,11,12]]",e065e6ae6fb7fa80b00f9d744376dda165efd1287e069acd8f54715ac4d6bf74,PASS,False,[],0.25,0.2829861111111111,0.25
W,SCALARS_11,7,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[7],[7],2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,36fcd8c55691e84c089208e0bfc966d8643a5eb541ca511803b75551eaade0d9,2b36f4fd8504bfae481b38c5c2fc7b23288738d5a9391a6d95370840201fd35c,4285616cb56a4c504648bb3883cdb2f61c81f9e702c73a1d15dab732873291e0,9976d9155867a10d12d4a240062b7fe87e7c490dba8f8ad577c2617488193bf0,0.2916666666666667,0.2916666666666667,0.2798510823651513,0.5277777777777778,0.25,0.1388888888888889,0.25,"[[19,7,4,6],[16,9,9,2],[19,9,5,3],[14,6,7,9]]",a18ca4f18707f3de7682fd59e8a55885a7bb913a8517b75839a546feba6fd432,PASS,False,[],0.25,0.2829861111111111,0.25
W,SCALARS_11,7,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[7],[7],1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,8dd9ce47be24501ee0b02c3e53b9b40196ac9a0895bae558505b4dc773f642ca,789af76b460803ff9b391864bf4d8cad4c9c4b3ed0c921c0e8526dfd40cd34bc,0.20138888888888887,0.2013888888888889,0.20146836221545347,0.2222222222222222,0.1388888888888889,0.2222222222222222,0.2222222222222222,"[[8,11,8,9],[17,5,9,5],[5,12,8,11],[11,7,10,8]]",0d505b5201d705d3bab15226e86bef29f026127df537c0ffec71cf0c060b1089,PASS,False,[],0.25,0.2829861111111111,0.25
W,SCALARS_11,7,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[7],[7],ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,1ff788a93dd1970975865f1fd981611b71f2e25e464baf56b255b401863904ff,ac509afa806aea4183c045464e43cd72284c24ba0dd6acd22a11a92e24906b7a,147abcbfb2bd4ebf4fdd991a8e8925a9da683676a70816247737c9c5843106bc,37dd405332336e51b4cef47681e6abe2efd33a4682f71f0a6904f8cd0c7b2e52,0.2569444444444444,0.2569444444444444,0.24959599532061919,0.1388888888888889,0.3888888888888889,0.2777777777777778,0.2222222222222222,"[[5,20,4,7],[7,14,7,8],[5,10,10,11],[6,9,13,8]]",19ddf6b9d49d99986b3c9297bff0dd6d231faf11b24ff7fc72c8d260c2988b20,PASS,False,[],0.25,0.2829861111111111,0.25
W,SCALARS_11,8,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[8],[8],1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,f9c9f4d77f9c6c745713ba4c65836753ca9a94661d1ef68e8ff3db5c4b0fd8e9,a1481befc790d698449857e2f848db9edaaf69d8a13f1ec082c70adab235675c,0.3611111111111111,0.3611111111111111,0.3384873689208656,0.2222222222222222,0.19444444444444445,0.3333333333333333,0.6944444444444444,"[[8,6,8,14],[6,7,8,15],[7,10,12,7],[4,1,6,25]]",912b40ca77bf646562e2e0ecb813f6c00a9a9dda0d57ac480519400b3db31be6,PASS,False,[],0.3402777777777778,0.2829861111111111,0.25
W,SCALARS_11,8,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[8],[8],894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,1bded7c1cd90f900da75f67fc3c8850c21f9454a56e32e905525c4d163dbdb2e,894f0202ba82169c31ac5d5f01435d3a0d7ddb07adc83abd5f3483fa81a53cfb,5dc2377230312edc7f8179e4659baf54c1aa4b505cf0d3c3b5f14492b837016a,1078365e14b77256554e73d558310a60cf90b2599084e904b489fca568c05702,0.3333333333333333,0.3333333333333333,0.325844120819849,0.16666666666666666,0.25,0.5277777777777778,0.3888888888888889,"[[6,9,19,2],[2,9,20,5],[3,8,19,6],[3,10,9,14]]",438acc67b0a8e53b497e4d48d7ab31933d56c0ec8e252fd9c4f38f1e3a78fa03,PASS,False,[],0.3402777777777778,0.2829861111111111,0.25
W,SCALARS_11,8,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[8],[8],0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,ca7b234410f60a9534888660473f8c83ba3299fe620dae357d15c0ecea1f24dd,911adc951d56b238bbdd900f36a4b34681b5fd9f547203553a02a8660921ebef,0.3263888888888889,0.3263888888888889,0.30780332681017614,0.1111111111111111,0.5277777777777778,0.2222222222222222,0.4444444444444444,"[[4,19,8,5],[6,19,5,6],[6,12,8,10],[4,9,7,16]]",c7d41347cf0adc7b11589600c8f17db9c49e3d4b14c962890b48685cc0abf315,PASS,False,[],0.3402777777777778,0.2829861111111111,0.25
W,SCALARS_11,8,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[8],[8],03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,0e94e7af821f2ad3b0b8b71b5e96d813346eb02a23a3a199d47d605b4eeae837,03515346f34f008063c7d12a118d159560e50f81218626578325fb9c96d60b62,e436690e413888c6e410cc0f718785bbda11805822526a5f5279ab3df6bafa94,3f3855088f18ee0d7c2ef1c6fd78b244726b438879d425e936127c0f7a167852,0.3402777777777778,0.3402777777777778,0.3375110880915385,0.3333333333333333,0.3055555555555556,0.25,0.4722222222222222,"[[12,10,5,9],[11,11,5,9],[13,7,9,7],[6,9,4,17]]",47c6d31a6c16a454100c80035386573cf85b252f5b5b13fd6327f9b72bbf3998,PASS,False,[],0.3402777777777778,0.2829861111111111,0.25
W,SCALARS_11,9,0train,A_TO_B,"[""0train""]","[""0train""]","[0,1,2]","[3,4,5]",144,144,[9],[9],10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,d1b2475735e55f63f7466e9f78119f327fbc836fe1aac8eaea83d0b565454ebe,9b3360869e64f0a82ab8bba0a80648044a936363891836120900b7d36c740a17,0.3333333333333333,0.3333333333333333,0.3346041362919,0.4166666666666667,0.25,0.2222222222222222,0.4444444444444444,"[[15,11,4,6],[4,9,11,12],[7,10,8,11],[3,13,4,16]]",02b5ce2422e1876e7c5533a4572f872be5d7bbcac702ba08a4d20ef68a3a5a7d,PASS,False,[],0.3715277777777778,0.2829861111111111,0.25
W,SCALARS_11,9,0train,B_TO_A,"[""0train""]","[""0train""]","[3,4,5]","[0,1,2]",144,144,[9],[9],3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,10507d5927392edd813fb3d680e31993f7cf0e24ee2c5c82dae03103d7b04e37,3b43f8cd92661699aaeccddadd8c42be50e868c4d3fc60338eb431b3317acc45,e274e7428e642e7bdd2c099b9bb25f02ffdd93ca27b73df0e3eeba06c061990e,f35eb931b0c91b84bfe11dd846ac8abbbc959638209188a06845832798cd4e1d,0.3611111111111111,0.3611111111111111,0.3627725018430804,0.5833333333333334,0.25,0.2777777777777778,0.3333333333333333,"[[21,5,5,5],[5,9,8,14],[5,9,10,12],[4,15,5,12]]",9a55ff5ec5f2079cfd8f8213107c21e6cdeb624d25a6f08bcd5d6860cfb5ea41,PASS,False,[],0.3715277777777778,0.2829861111111111,0.25
W,SCALARS_11,9,1test,A_TO_B,"[""1test""]","[""1test""]","[0,1,2]","[3,4,5]",144,144,[9],[9],c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,35dc6b9a32e5a09613e1eb2e79512cef75d2a7dd0783920821512af93f64d528,c5eb2d3b55c17e627dfbeacf6dd8062d1a7b5bd9b841aaab023ad37be4131290,0.41666666666666663,0.4166666666666667,0.4069538562572619,0.6666666666666666,0.19444444444444445,0.3333333333333333,0.4722222222222222,"[[24,6,4,2],[7,7,9,13],[6,10,12,8],[5,7,7,17]]",cf49702edc2280403407fd80316014a34cc975ce96b3f4cf713e8c77b6f52284,PASS,False,[],0.3715277777777778,0.2829861111111111,0.25
W,SCALARS_11,9,1test,B_TO_A,"[""1test""]","[""1test""]","[3,4,5]","[0,1,2]",144,144,[9],[9],9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,c9ac72bbd778fa77442aafaab089a375fc418b4cc3e9e026b31a353ce158ed94,9b17ef00a2d8eddc4cf163b38b2263abb23eedb5e3138c7eaa9290b4186a5fe7,da6c815daf665c0f671fb1950c81c443f49aa2172c383154e6c403834d59fb07,80785c24a03628cf6073114c0c313d9d36f83ccd3465aae5a12e87c280d2ce9d,0.375,0.375,0.37126040091199464,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.3888888888888889,"[[24,5,4,3],[9,8,11,8],[3,15,8,10],[4,14,4,14]]",430a75665788ca0a55f631894a0a6d1012178d36b0e14360ff5fa68633292af4,PASS,False,[],0.3715277777777778,0.2829861111111111,0.25
